Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,ans_prob_lens_edit_layer32,ans_prob_lens_edit_layer33,ans_prob_lens_edit_layer34,ans_prob_lens_edit_layer35,ans_prob_lens_edit_layer36,ans_prob_lens_edit_layer37,ans_prob_lens_edit_layer38,ans_prob_lens_edit_layer39,ans_prob_lens_edit_layer40,ans_prob_lens_edit_layer41,ans_prob_lens_edit_layer42,ans_prob_lens_edit_layer43,ans_prob_lens_edit_layer44,ans_prob_lens_edit_layer45,ans_prob_lens_edit_layer46,ans_prob_lens_edit_layer47,ans_prob_lens_edit_layer48,ans_prob_lens_edit_layer49,ans_prob_lens_edit_layer50,ans_prob_lens_edit_layer51,ans_prob_lens_edit_layer52,ans_prob_lens_edit_layer53,ans_prob_lens_edit_layer54,ans_prob_lens_edit_layer55,ans_prob_lens_edit_layer56,ans_prob_lens_edit_layer57,ans_prob_lens_edit_layer58,ans_prob_lens_edit_layer59,ans_prob_lens_edit_layer60,ans_prob_lens_edit_layer61,ans_prob_lens_edit_layer62,ans_prob_lens_edit_layer63,ans_prob_lens_edit_layer64,ans_prob_lens_edit_layer65,ans_prob_lens_edit_layer66,ans_prob_lens_edit_layer67,ans_prob_lens_edit_layer68,ans_prob_lens_edit_layer69,ans_prob_lens_edit_layer70,ans_prob_lens_edit_layer71,ans_prob_lens_edit_layer72,ans_prob_lens_edit_layer73,ans_prob_lens_edit_layer74,ans_prob_lens_edit_layer75,ans_prob_lens_edit_layer76,ans_prob_lens_edit_layer77,ans_prob_lens_edit_layer78,ans_prob_lens_edit_layer79,answer_prob_obs,answer_prob_exp
0,The country of citizenship of Jaap Speyer is,The country of citizenship of the director of Lilli's Marriage is,Jaap Speyer,the director of Lilli's Marriage, Dutch,1.0868500794458669e-05,1.093317405320704e-05,1.523359060229268e-05,1.6435340512543917e-05,7.14300313120475e-06,3.464039764367044e-06,1.8732047465164214e-05,1.2167130080342758e-05,2.204966585850343e-05,4.74122425657697e-05,4.752460517920554e-05,6.171507993713021e-05,0.00015296916535589844,5.5428597988793626e-05,2.3680637241341174e-05,2.3346752641373314e-05,4.828030432690866e-05,1.4371676115843002e-05,4.375955177238211e-05,7.301488221855834e-05,8.403303581872024e-06,2.4565099010942504e-05,5.524692824110389e-05,2.967201180581469e-05,0.000405781262088567,0.00020356001914478838,0.0001435636804671958,0.00017153377120848745,0.0003720077802427113,7.459479093085974e-05,0.0018742714310064912,0.0014902708353474736,0.002719106385484338,0.0023629735223948956,0.0016593106556683779,0.003119385102763772,0.0007365487399511039,0.14276917278766632,0.05605017766356468,0.0623752698302269,0.01558803953230381,0.015013358555734158,0.8379812836647034,0.7678960561752319,0.600626528263092,0.42457976937294006,0.38890671730041504,0.20572276413440704,0.25849786400794983,0.10895466804504395,0.11489390581846237,0.21078264713287354,0.08358456939458847,0.12465405464172363,0.058157503604888916,0.09605854749679565,0.07572606950998306,0.16415801644325256,0.05330389738082886,0.06723588705062866,0.059776339679956436,0.047274354845285416,0.02923107147216797,0.02922171540558338,0.05314907431602478,0.04727962985634804,0.047325726598501205,0.041940364986658096,0.026969963684678078,0.03073103539645672,0.030496755614876747,0.024092795327305794,0.03658829256892204,0.04380298778414726,0.06907755881547928,0.03389756381511688,0.08952115476131439,0.081673763692379,0.02308664098381996,0.005862484686076641,0.0001257472176803276,0.00335746631026268
1,The place of birth of Dušan Hanák is,"The place of birth of the director of I Love, You Love is",Dušan Hanák,"the director of I Love, You Love", Bratislava,7.3938795139838476e-06,2.4986006792460103e-06,3.082438706769608e-05,1.662110662437044e-05,1.5261817679856904e-05,2.6246163542964496e-05,1.736591184453573e-05,2.266900810354855e-05,2.835557643265929e-05,2.3373202566290274e-05,2.200882590841502e-05,9.116700675804168e-05,2.205905366281513e-05,3.659399226307869e-05,4.226966484566219e-05,2.96454945782898e-05,7.393242412945256e-05,2.6401577997603454e-05,7.68957306718221e-06,6.467119965236634e-05,7.709224155405536e-05,0.00010184102575294673,3.8413822039728984e-05,4.433595677255653e-06,2.7142863473272882e-05,2.223417686764151e-05,1.4732703675690573e-05,2.760818097158335e-05,2.3445563783752732e-05,3.851067594951019e-05,2.6718462322605774e-05,1.9022927517653443e-05,4.0141527279047295e-05,1.7163325537694618e-05,7.548021130787674e-06,1.6010390027076937e-05,3.553742772055557e-06,5.606420381809585e-05,4.6273744374047965e-05,2.0224306354066357e-05,9.349316678708419e-05,0.00014397921040654182,2.1293752070050687e-05,3.88172957173083e-05,3.7208301364444196e-05,1.0200845281360671e-05,1.2322014299570583e-05,1.3040956218901556e-05,1.5091791283339262e-05,5.835522188135656e-06,1.7470762259108596e-06,3.2229177122644614e-06,9.762700756255072e-06,3.3653905120445415e-06,2.443785433570156e-06,5.847452371199324e-07,3.0889248137100367e-06,2.1033583834650926e-06,2.242886239400832e-06,2.012966660913662e-06,3.262820882810047e-06,1.6531116671103518e-06,4.185405941825593e-06,2.681508703972213e-06,3.185053628840251e-06,2.1987032141623786e-06,7.702357152084005e-07,3.2236854963230144e-07,2.6682050702220295e-07,8.953986139204062e-07,9.366887070427765e-07,2.684208538994426e-06,2.7313002647133544e-05,0.0018716015620157123,0.0020310156978666782,0.015933571383357048,0.014921837486326694,0.358569860458374,0.34691664576530457,0.0905473530292511,0.1128707081079483,0.8184218406677246
2,The place of death of James Vincent is,The place of death of the director of Gold and the Woman is,James Vincent,the director of Gold and the Woman, New York,0.00020350563863757998,6.271582242334262e-05,4.769654697156511e-05,9.651686559664086e-05,0.00012209839769639075,0.00040004271431826055,0.00013115293404553086,0.00010276247485307977,4.6182278310880065e-05,9.658691851655021e-06,3.753770943148993e-05,3.8946342101553455e-05,1.7981628843699582e-05,2.630544622661546e-05,7.855143849155866e-06,1.3939926247985568e-05,7.574731716886163e-05,4.069162605446763e-05,0.0001317373098572716,3.331803236505948e-05,6.476626367657445e-06,9.638458323024679e-06,7.1223548729904e-06,6.857717380626127e-05,3.9302736695390195e-05,4.88978112116456e-05,1.598898415977601e-05,0.0001565297570778057,0.00024816161021590233,0.0005329442210495472,0.00043970049591735005,0.0006133508868515491,0.0009634026791900396,0.0010531031293794513,0.0008210571249946952,0.002310196403414011,0.00012682411761488765,0.0002680183679331094,0.0006654039607383311,0.0005320302443578839,0.0007664063014090061,0.0015269253635779023,0.0005041962722316384,0.00011031229951186106,0.0006642112275585532,0.000335433694999665,0.00044956596684642136,0.001540413941256702,0.0010546609992161393,0.0009929691441357136,0.001152395037934184,0.0002986484032589942,0.001379293156787753,0.0006038029096089303,0.0008163180900737643,0.0010187410516664386,0.0007483073277398944,0.0007994694751687348,0.00038774823769927025,0.0005122408038005233,0.0006224894896149635,0.0002348103153053671,0.000560330634471029,0.0004663712752517313,0.0002883120614569634,0.0003231573209632188,0.000182914431206882,0.0005792047013528645,0.0007881878991611302,0.0004830942489206791,5.763077570009045e-05,0.00013903266517445445,0.00014194943651091307,5.254394272924401e-05,0.00021945900516584516,4.10746579291299e-05,0.00016372196841984987,0.0007092793239280581,0.0004001017950940877,0.0019471803680062294,8.765982784098014e-05,0.00093993847258389
3,The place of birth of Emil Loteanu is,The place of birth of the director of Lăutarii is,Emil Loteanu,the director of Lăutarii, Romania,2.3805318960512523e-06,1.7292052234552102e-06,1.089105808205204e-06,5.666942115567508e-07,1.6472889683427638e-06,9.858949852059595e-07,3.3761118629627163e-06,3.4283457353012636e-06,9.117732702179637e-07,1.4151290770314517e-06,2.510016201995313e-06,4.5286069507710636e-06,3.286215360276401e-06,1.5401615200971719e-06,3.610635701534193e-07,6.4598668814142e-07,1.8973489090967632e-07,3.927020486571564e-07,5.736418984270131e-07,2.4594024239377177e-07,2.348497929460791e-07,5.477891136251856e-07,3.1932941055856645e-06,8.199507419703878e-07,4.55886180361631e-07,7.936963015708898e-07,8.950526648732193e-07,4.540102338523866e-07,1.2715304364974145e-06,1.179265836981358e-06,1.952258935489226e-05,2.7200472686672583e-05,8.112534123938531e-05,4.700806312030181e-05,1.0394850505690556e-05,6.16217084825621e-06,1.2747223081532866e-05,1.8103959519066848e-05,3.5336506698513404e-05,0.0008261075126938522,6.390005728462711e-05,2.0038885850226507e-05,2.6267631255905144e-05,2.7194804715691134e-05,2.4010845663724467e-05,2.8537377147586085e-05,7.258198820636608e-06,5.49875176147907e-06,2.4218265934905503e-06,4.925978373648832e-06,2.0183117612759816e-06,7.092028795341321e-07,4.4094567783758976e-06,1.0671383279259317e-06,3.501352807688818e-07,2.3270449389656278e-07,6.354076731440728e-07,4.1267935557698365e-07,2.8503828275461274e-07,7.602086498081917e-07,3.5752998428506544e-07,3.501578476061695e-07,2.659361371115665e-07,6.971705488467705e-07,2.63753122453636e-07,3.9446530308850924e-07,4.1099025338553474e-07,6.01967258262448e-07,1.4607703633373603e-06,1.3931330613559112e-06,2.070399432341219e-06,2.1562659640039783e-06,2.149635520254378e-06,3.6654923860623967e-06,3.4290412713744445e-06,1.5415525922435336e-05,1.6287551261484623e-05,7.788577204337344e-05,0.00013813553960062563,0.00014403852401301265,0.0019810176454484463,0.0036820208188146353
4,The country of citizenship of Archduke Karl Salvator of Austria is,The country of citizenship of the father of Archduke Leopold Salvator of Austria is,Archduke Karl Salvator of Austria,the father of Archduke Leopold Salvator of Austria, Italian,6.907851457071956e-06,6.8229337557568215e-06,8.446119863947388e-06,3.809041572822025e-06,4.159730906394543e-06,1.2121917052354547e-06,1.8033817923424067e-06,1.4582658423023531e-06,7.005093721090816e-06,9.099925591726787e-06,2.5510638806736097e-05,5.837165372213349e-05,3.3568045182619244e-05,1.7619691789150238e-05,2.119159762514755e-05,4.9805234993982594e-06,1.3427924386633094e-05,3.5286495403852314e-05,3.1236028007697314e-05,9.189882985083386e-05,6.284065602812916e-05,2.7809561288449913e-05,1.1562229701667093e-05,1.5621966667822562e-05,2.113568189088255e-05,3.618653499870561e-05,9.99358144326834e-06,2.508704892534297e-05,4.1845556552289054e-05,1.616731060494203e-05,2.6958630769513547e-05,1.5669993445044383e-05,3.010999716934748e-05,8.185501064872369e-05,3.709015800268389e-05,8.919042738853022e-05,2.575876897026319e-05,8.112331124721095e-05,3.979164830525406e-05,7.097980414982885e-05,3.0125087505439296e-05,3.5054938052780926e-05,8.540022099623457e-05,0.00011834978795377538,5.779737330158241e-05,6.8618894147221e-05,0.00011235410056542605,0.00010031637066276744,0.00023067086294759065,8.524274016963318e-05,0.0001883358199847862,0.00026813161093741655,0.00020353090076241642,0.0002775020548142493,0.00018444727174937725,0.0007553918985649943,0.00012591699487529695,8.675103163113818e-05,9.740768291521817e-05,8.014356717467308e-05,0.0002756727044470608,0.0003590525302570313,0.00022083699877839535,5.168122243048856e-06,3.272769754403271e-05,4.925812390865758e-05,4.2736759496619925e-05,2.7625841539702378e-05,6.371403287630528e-05,3.162232678732835e-05,0.00011855729826493189,5.6907123507699e-05,6.260039663175121e-05,8.908394374884665e-05,0.00013615576608572155,2.4815315555315465e-05,1.3989028957439587e-05,2.7282057999400422e-05,7.029751577647403e-05,0.0007964906981214881,4.497737972997129e-05,0.0001568612497067079
5,The place of birth of Joseph Louis De Grasse is,The place of birth of the director of Father and the Boys is,Joseph Louis De Grasse,the director of Father and the Boys, New Brunswick,0.00031694446806795895,0.00015055362018756568,0.0001501935039414093,0.00021894607925787568,0.0005886431899853051,0.0005773170269094408,0.000442859367467463,0.0005664480850100517,0.0006916351849213243,0.00017727234808262438,3.4826149203581735e-05,0.00022939388873055577,6.559747998835519e-05,0.00015897124831099063,1.7229889635927975e-05,7.918931805761531e-05,0.0005056337686255574,0.0005280948244035244,0.0011668355436995625,4.409554821904749e-05,2.6186180548393168e-05,4.3583572733041365e-06,1.4622659364249557e-05,2.206322278652806e-05,7.109840225894004e-05,0.00019743453594855964,0.0001825396902859211,0.0004369033849798143,0.0010512955486774445,0.0018004827434197068,0.0026597667019814253,0.001375275431200862,0.0030181058682501316,0.0021398605313152075,0.0035817648749798536,0.004557662643492222,0.0003486017812974751,0.001698015839792788,0.0008056796505115926,0.0007431547855958343,0.00031605304684489965,0.0020693214610219,0.00016982124361675233,0.00023238103312905878,0.0002161424490623176,0.00017638025747146457,0.0002650305104907602,0.0011169242206960917,0.0015984897036105394,0.004476439673453569,0.003278569085523486,0.00126669742166996,0.0025827495846897364,0.0018044444732367992,0.0014444886473938823,0.001798239885829389,0.0007671423954889178,0.0006205669487826526,0.0002584932663012296,0.0006434280658140779,0.0007566332933492959,0.00025149399880319834,0.0016158708604052663,0.0008698307792656124,0.0004242503782734275,0.0001291482476517558,0.0003378702967893332,0.0003653033927548677,0.00029759120661765337,0.00038143983692862093,0.00011694416025420651,5.771324140368961e-05,3.774451761273667e-05,7.915655442047864e-05,0.00013032193237449974,2.743267032201402e-05,9.435712854610756e-05,0.00011441541573731229,0.00017087160085793585,0.0002638939185999334,0.0021015105303376913,0.003255456918850541
6,The place of death of M. B. Sreenivasan is,The place of death of the composer of Onappudava is,M. B. Sreenivasan,the composer of Onappudava, Lakshadweep,3.052171564377204e-07,5.659456405737728e-07,3.6459443890635157e-06,7.1526409328726e-07,9.853914662016905e-07,2.7155911652698705e-07,3.5865866720996564e-07,2.52634748676428e-07,6.265768206503708e-07,5.255776613921626e-07,2.5684726097097155e-06,8.197014722099993e-06,7.713123341090977e-05,4.4782641452911776e-06,2.8533374916150933e-06,1.9459266695776023e-06,2.3114944269764237e-06,2.7667633730743546e-06,4.625767360266764e-06,1.820432430577057e-06,8.199983199119742e-07,5.11228518007556e-06,3.118960648862412e-06,1.0056915016321e-05,1.3375970411289018e-06,2.3594127469550585e-06,9.374527962791035e-07,6.632326972066949e-07,1.468256527914491e-06,5.212698965806339e-07,1.4172151168168057e-06,2.80059794022236e-06,6.104465228418121e-06,5.998246251692763e-06,2.8684519293165067e-06,2.298207618878223e-06,7.909524356364273e-06,2.257789674331434e-06,7.172384357545525e-07,5.303467673911655e-07,6.013323741171916e-07,5.255721589492168e-06,2.8765571187250316e-06,2.0279699128877837e-06,1.1622078091022559e-06,4.169200110482052e-06,2.6105710730917053e-06,3.925059445464285e-06,3.5556390685087536e-06,3.010968384842272e-06,2.155907168344129e-06,3.7754116419819184e-06,2.434680936858058e-06,4.349719347374048e-06,3.4765776035783347e-06,1.036427079270652e-06,7.833500603737775e-07,8.187888624888728e-07,4.0685927160666324e-07,3.03119264799534e-07,2.544562391904037e-07,3.637363761299639e-07,6.627073503295833e-07,1.1338984222675208e-06,1.7415239881302114e-06,6.991156169533497e-07,4.219517109049775e-07,3.1166678127192426e-07,4.4329317461233586e-07,2.830136622833379e-07,2.5876400400193234e-07,1.0655784876689722e-07,2.6843014211408445e-07,6.056342272131587e-07,4.285847694518452e-07,4.978340371053491e-07,3.621756263783027e-07,8.857205671120028e-07,8.717189530216274e-07,1.4134903949525324e-06,0.0003488212823867798,0.00012365543807391077
7,The place of death of Zine El Abidine Ben Ali is,The place of death of the spouse of Naïma Ben Ali is,Zine El Abidine Ben Ali,the spouse of Naïma Ben Ali, Jeddah,0.0003065994242206216,0.0002359336067456752,0.00024160872271750122,0.0003836423857137561,0.00023069123562891036,0.00011071365588577464,0.00011475069186417386,5.9208246966591105e-05,0.0002646203793119639,0.0002030882315011695,3.821873633569339e-06,3.893746543326415e-05,0.00014078625827096403,5.0867140089394525e-05,0.00041991937905550003,0.00020573481742758304,0.0003263377002440393,0.00016754111857153475,0.000825288996566087,0.0005920401308685541,0.0005621710442937911,0.0009055946720764041,5.45975926797837e-05,9.720010893943254e-06,1.2305617019592319e-05,3.382713885002886e-06,8.688336492923554e-06,3.621404539444484e-05,3.204185122740455e-05,5.876657087355852e-05,5.903486817260273e-05,0.00013286278408486396,0.0008665241184644401,0.00013793891412205994,0.00022003361664246768,0.0003888597129844129,0.000372022099327296,2.7338492145645432e-05,0.00024702196242287755,1.8554492271505296e-05,0.00037329085171222687,0.00014152919175103307,2.865239184757229e-05,4.757240822073072e-05,1.8756680219667032e-05,4.1092262108577415e-05,4.789152444573119e-05,4.4051619624951854e-05,6.4279513026122e-05,3.7181722291279584e-05,0.00031139221391640604,0.00011430795711930841,7.733871461823583e-05,0.00047141945105977356,0.0006746961153112352,0.00016985039110295475,0.0005749062984250486,0.0018165800720453262,0.004813831299543381,0.014459199272096157,0.02047494612634182,0.11246936768293381,0.2023061066865921,0.14098455011844635,0.19409722089767456,0.8121440410614014,0.6114954352378845,0.7415329217910767,0.3815418779850006,0.4188777208328247,0.8596048951148987,0.9755581617355347,0.9914339780807495,0.9786866307258606,0.9411894679069519,0.9815387725830078,0.9887974858283997,0.9886069893836975,0.9030202031135559,0.9641789197921753,4.840598558075726e-05,0.054478343576192856
8,The country of Charles University is,The country of the publisher of Prague Papers on the History of International Relations is,Charles University,the publisher of Prague Papers on the History of International Relations, Czech Republic,8.562889206586988e-07,1.7446716071845003e-07,1.0715835685459751e-07,4.5577682072917014e-08,3.949230986677321e-08,2.0655406274272536e-07,2.441452693346946e-07,1.6182714546175703e-07,1.3704148216220347e-07,1.8492470132969174e-07,2.3656099301661015e-07,4.529433397237881e-07,2.380854198236193e-07,2.3556093253773724e-07,1.2194762177841767e-07,2.7145682679474703e-07,3.197768876361806e-07,2.1975553465836128e-07,6.69132532493677e-07,9.705510137791862e-07,1.2314930017964798e-06,1.7560669220983982e-06,1.2627257319763885e-06,1.0486828614375554e-05,2.8455360734369606e-05,1.625996628717985e-05,2.6712029921327485e-06,3.0840201361570507e-06,2.634180191307678e-06,5.7003630899998825e-06,6.139725428511156e-06,6.900950666022254e-06,2.9516916129068704e-06,4.828731107409112e-06,4.102522325410973e-06,6.729557071594172e-07,9.134664651355706e-07,2.031883741437923e-05,7.867131898819935e-06,6.1317277868511155e-06,5.812871677335352e-06,8.654280463815667e-06,0.001772588468156755,0.0011621251469478011,0.001145410118624568,0.001286482671275735,0.0011792597360908985,0.001262495992705226,0.0007690527709200978,0.0013009438989683986,0.0010483099613338709,0.00034237318322993815,0.00042552626109682024,0.0006509913946501911,0.0006308864685706794,0.000301587424473837,0.0012603498762473464,0.0013587281573563814,0.0029923219699412584,0.0012759625678882003,0.0010257103713229299,0.0008145151659846306,0.0015733480686321855,0.0005973461666144431,0.0007496559992432594,0.0009431040962226689,0.0007871686248108745,0.002311619697138667,0.0032109401654452085,0.005780168808996677,0.00724830524995923,0.010883638635277748,0.00736546516418457,0.004767830949276686,0.0015998942544683814,0.005956016946583986,0.00021823635324835777,9.095586574403569e-05,4.0441005694447085e-05,6.113854760769755e-05,0.4517287313938141,0.0672052800655365
9,The employer of Éric Rohmer is,The employer of the director of Triple Agent is,Éric Rohmer,the director of Triple Agent, Cahiers du cinéma,1.3855146789865103e-06,2.025640469582868e-06,3.8048192436690442e-06,2.1562860638368875e-05,2.0480470993788913e-05,4.8272057028952986e-05,0.0002843242837116122,0.00028955526067875326,0.00011953811917919666,0.00026269996305927634,0.00038832443533465266,6.902942550368607e-05,3.112616468570195e-05,0.00013658992247655988,1.8000262571149506e-05,1.0396187462902162e-05,5.040100404585246e-06,6.791829491703538e-06,1.2921122106490657e-05,1.5475950931431726e-05,0.0002804693940561265,0.00012752824113704264,1.625083496037405e-05,5.530380440177396e-05,3.5395773011259735e-05,7.789459050400183e-05,0.00015529469237662852,6.777547241654247e-05,3.521207327139564e-05,3.0430061087827198e-05,1.8282487872056663e-05,6.64222716295626e-06,1.9427106963121332e-06,9.97654979073559e-07,1.4593009609598084e-06,8.721893209440168e-06,1.6755795513745397e-05,7.577476480946643e-06,4.897714916296536e-06,4.287868705432629e-06,5.4803249440738e-06,4.665524556912715e-06,3.064228076254949e-05,2.6238200007355772e-05,5.3694264352088794e-05,0.0001323784963460639,7.232489588204771e-05,0.00010118359205080196,6.24436215730384e-05,9.225738722307142e-06,1.5066117157402914e-05,1.1773285223171115e-05,5.168148345546797e-05,8.69563973537879e-06,3.656290573417209e-05,4.28288294642698e-05,0.00025959889171645045,0.000400588964112103,0.000494684383738786,0.0003100082103628665,0.00025205640122294426,0.0002190421655541286,0.000208165860385634,0.00020588452753145248,0.00018905004253610969,0.00011670406820485368,0.0001580461103003472,0.00021042482694610953,0.0002673310518730432,0.00029492867179214954,0.00011618575808824971,0.0001169740135082975,0.00013932090951129794,0.000191251136129722,0.00015918163990136236,0.00034347109613008797,0.00020039989612996578,4.088829882675782e-05,7.965698750922456e-05,0.00010260542330797762,7.766246199025773e-06,4.225887096254155e-05
