Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,ans_prob_lens_edit_layer32,ans_prob_lens_edit_layer33,ans_prob_lens_edit_layer34,ans_prob_lens_edit_layer35,ans_prob_lens_edit_layer36,ans_prob_lens_edit_layer37,ans_prob_lens_edit_layer38,ans_prob_lens_edit_layer39,ans_prob_lens_edit_layer40,ans_prob_lens_edit_layer41,ans_prob_lens_edit_layer42,ans_prob_lens_edit_layer43,ans_prob_lens_edit_layer44,ans_prob_lens_edit_layer45,ans_prob_lens_edit_layer46,ans_prob_lens_edit_layer47,ans_prob_lens_edit_layer48,ans_prob_lens_edit_layer49,ans_prob_lens_edit_layer50,ans_prob_lens_edit_layer51,ans_prob_lens_edit_layer52,ans_prob_lens_edit_layer53,ans_prob_lens_edit_layer54,ans_prob_lens_edit_layer55,ans_prob_lens_edit_layer56,ans_prob_lens_edit_layer57,ans_prob_lens_edit_layer58,ans_prob_lens_edit_layer59,ans_prob_lens_edit_layer60,ans_prob_lens_edit_layer61,ans_prob_lens_edit_layer62,ans_prob_lens_edit_layer63,ans_prob_lens_edit_layer64,ans_prob_lens_edit_layer65,ans_prob_lens_edit_layer66,ans_prob_lens_edit_layer67,ans_prob_lens_edit_layer68,ans_prob_lens_edit_layer69,ans_prob_lens_edit_layer70,ans_prob_lens_edit_layer71,ans_prob_lens_edit_layer72,ans_prob_lens_edit_layer73,ans_prob_lens_edit_layer74,ans_prob_lens_edit_layer75,ans_prob_lens_edit_layer76,ans_prob_lens_edit_layer77,ans_prob_lens_edit_layer78,ans_prob_lens_edit_layer79,answer_prob_obs,answer_prob_exp
0,The country of citizenship of Jaap Speyer is,The country of citizenship of the director of Lilli's Marriage is,Jaap Speyer,the director of Lilli's Marriage, Dutch,9.801198757486418e-06,1.2742220860673115e-05,2.6669733415474184e-05,1.8007614926318638e-05,1.0304906936653424e-05,4.361838364275172e-06,1.801207326934673e-05,5.6043959375529084e-06,8.947961759986356e-06,3.288262814749032e-05,4.4675482058664784e-05,0.0001597463560756296,0.00012758611410390586,0.00012272936874069273,1.540019547974225e-05,1.859347685240209e-05,8.816128683974966e-05,2.761565519904252e-05,2.203003350587096e-05,7.698844274273142e-05,9.80960794549901e-06,4.440990960574709e-05,0.00011014659685315564,4.6230037696659565e-05,0.000386025378247723,0.00016049278201535344,0.00015843770233914256,0.00024296417541336268,0.0002719115000218153,0.00011297380842734128,0.00041191541822627187,0.0006273279432207346,0.000737527443561703,0.0008625143091194332,0.0005096725653856993,0.0004536754568107426,0.0004985980340279639,0.021915359422564507,0.009671187028288841,0.006538341287523508,0.0025574592873454094,0.001856340211816132,0.2206743061542511,0.10495561361312866,0.06340881437063217,0.044058725237846375,0.023494184017181396,0.010128188878297806,0.00859368871897459,0.0031865404453128576,0.0030986680649220943,0.003098982386291027,0.001977995503693819,0.005121175665408373,0.004924611188471317,0.01493167970329523,0.10326266288757324,0.11368739604949951,0.03884214162826538,0.03961021825671196,0.052037738263607025,0.05685608088970184,0.034289758652448654,0.040467262268066406,0.06495323032140732,0.08015231788158417,0.06923499703407288,0.05472172051668167,0.02987007051706314,0.043633993715047836,0.042119208723306656,0.04278628155589104,0.033917225897312164,0.03243135288357735,0.03675149753689766,0.01629878580570221,0.04633314162492752,0.02332979068160057,0.005757499486207962,0.001268718740902841,0.0001257472176803276,0.00335746631026268
1,The place of birth of Dušan Hanák is,"The place of birth of the director of I Love, You Love is",Dušan Hanák,"the director of I Love, You Love", Bratislava,6.334835688903695e-06,3.0920898552722065e-06,1.2302432878641412e-05,1.043730208039051e-05,8.496757800457999e-06,1.027274538500933e-05,9.776045772014186e-06,6.90247725287918e-06,5.550206878979225e-06,2.492140447429847e-05,1.1856893706863048e-06,6.055127232684754e-05,2.901381412812043e-05,3.741603359230794e-05,1.193701882584719e-05,3.985746843682136e-06,2.075693009828683e-05,6.2401277318713255e-06,5.502874500962207e-06,4.2421310354257e-05,2.5529043341521174e-05,6.158622272778302e-05,3.137475869152695e-05,4.78692663818947e-06,6.810295417380985e-06,1.630080078030005e-05,1.7543245121487416e-05,3.990641198470257e-05,3.733894118340686e-05,6.553118873853236e-05,0.00019964900275226682,0.00014948530588299036,0.00010560641385382041,0.00022935810557100922,6.380554987117648e-05,0.00011846086999867111,7.012957939878106e-05,0.0010174968047067523,0.0004615740035660565,0.00045830925228074193,0.004269130062311888,0.0031539613846689463,0.0019277636893093586,0.0010993886971846223,0.0016284851590171456,0.0009488063515163958,0.002335841301828623,0.0008062941487878561,0.0010318299755454063,0.0010476532625034451,0.00017236352141480893,0.00017918790399562567,0.00045408299774862826,0.0014335962478071451,0.00034989649429917336,0.0001784334162948653,0.0016947153490036726,0.013728456571698189,0.005270424764603376,0.02027127705514431,0.07915634661912918,0.024052776396274567,0.05320854112505913,0.07563227415084839,0.0276806503534317,0.037883710116147995,0.004744238685816526,0.002484533004462719,0.03698539733886719,0.0397007018327713,0.034418735653162,0.11539006978273392,0.27110520005226135,0.9778931736946106,0.8525699377059937,0.7473610639572144,0.9639369249343872,0.9914371371269226,0.9841391444206238,0.9768527746200562,0.1128707081079483,0.8184218406677246
2,The place of death of James Vincent is,The place of death of the director of Gold and the Woman is,James Vincent,the director of Gold and the Woman, New York,0.0002101239369949326,8.227367652580142e-05,6.948944792384282e-05,0.00011015454219887033,9.506162314210087e-05,0.0001364280324196443,0.00011942139099119231,0.0001111193050746806,4.73397558380384e-05,4.0427832573186606e-05,3.543121783877723e-05,6.01924148213584e-05,1.99709629669087e-05,5.138717460795306e-05,5.052004780736752e-05,7.050281419651583e-05,0.00019253138452768326,9.266466804547235e-05,0.00012043769675074145,3.9271912100957707e-05,9.780573236639611e-06,1.5301540770451538e-05,3.0422863346757367e-05,0.00021763666882179677,0.00012675799371208996,0.00019718799740076065,0.00012590462574735284,0.0004611866606865078,0.0008449952583760023,0.0016301824944093823,0.0021664174273610115,0.001593316439539194,0.001897751702927053,0.0013536389451473951,0.0005531705101020634,0.0011926691513508558,0.00021806074073538184,0.0004346188507042825,0.0008270045509561896,0.00062419637106359,0.0009586148662492633,0.0015202804934233427,0.000648781075142324,0.0005189237417653203,0.00173039676155895,0.00046545715304091573,0.0003477192367427051,0.0006504095508717,0.000639854755718261,0.0008271343540400267,0.0009085633209906518,0.00033404832356609404,0.0006062074098736048,0.0004605775175150484,0.0008150398498401046,0.000541616347618401,0.0007089544669725001,0.0010492587462067604,0.000632507202681154,0.0011518234387040138,0.0007307645864784718,0.00018704037938732654,0.0007965713157318532,0.0007680650451220572,0.000287499075056985,0.0002922997227869928,0.00018766391440294683,0.00017636244592722505,0.0006003853632137179,0.00013606429274659604,4.716205148724839e-05,6.9071764301043e-05,0.00010036374442279339,4.052139411214739e-05,0.00013513317389879376,1.2145012078690343e-05,6.794486398575827e-05,7.047541294014081e-05,2.4585844585089944e-05,0.00017780471534933895,8.765982784098014e-05,0.00093993847258389
3,The place of birth of Emil Loteanu is,The place of birth of the director of Lăutarii is,Emil Loteanu,the director of Lăutarii, Romania,1.673190126894042e-06,1.4071218856770429e-06,1.2109829867767985e-06,6.000382768434065e-07,2.5286706204497023e-06,1.9924098069168394e-06,5.20387447977555e-06,4.804202944796998e-06,1.7799676470531267e-06,2.7466007850307506e-06,5.649351919601031e-07,8.619202162662987e-06,9.978548405342735e-06,2.301225549672381e-06,3.127366028365941e-07,6.64193677835101e-08,6.139071473398872e-08,2.584165770258551e-07,3.9350805991489324e-07,7.48776301406906e-07,4.854597932535398e-07,8.305153187393444e-07,3.044797495022067e-06,1.7534914604766527e-06,5.696408038602385e-07,2.018805389525369e-06,6.635808404098498e-06,6.0102984207333066e-06,1.2659301319217775e-05,7.466050192306284e-06,3.826795000350103e-05,5.093138315714896e-05,0.00010793051478685811,0.00020477172802202404,2.8000327802146785e-05,8.824453288980294e-06,2.1825189833180048e-05,4.3015010305680335e-05,5.027399674872868e-05,0.00402505649253726,0.0003511217364575714,0.00023633700038772076,0.0007875892915762961,0.0003024773031938821,0.00024360489624086767,0.0010584602132439613,0.0007981366361491382,0.0011009019799530506,0.000926949898712337,0.001230032416060567,0.0003856040711980313,0.0006940427119843662,0.0010251409839838743,0.0003236383490730077,0.0005686585209332407,0.0015738758957013488,0.0015525778289884329,0.0009056974085979164,0.00033649790566414595,0.0003756557125598192,0.00030340065131895244,0.0003670291043817997,0.000265219685388729,0.00045573507668450475,0.00032635481329634786,0.00023702331236563623,0.00017354125156998634,0.00018659711349755526,0.00015105678176041692,3.214875323465094e-05,0.00010896517051151022,2.662474253156688e-05,6.446352927014232e-05,4.7778175940038636e-05,0.00010789075895445421,5.983257506159134e-05,0.00017257832223549485,0.0002379530924372375,0.00034585679532028735,0.0019370111403986812,0.0019810176454484463,0.0036820208188146353
4,The country of citizenship of Archduke Karl Salvator of Austria is,The country of citizenship of the father of Archduke Leopold Salvator of Austria is,Archduke Karl Salvator of Austria,the father of Archduke Leopold Salvator of Austria, Italian,6.2201611399359535e-06,6.7938672145828605e-06,9.753136509971227e-06,6.3839465838100296e-06,7.840110811230261e-06,2.8114031920267735e-06,4.2317492443544324e-06,3.292938117738231e-06,1.5005273780843709e-05,1.5836090824450366e-05,6.796892557758838e-05,0.00013778178254142404,4.4592194171855226e-05,2.7858286557602696e-05,1.7720292817102745e-05,5.839650384587003e-06,1.0831168765434995e-05,3.377208486199379e-05,2.604960900498554e-05,4.2569390643620864e-05,5.167845301912166e-05,4.629590694094077e-05,4.343683394836262e-05,3.450442818575539e-05,3.4524997317930683e-05,6.30156573606655e-05,3.8834023143863305e-05,8.988421905087307e-05,0.00015425781020894647,7.831057155271992e-05,0.00011319316399749368,9.438691631658003e-05,0.00012467066699173301,0.00024262888473458588,0.00012310380407143384,0.00013707659672945738,0.00013816192222293466,0.00040001963498070836,0.00017780924099497497,0.00032982538687065244,0.0001165441281045787,0.0001378969755023718,0.00024619526811875403,0.0002983686572406441,0.000188113481272012,0.00022857548901811242,0.00034823123132809997,0.0002540715504437685,0.0003336055378895253,0.00017427705461159348,0.00028225596179254353,0.00029214570531621575,0.00024232555006165057,0.0003772128839045763,0.00031465888605453074,0.00037321241688914597,5.246710861683823e-05,7.239718979690224e-05,6.045220288797282e-05,6.132858106866479e-05,0.000179334994754754,0.00022934107983019203,0.00013076355389785022,3.269841272413032e-06,5.095078449812718e-05,4.3301053665345535e-05,4.3719566747313365e-05,3.3531468943692744e-05,6.209127604961395e-05,5.320176205714233e-05,0.0001537024654680863,8.63221357576549e-05,9.316614887211472e-05,0.0001843069912865758,0.00025897787418216467,0.00012302887625992298,5.90304916840978e-05,5.307394894771278e-05,4.2500651034060866e-05,0.0003888066567014903,4.497737972997129e-05,0.0001568612497067079
5,The place of birth of Joseph Louis De Grasse is,The place of birth of the director of Father and the Boys is,Joseph Louis De Grasse,the director of Father and the Boys, New Brunswick,0.0002628857037052512,0.0001254703529411927,0.00013075491006020457,0.0002175900444854051,0.00023692559625487775,0.0002103993174387142,0.0004450126725714654,0.0005223345360718668,0.00026756353327073157,0.0001887468242784962,6.624448815273354e-06,0.00019508489640429616,3.126424417132512e-05,0.00021772607578895986,6.053193283150904e-05,6.993429269641638e-05,0.000255466322414577,0.00033150549279525876,0.0004542969400063157,0.00010491981083760038,4.1855611925711855e-05,1.4106317394180223e-05,3.796878081629984e-05,0.0001071671795216389,9.30015739868395e-05,0.00037928312667645514,0.0004972869646735489,0.0005744292866438627,0.0013872712152078748,0.0018262729281559587,0.00241677719168365,0.0014493644703179598,0.0010715951211750507,0.0017452723113819957,0.0013734472449868917,0.0018070520600304008,0.0006858910783194005,0.001314894761890173,0.0012094734702259302,0.0010651105549186468,0.0010651597985997796,0.005434866063296795,0.0008473048801533878,0.00210076617076993,0.0018857682589441538,0.000742636970244348,0.0008234950946643949,0.001960044726729393,0.0019161925883963704,0.00585769210010767,0.004070650320500135,0.0029075134079903364,0.0026320060715079308,0.0016767485067248344,0.0016494145384058356,0.0018955935956910253,0.0014390101423487067,0.0012026397744193673,0.0006742838304489851,0.0012174915755167603,0.0008881520479917526,0.00025571457808837295,0.002256532199680805,0.001911886385641992,0.0005877141957171261,0.0002337724290555343,0.0005085868178866804,0.0003489292867016047,0.0007302732556127012,0.0003424566821195185,0.00011874651681864634,9.735753701534122e-05,8.184902253560722e-05,0.00010083307279273868,0.00022547518892679363,5.204599801800214e-05,0.00022542229271493852,0.00042855393257923424,0.0004206403682474047,0.0006099547608755529,0.0021015105303376913,0.003255456918850541
6,The place of death of M. B. Sreenivasan is,The place of death of the composer of Onappudava is,M. B. Sreenivasan,the composer of Onappudava, Lakshadweep,1.9265314676886192e-07,3.09448978441651e-07,1.585785071256396e-06,5.629930228678859e-07,5.822709567837592e-07,1.4801840109157638e-07,1.868877461674856e-07,9.026779679288666e-08,2.4381512275795103e-07,2.7637045718620357e-07,1.5192956936971314e-07,9.567532970322645e-07,3.1938013762555784e-06,2.2612108807607e-07,2.273187362789031e-07,3.026170816156082e-07,2.3536125581813394e-07,2.6111888473678846e-07,2.918816619512654e-07,2.819439828272152e-07,1.3420913091977127e-07,6.641740242230298e-07,4.95128574584669e-07,9.833756848820485e-07,4.119994230222801e-07,6.528799758598325e-07,1.096870391847915e-06,7.445758001267677e-07,1.6285489436995704e-06,1.7779228755898657e-06,1.3562479352913215e-06,1.6524995771760587e-06,3.218273832317209e-06,3.9017591006995644e-06,9.664787512519979e-07,2.1061489405838074e-06,2.6884688395512057e-06,1.1356925142536056e-06,5.033209049543075e-07,1.9938028117394424e-07,3.9053242062436766e-07,1.3584013913714443e-06,1.0679775641619926e-06,1.0609301170916297e-06,7.186122843449994e-07,1.4301449482445605e-06,1.4128314660410979e-06,1.5786160929565085e-06,1.0340710332457093e-06,5.341572091310809e-07,1.1638846899586497e-06,1.2403238542901818e-06,1.0550030538070132e-06,1.233996272276272e-06,1.246359261131147e-06,6.451230092352489e-07,7.722563282186456e-07,7.86128907748207e-07,3.939082091619639e-07,2.664349381120701e-07,3.3938709975700476e-07,4.4123370912529936e-07,8.024782118809526e-07,9.479495020059403e-07,1.4506342722597765e-06,1.3332238495422644e-06,8.270966986856365e-07,6.388770543708233e-07,1.1023189472325612e-06,1.1605083045651554e-06,1.5234713828249369e-06,5.308482400323555e-07,8.013041679078015e-07,8.882354904926615e-07,2.0264899376343237e-06,6.856053573756071e-07,6.967179615458008e-07,2.059618964267429e-06,2.1752478005510056e-06,6.187527560541639e-06,0.0003488212823867798,0.00012365543807391077
7,The place of death of Zine El Abidine Ben Ali is,The place of death of the spouse of Naïma Ben Ali is,Zine El Abidine Ben Ali,the spouse of Naïma Ben Ali, Jeddah,0.00026056301430799067,0.00021239106717985123,0.0002690074034035206,0.0003852937079500407,0.00021146092331036925,0.0001801991165848449,0.00014351779827848077,7.277540134964511e-05,0.0003257156058680266,0.00017580539861228317,7.1962972469918896e-06,6.232516898307949e-05,8.716807496966794e-05,8.711687405593693e-05,0.00019462408090475947,0.00010573726467555389,0.0002991634828504175,4.214525324641727e-05,0.0003392465878278017,0.0001520830555818975,0.00019529179553501308,0.0007245383458212018,1.8452756194164976e-05,2.17847409658134e-05,8.786038051766809e-06,4.627556336345151e-06,1.4030222700966988e-05,2.197299363615457e-05,4.799380258191377e-05,0.00011931671178899705,6.509322702186182e-05,9.086880163522437e-05,0.0003827670298051089,4.116608033655211e-05,2.8538976039271802e-05,8.920925756683573e-05,0.00011316887685097754,3.574131551431492e-05,0.00024504982866346836,2.9750408430118114e-05,0.0002894948411267251,5.714784128940664e-05,2.0431349184946157e-05,6.55828625895083e-05,2.6407335099065676e-05,7.126301352400333e-05,4.15328104281798e-05,4.293720849091187e-05,9.565521031618118e-05,5.393614628701471e-05,0.0005043832934461534,0.00017813462181948125,9.566458902554587e-05,0.0004787670914083719,0.0009040184086188674,0.0003751653421204537,0.0005642877658829093,0.0020096960943192244,0.002431257860735059,0.005637550260871649,0.00842476636171341,0.030017070472240448,0.04875956103205681,0.05061089247465134,0.034649357199668884,0.2854035496711731,0.34939709305763245,0.17998337745666504,0.16824470460414886,0.08471488952636719,0.3017359972000122,0.5658330321311951,0.38879504799842834,0.2792659401893616,0.13221848011016846,0.22413800656795502,0.17691504955291748,0.13667331635951996,0.06222337484359741,0.061944153159856796,4.840598558075726e-05,0.054478343576192856
8,The country of Charles University is,The country of the publisher of Prague Papers on the History of International Relations is,Charles University,the publisher of Prague Papers on the History of International Relations, Czech Republic,6.800978553656023e-07,2.0595197725015169e-07,3.114085416200396e-07,6.115688933050478e-08,3.200038634076918e-08,8.216662905624617e-08,2.576622080141533e-07,1.379924015054712e-07,1.0576854947430547e-07,1.3001644560972636e-07,1.5360865290858783e-07,5.93416586980311e-07,4.5562123318632075e-07,7.65103379762877e-07,3.2723755793995224e-07,8.967972462414764e-07,1.1791373708547326e-06,3.557472894044622e-07,7.173911740210315e-07,1.5821963188500376e-06,1.2568744978125324e-06,1.7070419744413812e-06,3.057732556044357e-06,3.4665710700210184e-05,4.243948569637723e-05,2.679175122466404e-05,1.2598839020938613e-05,1.1839031685667578e-05,9.255249096895568e-06,1.0130996997759212e-05,2.9864415409974754e-05,2.5031413315446116e-05,8.654180419398472e-06,1.0449636647535954e-05,4.969194833392976e-06,1.2678193570536678e-06,1.608151706022909e-06,0.00023844873066991568,3.97165676986333e-05,4.0525355871068314e-05,4.533054379862733e-05,4.781947427545674e-05,0.027915047481656075,0.004376190714538097,0.0011409041471779346,0.005598080810159445,0.0030265245586633682,0.005749922711402178,0.001751026720739901,0.005798974074423313,0.004146764520555735,0.0005198404542170465,0.0021114384289830923,0.0023690047673881054,0.00387419480830431,0.002923925407230854,0.026286277920007706,0.02450362965464592,0.05672956630587578,0.02096003107726574,0.0312817320227623,0.03423217311501503,0.06894589215517044,0.02853996492922306,0.053265973925590515,0.13791783154010773,0.12272194772958755,0.1998910903930664,0.1600692719221115,0.1775277704000473,0.22334150969982147,0.24106362462043762,0.10781402140855789,0.06134653091430664,0.01697554625570774,0.1007867306470871,0.003319995943456888,0.0031415943522006273,0.0011968249455094337,0.0052096424624323845,0.4517287313938141,0.0672052800655365
9,The employer of Éric Rohmer is,The employer of the director of Triple Agent is,Éric Rohmer,the director of Triple Agent, Cahiers du cinéma,1.3432540981739294e-06,1.7702360537441564e-06,4.168874056631466e-06,9.82152414508164e-06,8.630986485513858e-06,7.533486950705992e-06,7.259134144987911e-05,8.709226676728576e-05,0.00011104304576292634,0.00010897838365053758,0.0001005205704132095,5.431946919998154e-05,6.16489487583749e-05,0.00010635591024765745,3.509340967866592e-05,1.5871066352701746e-05,1.1433405234129168e-05,1.8943184841191396e-05,3.3305768738500774e-05,1.9325796529301442e-05,0.00014680359163321555,0.0001330865197815001,1.1887845175806433e-05,8.015955245355144e-05,4.33892710134387e-05,8.163590973708779e-05,0.00041283381870016456,0.00031585883698426187,0.00011329539847793058,0.0001771342067513615,7.39187016733922e-05,1.8958331565954722e-05,1.0759302313090302e-05,3.5709419989871094e-06,1.2805686537831207e-06,5.236242486716947e-06,4.673139483202249e-05,2.0112021957174875e-05,5.970252459519543e-06,5.578782293014228e-06,8.385850378545001e-06,3.631980007412494e-06,2.490661972842645e-05,9.591402886144351e-06,2.808814861054998e-05,4.9763919378165156e-05,6.0267135268077254e-05,5.0086066039511934e-05,3.4319124097237363e-05,3.344028300489299e-05,3.571729394025169e-05,1.4494184142677113e-05,3.031555206689518e-05,1.596015863469802e-05,4.966106280335225e-05,3.4532975405454636e-05,0.00018102773174177855,0.00023227457131724805,0.00020490976748988032,0.000161726915393956,0.0001458257029298693,0.0001287864288315177,0.00011641810851870105,0.00016850412066560239,8.850929589243606e-05,0.00010239941184408963,9.055946429725736e-05,9.675980982137844e-05,0.00013562876847572625,0.00012396852253004909,7.559085497632623e-05,5.573884482146241e-05,4.4427153625292704e-05,7.426036609103903e-05,6.983223283896223e-05,0.00012459132994990796,4.258651097188704e-05,1.824227729230188e-05,3.4923155908472836e-05,3.5362772905500606e-05,7.766246199025773e-06,4.225887096254155e-05
