Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,ans_prob_lens_edit_layer32,ans_prob_lens_edit_layer33,ans_prob_lens_edit_layer34,ans_prob_lens_edit_layer35,ans_prob_lens_edit_layer36,ans_prob_lens_edit_layer37,ans_prob_lens_edit_layer38,ans_prob_lens_edit_layer39,ans_prob_lens_edit_layer40,ans_prob_lens_edit_layer41,ans_prob_lens_edit_layer42,ans_prob_lens_edit_layer43,ans_prob_lens_edit_layer44,ans_prob_lens_edit_layer45,ans_prob_lens_edit_layer46,ans_prob_lens_edit_layer47,ans_prob_lens_edit_layer48,ans_prob_lens_edit_layer49,ans_prob_lens_edit_layer50,ans_prob_lens_edit_layer51,ans_prob_lens_edit_layer52,ans_prob_lens_edit_layer53,ans_prob_lens_edit_layer54,ans_prob_lens_edit_layer55,ans_prob_lens_edit_layer56,ans_prob_lens_edit_layer57,ans_prob_lens_edit_layer58,ans_prob_lens_edit_layer59,ans_prob_lens_edit_layer60,ans_prob_lens_edit_layer61,ans_prob_lens_edit_layer62,ans_prob_lens_edit_layer63,ans_prob_lens_edit_layer64,ans_prob_lens_edit_layer65,ans_prob_lens_edit_layer66,ans_prob_lens_edit_layer67,ans_prob_lens_edit_layer68,ans_prob_lens_edit_layer69,ans_prob_lens_edit_layer70,ans_prob_lens_edit_layer71,ans_prob_lens_edit_layer72,ans_prob_lens_edit_layer73,ans_prob_lens_edit_layer74,ans_prob_lens_edit_layer75,ans_prob_lens_edit_layer76,ans_prob_lens_edit_layer77,ans_prob_lens_edit_layer78,ans_prob_lens_edit_layer79,answer_prob_obs,answer_prob_exp
0,The country of citizenship of Jaap Speyer is,The country of citizenship of the director of Lilli's Marriage is,Jaap Speyer,the director of Lilli's Marriage, Dutch,9.266883353120647e-06,7.3512633207428735e-06,3.712821580847958e-06,5.447508556244429e-06,2.378675844738609e-06,2.165265641451697e-06,3.098477463936433e-06,1.0546254998189397e-05,7.468445801350754e-06,8.667282600072213e-06,5.008053449273575e-06,4.495372195378877e-06,8.135809366649482e-06,1.4261531759984791e-06,4.797956080437871e-06,8.9704855099626e-07,2.621150315462728e-06,7.194844329205807e-07,7.843889761716127e-06,7.294181614270201e-06,5.854405458194378e-07,3.197737441951176e-06,8.18677381175803e-06,6.7408009272185154e-06,4.2684008803917095e-05,3.759929313673638e-05,1.8696429833653383e-05,2.390005101915449e-05,0.00010170893801841885,1.4938013919163495e-05,0.0007452882709912956,0.00025516620371490717,0.0006433703238144517,0.00046960698091425,0.00038852691068314016,0.0013050382258370519,0.00019832381804008037,0.04653573036193848,0.014335800893604755,0.025804752483963966,0.007441067602485418,0.010153869166970253,0.829754650592804,0.7319419384002686,0.6600516438484192,0.5749987363815308,0.5894033312797546,0.3543580174446106,0.4447518587112427,0.28907036781311035,0.22439616918563843,0.3452664911746979,0.30176249146461487,0.12329377979040146,0.049859341233968735,0.08280371874570847,0.0756777822971344,0.16419149935245514,0.10634684562683105,0.18181884288787842,0.13182376325130463,0.09489202499389648,0.08465983718633652,0.06725268810987473,0.08457737416028976,0.08472979068756104,0.10615530610084534,0.10555233806371689,0.04490707069635391,0.03889909014105797,0.03736163303256035,0.03274587541818619,0.04493868350982666,0.053301919251680374,0.056920912116765976,0.04283060133457184,0.05862581357359886,0.044889532029628754,0.0250367671251297,0.010988080874085426,0.0001257472176803276,0.00335746631026268
1,The place of birth of Dušan Hanák is,"The place of birth of the director of I Love, You Love is",Dušan Hanák,"the director of I Love, You Love", Bratislava,3.622678690362591e-08,3.0086926017247606e-07,7.814315904397517e-05,6.939281320228474e-06,6.718214990542037e-06,1.3829965610057116e-05,3.8074401800258784e-06,1.1012901268259156e-05,7.6241813076194376e-06,4.579140750138322e-06,9.704187505121808e-06,8.666634130349848e-06,3.5304328775964677e-06,3.492298901619506e-06,7.948100574139971e-06,1.1694874046952464e-05,4.2327163100708276e-05,5.423985840025125e-06,2.2469869236374507e-06,2.074449002975598e-05,2.9555269065895118e-05,7.220102270366624e-05,1.4940810615371447e-05,4.023011115350528e-06,1.087153304979438e-05,9.398146175954025e-06,2.831729716490372e-06,3.7693221202061977e-06,5.526018867385574e-06,7.984886906342581e-06,1.7624771544433315e-06,9.951023685061955e-07,1.8467248992237728e-06,5.45364798654191e-07,3.129814274416276e-07,6.052651428944955e-07,1.3591025549430924e-07,1.5061406202221406e-06,1.7208644749189261e-06,6.145306201688072e-07,1.2228231298649916e-06,2.169884737668326e-06,1.9929173333821382e-07,2.1332559185793798e-07,2.303022625937956e-07,9.075438356376253e-08,7.122419987126705e-08,3.27089423990401e-07,7.134386947882376e-08,3.0525889371801895e-08,2.597304060714123e-08,3.447051000193824e-08,1.1177115055716058e-07,3.877045884337349e-08,3.120931069133803e-08,9.513398069316281e-09,8.761790404321346e-09,3.4869895859657163e-09,2.108770713604713e-09,1.7150756370654108e-09,1.5080658943844583e-09,7.554171177481805e-10,8.398056139391485e-10,4.5544271132236247e-10,1.6125486501650244e-09,4.662334407434798e-10,2.1034927966123718e-10,9.288330521384225e-11,3.8046420181014895e-11,1.4199175168982947e-10,3.6228525734927075e-10,8.037638887792298e-10,8.615689495172774e-09,5.1388553856668295e-08,1.2004807103949133e-07,1.1289481562926085e-06,3.2341105793420866e-07,7.43814143788768e-06,1.0211731023446191e-05,2.19242747334647e-06,0.1128707081079483,0.8184218406677246
2,The place of death of James Vincent is,The place of death of the director of Gold and the Woman is,James Vincent,the director of Gold and the Woman, New York,1.1942268429265823e-05,1.3867567759007215e-05,2.1960193407721817e-05,9.388210855831858e-06,1.6642876289552078e-05,0.0002564369351603091,8.24112521513598e-06,3.4072957078024046e-06,1.8312952079213574e-06,6.032153692103748e-07,6.010443485138239e-06,5.597058589046355e-06,3.7091083413542947e-06,1.772936002453207e-06,4.37472664316374e-07,5.079348284198204e-07,3.929938429791946e-06,1.3404488754531485e-06,7.030127108009765e-06,7.100777565938188e-06,9.388140256305633e-07,3.001783397849067e-06,1.2232061408212758e-06,9.136334483628161e-06,6.717265023326036e-06,7.789943992975168e-06,1.3329070043255342e-06,1.950648038473446e-05,3.17274643748533e-05,6.799683615099639e-05,1.8511133021092974e-05,2.4159671738743782e-05,6.183755613164976e-05,9.251417213818058e-05,0.00021841142734047025,0.0008356476901099086,2.2568912754650228e-05,4.87187753606122e-05,0.00014907981676515192,0.00016236930969171226,0.00020520022371783853,0.0004335909034125507,9.262504318030551e-05,7.639573595952243e-06,5.582709491136484e-05,3.641978037194349e-05,4.859353430219926e-05,0.00023633302771486342,0.0001547985739307478,3.882177406921983e-05,0.00019690528279170394,1.2808479368686676e-05,0.00021735051996074617,3.811341230175458e-05,3.157358514727093e-05,9.243356907973066e-05,2.413512447674293e-05,2.46602048719069e-05,1.5293078831746243e-05,1.644037547521293e-05,3.504283449728973e-05,4.1178100218530744e-05,2.983378362841904e-05,2.7369689632905647e-05,1.364411673421273e-05,1.7969796317629516e-05,1.2884310308436397e-05,2.7712760129361413e-05,2.8253385607968085e-05,0.0001473259908379987,3.538726377882995e-05,2.290344491484575e-05,4.935309698339552e-05,7.038841886242153e-06,2.9195685783633962e-05,1.2615656487469096e-05,1.0967286470986437e-05,0.00010412671690573916,6.809644401073456e-05,0.0008197334827855229,8.765982784098014e-05,0.00093993847258389
3,The place of birth of Emil Loteanu is,The place of birth of the director of Lăutarii is,Emil Loteanu,the director of Lăutarii, Romania,9.115158718486782e-06,5.875266651855782e-06,1.268263190468133e-06,5.343152338355139e-07,3.6099186218052637e-07,3.208739656201942e-07,4.2127615529352624e-07,5.404824037213984e-07,1.495318571187454e-07,2.9266797696436697e-07,4.978572860636632e-07,2.858153607121494e-07,2.1963951724046638e-07,5.042330712967669e-07,3.546819016264635e-07,8.317268225255248e-07,4.357259228982002e-07,1.5325164781643252e-07,2.585911147434672e-07,9.426381097910053e-08,6.956379650091549e-08,2.602107542770682e-07,1.5666838635297609e-06,3.5143293075634574e-07,1.7992034884173336e-07,2.3813230143332476e-07,1.0339208955656431e-07,3.755909716574024e-08,1.2046746178384637e-07,1.1722988091378284e-07,2.9620325676660286e-06,2.837764895957662e-06,7.795596502546687e-06,3.293445843155496e-06,7.425982175846002e-07,8.01057296939689e-07,2.531761310820002e-06,2.7031633180740755e-06,5.089998467155965e-06,4.792895197169855e-05,5.288237389322603e-06,1.0332402098356397e-06,4.3752308442890353e-07,4.3823607143167465e-07,5.579961452895077e-07,3.440256932663033e-07,5.186719320704469e-08,4.1712375775659893e-08,1.829479145953883e-08,3.306254114932017e-08,2.168400747848409e-08,5.534747771207549e-09,3.2999963650581776e-08,9.736594641651664e-09,2.674186649898047e-09,1.9092805114695466e-09,5.4749760280969895e-09,5.768399535810431e-09,5.5792770403684244e-09,1.4783247515026687e-08,6.232870664035772e-09,7.111232047662952e-09,5.522280854819428e-09,1.1040073744084111e-08,4.2419565637885626e-09,6.95751989354676e-09,3.5514626794963533e-09,4.075274340209489e-09,9.502747921885657e-09,7.038575056128593e-09,3.674610837833825e-08,3.0165224984557426e-08,3.1617563678310034e-08,4.199391412385012e-08,3.175722440573736e-08,1.7222735948507761e-07,1.1822476153611206e-07,7.627733111803536e-07,1.5511304809479043e-06,4.343874593359942e-07,0.0019810176454484463,0.0036820208188146353
4,The country of citizenship of Archduke Karl Salvator of Austria is,The country of citizenship of the father of Archduke Leopold Salvator of Austria is,Archduke Karl Salvator of Austria,the father of Archduke Leopold Salvator of Austria, Italian,1.2672539924096782e-05,6.626596587011591e-06,3.864476639137138e-06,2.3910197910481656e-07,3.724847204011894e-07,1.3113734098624263e-07,1.2380610314721707e-07,7.327493278808106e-08,3.144314177916385e-07,5.743322049056587e-07,2.858325274246454e-07,6.057379664525797e-07,3.593582107441762e-07,3.4943332138936967e-07,3.6506270362224313e-07,5.937513378739823e-07,1.1263668966421392e-06,2.7724036044673994e-06,2.5542833554936806e-06,1.1307438398944214e-05,1.4273891792981885e-06,6.335444595606532e-07,4.0226584019364964e-07,3.9110432226152625e-07,3.754258557364665e-07,1.0860668453460676e-06,3.12630874077513e-07,1.0468319260326098e-06,8.521419090357085e-07,5.665368121299252e-07,4.6198667291719175e-07,2.802159997372655e-07,4.891793992101157e-07,1.0875916132135899e-06,3.5170882028978667e-07,8.062733058977756e-07,2.4164043566088367e-07,1.4720770877829636e-06,7.50458809761767e-07,1.3692892935068812e-06,7.744715730950702e-07,6.695616434626572e-07,2.485882532710093e-06,4.483439624891616e-06,1.5431240854013595e-06,8.0296933901991e-07,8.688086268193729e-07,1.1297601076876163e-06,3.1157921966951108e-06,9.75785724222078e-07,1.4339086646941723e-06,2.7265680273558246e-06,1.5866974081291119e-06,1.6746710116422037e-06,1.726208211039193e-06,1.6886289813555777e-05,3.4635526390047744e-05,1.9391593014006503e-05,3.30759612552356e-05,2.8012034817948006e-05,5.5181535572046414e-05,5.789022907265462e-05,8.156536205206066e-05,8.777474431553856e-05,5.046544538345188e-05,9.716388740343973e-05,0.0001268103951588273,4.980417725164443e-05,7.41271287552081e-05,1.2118426639062818e-05,2.6111858460353687e-05,2.015246354858391e-05,1.5864237866480835e-05,2.8606225896510296e-05,3.2325773645425215e-05,1.7706905055092648e-05,3.7779668673465494e-06,1.2292671272007283e-05,0.0003054434491787106,0.00012134759890614077,4.497737972997129e-05,0.0001568612497067079
5,The place of birth of Joseph Louis De Grasse is,The place of birth of the director of Father and the Boys is,Joseph Louis De Grasse,the director of Father and the Boys, New Brunswick,2.5116898541455157e-05,0.0001933969761012122,7.13626213837415e-05,2.296710772498045e-05,4.917546539218165e-05,0.00017220024892594665,1.1993921361863613e-05,1.7533924619783647e-05,6.296676292549819e-05,2.153747482225299e-05,2.0195782781229354e-05,2.148378553101793e-05,1.2979510756849777e-05,7.782437023706734e-06,8.600034561823122e-06,2.9266043384268414e-06,5.0663165893638507e-05,3.772604031837545e-05,0.0001368064695270732,1.96821492863819e-05,1.066554705175804e-05,4.721457116829697e-06,6.719230896123918e-06,6.451661192841129e-06,3.106459553237073e-05,6.868287891848013e-05,1.9095086827292107e-05,7.202870619948953e-05,0.00014266432845033705,0.00045570553629659116,0.0004981663660146296,0.00022195275232661515,0.00037550507113337517,0.00019885928486473858,0.0007270442438311875,0.0005666449433192611,3.110990655841306e-05,0.0002650031528901309,5.964011143078096e-05,6.87098508933559e-05,1.594114837644156e-05,6.484325422206894e-05,5.096453605801798e-06,3.0569074169761734e-06,2.858921334336628e-06,4.484648343350273e-06,6.537204171763733e-06,4.6084394853096455e-05,7.945369725348428e-05,0.00014849314175080508,0.00014647706120740622,2.7038506232202053e-05,0.00011294295109109953,5.4133553931023926e-05,3.9311653381446376e-05,7.479328633053228e-05,1.971069650608115e-05,1.1019727935490664e-05,7.434700364683522e-06,1.4595115317206364e-05,2.9130400434951298e-05,1.3248244613350835e-05,3.6539608117891476e-05,1.4251015272748191e-05,9.771180884854402e-06,4.2453780224605e-06,6.941797437320929e-06,1.172273277916247e-05,3.512700914143352e-06,4.73332402179949e-05,4.1057075577555224e-05,2.8419378850230714e-06,3.1008178211777704e-06,1.7344220395898446e-05,7.050296972010983e-06,5.046554633736378e-06,2.2179146981216036e-06,4.364103915577289e-06,5.491074261954054e-06,1.5048634850245435e-05,0.0021015105303376913,0.003255456918850541
6,The place of death of M. B. Sreenivasan is,The place of death of the composer of Onappudava is,M. B. Sreenivasan,the composer of Onappudava, Lakshadweep,1.3995409062772524e-06,1.399151915393304e-05,4.615552461473271e-05,2.6093646283698035e-06,6.854798357380787e-06,1.7428234286853694e-06,9.579374591339729e-07,1.2040138699376257e-06,2.9143054689484416e-06,1.0366940159656224e-06,2.3604952730238438e-05,2.287110692122951e-05,0.00019433620036579669,2.3618518753210083e-05,2.241098445665557e-05,3.77810306417814e-06,4.948818514094455e-06,5.860525106982095e-06,2.1055189790786244e-05,1.1134932719869539e-05,2.528111735955463e-06,1.2643641639442649e-05,9.265147127734963e-06,2.981439683935605e-05,2.1440102955239126e-06,3.414226966924616e-06,5.467250048241112e-07,2.9800642664667976e-07,7.179012300184695e-07,1.7952858399894467e-07,8.986669968180649e-07,1.2920584140374558e-06,2.6032410005427664e-06,3.3886931305460166e-06,1.5660478993595461e-06,8.270740750049299e-07,4.132530193601269e-06,2.160979192922241e-06,7.908570296422113e-07,9.379995162817067e-07,7.119741667338531e-07,7.951545740070287e-06,4.430705757840769e-06,1.7910015230881982e-06,1.0494632078916766e-06,4.7935791371855885e-06,2.588418965387973e-06,4.432376499607926e-06,3.524573685353971e-06,4.939653535984689e-06,1.9410404092923272e-06,3.941154773201561e-06,1.676229658187367e-06,2.253828370157862e-06,2.3042364318826003e-06,5.529311124519154e-07,4.482883184664388e-07,3.969165902617533e-07,3.0848369192426617e-07,2.1380219550337642e-07,1.2570183116622502e-07,2.191734580492266e-07,3.3718237091306946e-07,5.211700226936955e-07,5.528157771550468e-07,2.004253616405549e-07,9.784534427126346e-08,1.0195462607498484e-07,1.6120675638831017e-07,1.546912216099372e-07,9.195911587767114e-08,4.3986904785242587e-08,8.718375710259352e-08,1.772231144059333e-07,1.2165625662419188e-07,2.7693806714523816e-07,7.576715432833225e-08,4.143392402511381e-07,1.2684679973062885e-07,9.947716250735539e-08,0.0003488212823867798,0.00012365543807391077
7,The place of death of Zine El Abidine Ben Ali is,The place of death of the spouse of Naïma Ben Ali is,Zine El Abidine Ben Ali,the spouse of Naïma Ben Ali, Jeddah,0.000374830822693184,0.0002691307454369962,2.52334721153602e-05,4.2385807319078594e-05,0.00016568729188293219,1.2304797564866021e-05,2.1816866137669422e-05,1.1348977750458289e-05,5.488660099217668e-05,2.221969589299988e-05,2.321364490853739e-06,2.8273885618546046e-05,3.088133598794229e-05,7.1587915044801775e-06,0.00023140352277550846,0.0001677634281804785,5.313014844432473e-05,0.00015938498836476356,9.230212162947282e-05,0.00010054631275124848,6.106957152951509e-05,9.76818919298239e-05,3.531686888891272e-05,1.3388820434556692e-06,4.333353444962995e-06,2.2095462099969154e-06,2.2652225197816733e-06,2.5938803446479142e-05,6.0347229009494185e-06,1.0168222615902778e-05,1.5659030395909213e-05,4.26485130446963e-05,0.00024444019072689116,7.478902989532799e-05,0.0001533689646748826,0.00015096674906089902,7.369331433437765e-05,7.450666544173146e-06,8.090970368357375e-05,5.711296125809895e-06,0.00011312460264889523,0.00010455606388859451,2.9471533707692288e-05,8.278662789962254e-06,1.6584015156695386e-06,4.389303740026662e-06,4.144656315929751e-07,8.896901817934122e-06,7.004644885455491e-06,2.1140967874089256e-06,1.8349735910305753e-05,5.957029770797817e-06,4.4343782974465284e-06,1.407966556143947e-05,1.7562246284796856e-05,3.6865699257759843e-06,1.6046784367063083e-05,1.670098390604835e-05,0.00014950537297409028,0.00015829395852051675,0.0003928383521270007,0.0032969247549772263,0.009824583306908607,0.007008225657045841,0.019181717187166214,0.1962471455335617,0.04458063468337059,0.16443321108818054,0.11395774036645889,0.0926157757639885,0.2635045349597931,0.7643367648124695,0.9805856347084045,0.9782171249389648,0.9526559114456177,0.9620630741119385,0.9554473757743835,0.9967104196548462,0.580893337726593,0.7896069288253784,4.840598558075726e-05,0.054478343576192856
8,The country of Charles University is,The country of the publisher of Prague Papers on the History of International Relations is,Charles University,the publisher of Prague Papers on the History of International Relations, Czech Republic,3.284877038822742e-06,2.152500826468895e-07,5.6723319374896164e-08,6.326750678908866e-08,3.0456524768851523e-07,6.209972980286693e-07,9.796004718509721e-08,6.843429645186916e-08,2.1462238919411902e-07,1.2084119305200147e-07,2.1660869720108167e-07,2.465305044552224e-07,7.424737447081498e-08,1.1399325927641257e-07,6.952465270160246e-08,6.904593874423881e-08,9.78828751385663e-08,1.265492102220378e-07,3.082120656472398e-07,2.5764086331037106e-07,3.6847660567218554e-07,7.412727427436039e-07,3.6687183069261664e-07,1.1622998954408104e-06,5.894326022826135e-06,3.069551439693896e-06,3.301479409856256e-07,3.82262157927471e-07,4.3695578710867267e-07,1.2231665778017486e-06,8.084779210548731e-07,5.289940645525348e-07,3.469552893875516e-07,6.418320026568836e-07,7.071713525874657e-07,1.7254832584967517e-07,2.3617997157998616e-07,8.071739898696251e-07,5.26670305589505e-07,4.920526635032729e-07,4.942242526340124e-07,9.882220410872833e-07,1.861472446762491e-05,2.219274392700754e-05,6.260455120354891e-05,3.4518954635132104e-05,2.920577571785543e-05,3.359294714755379e-05,3.513017145451158e-05,3.794916847255081e-05,4.252225699019618e-05,3.736249345820397e-05,1.9897859601769596e-05,2.716705057537183e-05,1.8881733922171406e-05,9.400689123140182e-06,8.156975127349142e-06,8.233922017097939e-06,7.663104952371214e-06,5.350970695872093e-06,7.162534984672675e-06,3.6039539281773614e-06,5.581051482295152e-06,2.6719433208199916e-06,1.0175098168474506e-06,8.038323358050548e-07,1.306846229454095e-06,1.8206410459242761e-06,3.7380541471065953e-06,4.4534467633639e-06,4.821791662834585e-06,1.4004671356815379e-05,1.6438105376437306e-05,1.2255004548933357e-05,8.15344992588507e-06,1.2968158443982247e-05,2.039365654127323e-06,5.969407084194245e-07,3.6969206007597677e-07,1.4094069911152474e-07,0.4517287313938141,0.0672052800655365
9,The employer of Éric Rohmer is,The employer of the director of Triple Agent is,Éric Rohmer,the director of Triple Agent, Cahiers du cinéma,1.4041462463865173e-06,6.024030881235376e-06,2.6157379124924773e-06,0.0001534792681923136,1.5927955246297643e-05,0.00011900236859219149,0.00011713802814483643,0.0001916994951898232,2.0607498299796134e-05,0.0001283295132452622,0.00017878857033792883,1.9186552890460007e-05,3.61538013748941e-06,1.9809649529634044e-05,2.468616685291636e-06,1.1687263850035379e-06,6.471868232438283e-07,7.193825126705633e-07,8.310457815241534e-07,1.8181523273597122e-06,3.772054333239794e-05,2.1981564714224078e-05,3.969193130615167e-06,8.008130862435792e-06,5.324408448359463e-06,1.3668553947354667e-05,1.0230563930235803e-05,4.099508714716649e-06,3.935861968784593e-06,2.31645049098006e-06,2.0353065792733105e-06,1.0095146762978402e-06,1.4417091165341844e-07,1.4561912564658996e-07,4.4071526872357936e-07,3.0499006697937148e-06,2.0940494778187713e-06,1.5077861235113232e-06,1.7422427163182874e-06,1.6355912748622359e-06,1.3073465652269078e-06,2.1201367417233996e-06,1.1745220035663806e-05,1.0179728633374907e-05,2.5534352971590124e-05,3.7354519008658826e-05,9.492001481703483e-06,1.5199055269476958e-05,1.3886558917874936e-05,8.97865334081871e-07,1.0234921319351997e-06,1.531899897599942e-06,4.0649433685757685e-06,1.1432920246079448e-06,5.799344762635883e-06,1.2152099770901259e-05,3.143163485219702e-05,0.0001398718450218439,0.00012581469491124153,0.00010148055298486724,5.7663433835841715e-05,3.769000613829121e-05,3.9078262489056215e-05,2.7478754418552853e-05,5.655645873048343e-05,3.079402449657209e-05,2.9671387892449275e-05,3.3865544537547976e-05,3.800015838351101e-05,3.5121785913361236e-05,5.4641393944621086e-05,9.019114804686978e-05,6.0279257013462484e-05,7.683964940952137e-05,7.690880011068657e-05,0.0002589957439340651,0.00014233040565159172,8.091871131910011e-05,0.00016519827477168292,0.000176305984496139,7.766246199025773e-06,4.225887096254155e-05
