Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,ans_prob_lens_edit_layer32,ans_prob_lens_edit_layer33,ans_prob_lens_edit_layer34,ans_prob_lens_edit_layer35,ans_prob_lens_edit_layer36,ans_prob_lens_edit_layer37,ans_prob_lens_edit_layer38,ans_prob_lens_edit_layer39,ans_prob_lens_edit_layer40,ans_prob_lens_edit_layer41,ans_prob_lens_edit_layer42,ans_prob_lens_edit_layer43,ans_prob_lens_edit_layer44,ans_prob_lens_edit_layer45,ans_prob_lens_edit_layer46,ans_prob_lens_edit_layer47,ans_prob_lens_edit_layer48,ans_prob_lens_edit_layer49,ans_prob_lens_edit_layer50,ans_prob_lens_edit_layer51,ans_prob_lens_edit_layer52,ans_prob_lens_edit_layer53,ans_prob_lens_edit_layer54,ans_prob_lens_edit_layer55,ans_prob_lens_edit_layer56,ans_prob_lens_edit_layer57,ans_prob_lens_edit_layer58,ans_prob_lens_edit_layer59,ans_prob_lens_edit_layer60,ans_prob_lens_edit_layer61,ans_prob_lens_edit_layer62,ans_prob_lens_edit_layer63,ans_prob_lens_edit_layer64,ans_prob_lens_edit_layer65,ans_prob_lens_edit_layer66,ans_prob_lens_edit_layer67,ans_prob_lens_edit_layer68,ans_prob_lens_edit_layer69,ans_prob_lens_edit_layer70,ans_prob_lens_edit_layer71,ans_prob_lens_edit_layer72,ans_prob_lens_edit_layer73,ans_prob_lens_edit_layer74,ans_prob_lens_edit_layer75,ans_prob_lens_edit_layer76,ans_prob_lens_edit_layer77,ans_prob_lens_edit_layer78,ans_prob_lens_edit_layer79,answer_prob_obs,answer_prob_exp
0,The country of citizenship of Jaap Speyer is,The country of citizenship of the director of Lilli's Marriage is,Jaap Speyer,the director of Lilli's Marriage, Dutch,1.0120506885868963e-05,7.691987775615416e-06,4.036331574752694e-06,6.192417458805721e-06,2.5805945824686205e-06,2.2664594325760845e-06,3.4562431210360955e-06,1.1112169886473566e-05,7.885926606832072e-06,9.324300663138274e-06,5.424684331956087e-06,4.832303147850325e-06,8.804165190667845e-06,1.5685634480178123e-06,5.155036888027098e-06,9.997088454838376e-07,2.8591903173946775e-06,7.84930307418108e-07,8.694421921973117e-06,7.803004336892627e-06,6.331930535452557e-07,3.3502260521345306e-06,8.590415745857172e-06,6.9889943006273825e-06,4.5847787987440825e-05,4.0515573346056044e-05,1.992172110476531e-05,2.5753757654456422e-05,0.00010734368697740138,1.562813122291118e-05,0.0007912919390946627,0.0002719182230066508,0.0006844758172519505,0.000511772173922509,0.00041155816870741546,0.0014221178134903312,0.00020867682178504765,0.0504024401307106,0.015726163983345032,0.02829713746905327,0.0081437723711133,0.011146402917802334,0.8402811288833618,0.746721088886261,0.6762391328811646,0.6058051586151123,0.5782102942466736,0.3431178331375122,0.45111557841300964,0.2848476767539978,0.21869540214538574,0.3510185480117798,0.3052079379558563,0.1255674958229065,0.05308295413851738,0.08776148408651352,0.06740661710500717,0.16423176229000092,0.0950779989361763,0.16402404010295868,0.11828532069921494,0.08477144688367844,0.06725115329027176,0.0672743171453476,0.08462414145469666,0.0755835697054863,0.09495805948972702,0.10563814640045166,0.04112580046057701,0.03697619214653969,0.034396279603242874,0.033521708101034164,0.046892303973436356,0.04926764592528343,0.05539930239319801,0.0410010889172554,0.06143106147646904,0.04913980886340141,0.027021123096346855,0.01219625398516655,0.0001257472176803276,0.00335746631026268
1,The place of birth of Dušan Hanák is,"The place of birth of the director of I Love, You Love is",Dušan Hanák,"the director of I Love, You Love", Bratislava,8.844504151284127e-08,3.5285458466205455e-07,7.956565241329372e-05,7.39515826353454e-06,6.96581628290005e-06,1.461880856368225e-05,4.11070277550607e-06,1.1498922503960785e-05,8.04564024292631e-06,4.849467131862184e-06,1.0098168786498718e-05,9.514531484455802e-06,3.6780093068955466e-06,3.731998049261165e-06,8.483115379931405e-06,1.2329302990110591e-05,4.426420491654426e-05,5.723060894524679e-06,2.3686275198997464e-06,2.1723308236687444e-05,3.109973113168962e-05,7.417898450512439e-05,1.5485795302083716e-05,4.1296375457022805e-06,1.1651650311250705e-05,9.752329788170755e-06,3.0373096251423704e-06,3.976943844463676e-06,5.768723895016592e-06,8.557948603993282e-06,1.908905005620909e-06,1.1068846106354613e-06,2.0307736576796742e-06,5.919181944591401e-07,3.3727445725162397e-07,6.580980880244169e-07,1.4512760060370056e-07,1.6308002841469715e-06,1.8999668327523977e-06,6.80742004988133e-07,1.3681795962838805e-06,2.4517323709005723e-06,2.2035753488580667e-07,2.4422953970315575e-07,2.5725739760673605e-07,9.912931631106403e-08,7.877347485418795e-08,3.6475901765697927e-07,8.047583577308615e-08,3.413466842516755e-08,2.8346278213575715e-08,3.809130788567927e-08,1.2107690849916253e-07,4.21421795238075e-08,3.376626978024433e-08,1.0183295984234064e-08,9.901764741471197e-09,4.215298776699683e-09,2.3529271864219936e-09,1.96810656660773e-09,1.7007745212183067e-09,8.597872969140496e-10,9.648019050345624e-10,5.36207078738471e-10,1.8584878080929457e-09,5.173358963439512e-10,2.2738362581709026e-10,1.0456710497486199e-10,4.608028542074649e-11,1.5673320974407545e-10,4.3453271536542104e-10,9.735898753859829e-10,1.0102024106117824e-08,6.269755203902605e-08,1.4423133620766748e-07,1.3597314136859495e-06,4.0227118347502255e-07,9.623850928619504e-06,1.3385106285568327e-05,2.798259629344102e-06,0.1128707081079483,0.8184218406677246
2,The place of death of James Vincent is,The place of death of the director of Gold and the Woman is,James Vincent,the director of Gold and the Woman, New York,1.6533309462829493e-05,1.5907497072475962e-05,2.3292264813790098e-05,1.1157542758155614e-05,1.9250399418524466e-05,0.0002839368535205722,9.413048246642575e-06,3.900762294506421e-06,2.079563046208932e-06,6.515288077935111e-07,6.518174359371187e-06,5.966974640614353e-06,3.889929303113604e-06,1.9000789279743913e-06,4.7657340473961085e-07,5.472814450513397e-07,4.3203785935475025e-06,1.4807812931394437e-06,7.72389739722712e-06,7.605962309753522e-06,1.0080132142320508e-06,3.1371278055303264e-06,1.2936960729348357e-06,9.758408850757405e-06,7.090565759426681e-06,8.318967047671322e-06,1.3956046132079791e-06,2.0906072677462362e-05,3.39460457325913e-05,7.172677578637376e-05,2.0510271497187205e-05,2.6826566681847908e-05,6.873825623188168e-05,9.966854122467339e-05,0.00023591070203110576,0.0008956780657172203,2.4339544324902818e-05,5.197386781219393e-05,0.00015665938553866,0.00016919116023927927,0.000214423009310849,0.00045061338460072875,9.719796798890457e-05,8.267464181699324e-06,6.096395736676641e-05,4.008632822660729e-05,5.174139005248435e-05,0.000258387066423893,0.00016903720097616315,4.2881667468464e-05,0.00021579553140327334,1.4509581887978129e-05,0.00023158393742050976,4.2630719690350816e-05,3.5267243220005184e-05,9.796302038012072e-05,2.689902794372756e-05,2.7591731850407086e-05,1.7357322576572187e-05,1.8543671103543602e-05,3.87586114811711e-05,4.5157215936342254e-05,3.3516382245579734e-05,3.027840102731716e-05,1.4927232768968679e-05,1.9826891730190255e-05,1.407567469868809e-05,3.106733493041247e-05,3.173425648128614e-05,0.0001563260011607781,3.802779610850848e-05,2.4971222956082784e-05,5.4300213378155604e-05,7.828238267393317e-06,3.229484718758613e-05,1.3947992556495592e-05,1.2775468348991126e-05,0.00011884603736689314,7.794301927788183e-05,0.000902458094060421,8.765982784098014e-05,0.00093993847258389
3,The place of birth of Emil Loteanu is,The place of birth of the director of Lăutarii is,Emil Loteanu,the director of Lăutarii, Romania,8.545802302251104e-06,5.545520252780989e-06,1.2515711205196567e-06,5.67895995118306e-07,4.047366815029818e-07,3.43571883831828e-07,4.6126172037475044e-07,5.995150331727928e-07,1.6182492856842146e-07,3.086874187374633e-07,5.372648956836201e-07,3.144725155834749e-07,2.3821652916922176e-07,5.347571914171567e-07,3.6725558061334596e-07,8.553026304980449e-07,4.4760710693481087e-07,1.5649038687115535e-07,2.69914579575925e-07,9.626862862432972e-08,7.1107066901277e-08,2.670813614713552e-07,1.6184364994842326e-06,3.6614829923564685e-07,1.8318597483357735e-07,2.5205034148712e-07,1.0977978348591932e-07,3.9776310245542845e-08,1.2934570747802354e-07,1.2471636523514462e-07,3.136430905215093e-06,3.0588178105972474e-06,8.44321766635403e-06,3.516115384627483e-06,7.889800599514274e-07,8.473955404042499e-07,2.6300731406081468e-06,2.887680921048741e-06,5.49398600924178e-06,5.190158117329702e-05,5.66292874282226e-06,1.0975768418575171e-06,4.811637381862965e-07,4.863628078055626e-07,6.139042056929611e-07,3.790108564771799e-07,5.688087867383729e-08,4.5865387932053636e-08,2.0175855652837527e-08,3.5828097821877236e-08,2.3521632641632095e-08,6.084895698421633e-09,3.60448417779935e-08,1.0799211302980893e-08,2.8506041971354534e-09,2.0530388500361596e-09,5.992839113844184e-09,6.0470357610142855e-09,5.91323567888935e-09,1.564282037236353e-08,6.85406220668483e-09,7.436206761468611e-09,5.868969310540706e-09,1.1828555024351317e-08,4.631894423567928e-09,7.64448415679908e-09,3.740565190923917e-09,4.608180947940355e-09,1.0377855019783055e-08,8.079990010401161e-09,3.894402311743761e-08,3.248297275604273e-08,3.4872819298925606e-08,4.624532223829192e-08,3.5108165263864066e-08,1.928401900386234e-07,1.2973046636943764e-07,8.299228397845582e-07,1.7303542563240626e-06,4.855057227359794e-07,0.0019810176454484463,0.0036820208188146353
4,The country of citizenship of Archduke Karl Salvator of Austria is,The country of citizenship of the father of Archduke Leopold Salvator of Austria is,Archduke Karl Salvator of Austria,the father of Archduke Leopold Salvator of Austria, Italian,1.189867816719925e-05,6.66904088575393e-06,4.1531488932378124e-06,3.0832100605948654e-07,4.3739512989304785e-07,1.479466220644099e-07,1.5139684705900436e-07,9.013644586275404e-08,3.6480656717685633e-07,6.72914552524162e-07,3.418754772610555e-07,7.424833938785014e-07,4.366621908502566e-07,4.0753496932666167e-07,4.382590361728944e-07,6.75024239171762e-07,1.2503941206887248e-06,3.1273666536435485e-06,2.911903266067384e-06,1.2670894648181275e-05,1.7064869552996242e-06,7.176496978900104e-07,4.420359971391008e-07,4.504498747337493e-07,4.324345468376123e-07,1.2484059652706492e-06,3.3976624536080635e-07,1.1612527259785566e-06,9.54373831518751e-07,6.356482344926917e-07,5.283906716613274e-07,3.1848182402427483e-07,5.488697638611484e-07,1.2704440450761467e-06,4.1396091887691e-07,9.705958063932485e-07,2.861057737391093e-07,1.6764942074587452e-06,8.441438694717363e-07,1.5790595853104605e-06,8.717225910004345e-07,7.669922865716217e-07,2.843034963007085e-06,5.145353043189971e-06,1.7455029137636302e-06,9.493655284131819e-07,1.0353074912927696e-06,1.3247527022031136e-06,3.7093186620040797e-06,1.130836267293489e-06,1.7259410469705472e-06,3.2799264317873167e-06,1.8937461163659464e-06,2.018569603023934e-06,2.037976855717716e-06,1.998150401050225e-05,4.0910370444180444e-05,2.278221472806763e-05,3.93256705137901e-05,3.273345282650553e-05,6.57821074128151e-05,6.833800580352545e-05,9.504883200861514e-05,0.00010378042497904971,6.012912854203023e-05,0.00011250365059822798,0.0001490303548052907,5.7270415709353983e-05,8.550706115784124e-05,1.4711788935528602e-05,3.1511226552538574e-05,2.4716597181395628e-05,1.8479217033018358e-05,3.424114402150735e-05,3.8412494177464396e-05,2.143147685274016e-05,4.663101208279841e-06,1.4703896340506617e-05,0.00036249461118131876,0.00014873758482281119,4.497737972997129e-05,0.0001568612497067079
5,The place of birth of Joseph Louis De Grasse is,The place of birth of the director of Father and the Boys is,Joseph Louis De Grasse,the director of Father and the Boys, New Brunswick,3.700245724758133e-05,0.0002134817186743021,7.832234405213967e-05,2.8195639970363118e-05,5.73251600144431e-05,0.0001925971737364307,1.3962581761006732e-05,2.020913962041959e-05,7.114086474757642e-05,2.3021928427624516e-05,2.1309357180143707e-05,2.335074168513529e-05,1.3791224773740396e-05,8.489382707921322e-06,9.231122021446936e-06,3.2681891752872616e-06,5.53467107238248e-05,4.0532169805373996e-05,0.00014941947301849723,2.0264076738385484e-05,1.1163161616423167e-05,4.804399850399932e-06,6.947421297809342e-06,6.954002856218722e-06,3.1551429856335744e-05,7.135259511414915e-05,2.0578756448230706e-05,7.561591337434947e-05,0.00015084422193467617,0.00048509438056498766,0.0005269843968562782,0.00023488195438403636,0.0004067548143211752,0.0002170221705455333,0.0007874372531659901,0.0006354203796945512,3.444537287577987e-05,0.0002866383292712271,6.549301178893074e-05,7.418880704790354e-05,1.7667212887317874e-05,7.177782390499488e-05,5.6927328841993585e-06,3.4637528187886346e-06,3.2634352464810945e-06,5.040898940933403e-06,7.524718512286199e-06,5.2239276556065306e-05,8.789898856775835e-05,0.00016876193694770336,0.00016220164252445102,3.1605479307472706e-05,0.0001300409930991009,6.332893099170178e-05,4.633880598703399e-05,8.698041347088292e-05,2.1998292140779085e-05,1.296092705160845e-05,8.498552233504597e-06,1.6825259081088006e-05,3.3096403058152646e-05,1.4814877431490459e-05,4.132818503421731e-05,1.637351124372799e-05,1.1080958756792825e-05,4.783973054145463e-06,8.11323116067797e-06,1.353106927126646e-05,4.03309786634054e-06,5.318531839293428e-05,4.3574098526732996e-05,3.2139166705746902e-06,3.445042693783762e-06,1.950323894561734e-05,8.207951395888813e-06,5.490697276400169e-06,2.652986495377263e-06,4.843197530135512e-06,6.105596185079776e-06,1.6713955119485036e-05,0.0021015105303376913,0.003255456918850541
6,The place of death of M. B. Sreenivasan is,The place of death of the composer of Onappudava is,M. B. Sreenivasan,the composer of Onappudava, Lakshadweep,1.4762928230993566e-06,1.1514975085447077e-05,4.3870011722901836e-05,2.283884896314703e-06,6.254259460547473e-06,1.6710002910258481e-06,9.335959134659788e-07,1.1796071248681983e-06,2.890731821025838e-06,1.0316683756173006e-06,2.277897874591872e-05,2.293502984684892e-05,0.00019463637727312744,2.304976442246698e-05,2.1096577256685123e-05,3.7443028304551262e-06,4.96689881401835e-06,5.923401658947114e-06,2.0588513507391326e-05,1.0892707905441057e-05,2.529393896111287e-06,1.243009955942398e-05,9.079315532289911e-06,2.9172129870858043e-05,2.132949930455652e-06,3.4026973025902407e-06,5.592031584455981e-07,3.0429259822994936e-07,7.2954441066031e-07,1.8484699637610902e-07,8.929432055992947e-07,1.3510561984730884e-06,2.6275372420059284e-06,3.489630216790829e-06,1.6219792087213136e-06,8.589752269472228e-07,4.286967396183172e-06,2.1726395971199963e-06,7.962497079461173e-07,9.384157237946056e-07,7.088864890647528e-07,8.094925760815386e-06,4.411904683365719e-06,1.8222521021016291e-06,1.0581823062238982e-06,4.838372660742607e-06,2.6441362024343107e-06,4.507881385507062e-06,3.5703669709619135e-06,4.8906399570114445e-06,1.97858753381297e-06,3.943337560485816e-06,1.6975340031422093e-06,2.341338358746725e-06,2.3522820811194833e-06,5.565041760746681e-07,4.561850346362917e-07,4.0584737348581257e-07,3.087889126618393e-07,2.1444280662308302e-07,1.269560385708246e-07,2.2112908482085913e-07,3.4469798038117005e-07,5.397959057518165e-07,5.714245503440907e-07,2.0353557772523345e-07,1.0130724348300646e-07,1.0510390069384812e-07,1.6557102355818643e-07,1.6247263090463093e-07,9.651928678522381e-08,4.651164431379584e-08,9.203299100590812e-08,1.851375088790519e-07,1.2419879169556225e-07,2.9629967457367457e-07,8.12059610666438e-08,4.365502945802291e-07,1.4091939704030665e-07,1.0761527136082805e-07,0.0003488212823867798,0.00012365543807391077
7,The place of death of Zine El Abidine Ben Ali is,The place of death of the spouse of Naïma Ben Ali is,Zine El Abidine Ben Ali,the spouse of Naïma Ben Ali, Jeddah,0.0004161635006312281,0.0002866114373318851,3.5083896364085376e-05,6.076716454117559e-05,0.0001842343481257558,1.474007422075374e-05,2.5107710825977847e-05,1.3285407476359978e-05,6.31023503956385e-05,2.5287616153946146e-05,2.5736460429470753e-06,2.888959897973109e-05,3.3723492379067466e-05,7.720786925347056e-06,0.00024612483684904873,0.00017617094272281975,5.839307777932845e-05,0.0001640262344153598,0.00010198907693848014,0.00010946154361590743,6.553895946126431e-05,0.0001032922591548413,3.678330176626332e-05,1.43697900512052e-06,4.554054157779319e-06,2.271015091537265e-06,2.3748573312332155e-06,2.7053780286223628e-05,6.42688928564894e-06,1.0806159480125643e-05,1.614705797692295e-05,4.516312765190378e-05,0.0002554941165726632,7.867856038501486e-05,0.0001655804371694103,0.00016026743105612695,7.949599967105314e-05,7.78127559897257e-06,8.46572729642503e-05,5.923713615629822e-06,0.00012099382729502395,0.00010835412103915587,2.9656461265403777e-05,8.959566002886277e-06,1.7652450878813397e-06,4.772575721290195e-06,4.877623496213346e-07,9.662711818236858e-06,7.505694611609215e-06,2.3574100396217545e-06,2.0150915588601492e-05,6.721804766129935e-06,4.867305506195407e-06,1.5801098925294355e-05,2.004196539928671e-05,4.1198882172466256e-06,1.831695408327505e-05,1.9865725334966555e-05,0.00017561779532115906,0.00018703062960412353,0.00045172745012678206,0.0038773755077272654,0.011506923474371433,0.007692048791795969,0.022303972393274307,0.21205167472362518,0.051313214004039764,0.18818965554237366,0.12496073544025421,0.1061333641409874,0.2948911488056183,0.7920727729797363,0.9812043309211731,0.9809834361076355,0.9591854214668274,0.9680334329605103,0.9632471203804016,0.9967819452285767,0.6309345960617065,0.8313004374504089,4.840598558075726e-05,0.054478343576192856
8,The country of Charles University is,The country of the publisher of Prague Papers on the History of International Relations is,Charles University,the publisher of Prague Papers on the History of International Relations, Czech Republic,3.0334258553921245e-06,2.1469726618761342e-07,5.53778924938797e-08,6.231310578641569e-08,2.939137004887016e-07,6.125625873210083e-07,1.0428031060882859e-07,7.084660325062941e-08,2.1574089714704314e-07,1.2227125978370168e-07,2.1807858274769387e-07,2.5132737846433884e-07,7.724995754188058e-08,1.1624651108377293e-07,7.040014082804191e-08,7.140643276670744e-08,1.0328503208256734e-07,1.2771236868047708e-07,3.181202998803201e-07,2.6782615236697893e-07,3.824130772045464e-07,7.612790682287596e-07,3.7416094755826634e-07,1.2258999504410895e-06,6.184749963722425e-06,3.2868274502106942e-06,3.4501030654610076e-07,4.0551185520598665e-07,4.5907046342108515e-07,1.2745417734549847e-06,8.723889095563209e-07,5.678984962287359e-07,3.680713405174174e-07,6.760025712537754e-07,7.380406827905972e-07,1.809618623838105e-07,2.452355261084449e-07,8.758582907830714e-07,5.683379526999488e-07,5.280120376482955e-07,5.297845859786321e-07,1.0514265795791289e-06,2.1281151930452324e-05,2.5534560336382128e-05,7.064033707138151e-05,3.9283822843572125e-05,3.3472188079031184e-05,3.8603306165896356e-05,3.963143171858974e-05,4.3716176151065156e-05,4.852756319451146e-05,4.198214810458012e-05,2.244132338091731e-05,3.0833551136311144e-05,2.1383866624091752e-05,1.064789557858603e-05,9.607231731934007e-06,9.918045179801993e-06,9.477148523728829e-06,6.4703654061304405e-06,8.568549674237147e-06,4.198291662760312e-06,6.552510967594571e-06,3.167665454384405e-06,1.264296543013188e-06,9.83316681413271e-07,1.6027253195716185e-06,2.24732525566651e-06,4.622498181561241e-06,5.604563284578035e-06,6.129298071755329e-06,1.7458520233049057e-05,2.045043402176816e-05,1.4935270883142948e-05,9.780057553143706e-06,1.568707921251189e-05,2.3699988105363445e-06,6.69879455017508e-07,4.223839482619951e-07,1.665199249600846e-07,0.4517287313938141,0.0672052800655365
9,The employer of Éric Rohmer is,The employer of the director of Triple Agent is,Éric Rohmer,the director of Triple Agent, Cahiers du cinéma,1.430249312761589e-06,5.73427041672403e-06,2.7175865398021415e-06,0.00015138751768972725,1.7308560927631333e-05,0.00012146942026447505,0.00012689463619608432,0.00019575345504563302,2.2470570911536925e-05,0.00013411743566393852,0.00018903546151705086,2.0186653273412958e-05,3.9053834370861296e-06,2.1271374862408265e-05,2.61999457507045e-06,1.236076172972389e-06,6.957857294764835e-07,7.722488817307749e-07,9.019407229970966e-07,1.9381329821044346e-06,4.042510408908129e-05,2.2966905817156658e-05,4.278690084902337e-06,8.425542546319775e-06,5.635141860693693e-06,1.4663666661363095e-05,1.090647310775239e-05,4.507462108449545e-06,4.233757863403298e-06,2.426995251880726e-06,2.1460944026330253e-06,1.076109128916869e-06,1.5392743080155924e-07,1.519071020084084e-07,4.535122002380376e-07,3.1642598514736164e-06,2.204071279265918e-06,1.5998290336938226e-06,1.7949904531633365e-06,1.7025030274453457e-06,1.3359006061364198e-06,2.198681841036887e-06,1.2196056559332646e-05,1.0751740774139762e-05,2.7132768082083203e-05,3.961485708714463e-05,1.0365261914557777e-05,1.681491448835004e-05,1.5193549188552424e-05,9.138274776887556e-07,1.034783394970873e-06,1.441170638827316e-06,4.244115189067088e-06,1.1317684993628063e-06,6.36698223388521e-06,1.2979760867892765e-05,3.508758527459577e-05,0.0001516080228611827,0.00014001438103150576,0.00010825520439539105,6.313306221272796e-05,4.244946103426628e-05,4.352468022261746e-05,3.171731441398151e-05,6.31633956800215e-05,3.3605621865717694e-05,3.337909220135771e-05,3.911585372406989e-05,4.308187271817587e-05,4.190464460407384e-05,5.887809311388992e-05,9.413609222974628e-05,6.851633224869147e-05,8.792139124125242e-05,8.426944987149909e-05,0.0002845210547093302,0.00016488571418449283,7.968920544954017e-05,0.0001652240753173828,0.00016956680337898433,7.766246199025773e-06,4.225887096254155e-05
