Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,ans_prob_lens_edit_layer32,ans_prob_lens_edit_layer33,ans_prob_lens_edit_layer34,ans_prob_lens_edit_layer35,ans_prob_lens_edit_layer36,ans_prob_lens_edit_layer37,ans_prob_lens_edit_layer38,ans_prob_lens_edit_layer39,ans_prob_lens_edit_layer40,ans_prob_lens_edit_layer41,ans_prob_lens_edit_layer42,ans_prob_lens_edit_layer43,ans_prob_lens_edit_layer44,ans_prob_lens_edit_layer45,ans_prob_lens_edit_layer46,ans_prob_lens_edit_layer47,ans_prob_lens_edit_layer48,ans_prob_lens_edit_layer49,ans_prob_lens_edit_layer50,ans_prob_lens_edit_layer51,ans_prob_lens_edit_layer52,ans_prob_lens_edit_layer53,ans_prob_lens_edit_layer54,ans_prob_lens_edit_layer55,ans_prob_lens_edit_layer56,ans_prob_lens_edit_layer57,ans_prob_lens_edit_layer58,ans_prob_lens_edit_layer59,ans_prob_lens_edit_layer60,ans_prob_lens_edit_layer61,ans_prob_lens_edit_layer62,ans_prob_lens_edit_layer63,ans_prob_lens_edit_layer64,ans_prob_lens_edit_layer65,ans_prob_lens_edit_layer66,ans_prob_lens_edit_layer67,ans_prob_lens_edit_layer68,ans_prob_lens_edit_layer69,ans_prob_lens_edit_layer70,ans_prob_lens_edit_layer71,ans_prob_lens_edit_layer72,ans_prob_lens_edit_layer73,ans_prob_lens_edit_layer74,ans_prob_lens_edit_layer75,ans_prob_lens_edit_layer76,ans_prob_lens_edit_layer77,ans_prob_lens_edit_layer78,ans_prob_lens_edit_layer79,answer_prob_obs,answer_prob_exp
0,The country of citizenship of Jaap Speyer is,The country of citizenship of the director of Lilli's Marriage is,Jaap Speyer,the director of Lilli's Marriage, Dutch,1.1057254596380517e-05,8.022859219636302e-06,4.455859198060352e-06,7.0054397838248406e-06,2.8444217150536133e-06,2.3943098312884104e-06,3.8688031054334715e-06,1.1676494068524335e-05,8.45824797579553e-06,1.0165481398871634e-05,5.994862476654816e-06,5.372670329961693e-06,9.967540790967178e-06,1.7516226762381848e-06,5.597399194812169e-06,1.121414925364661e-06,3.185281912010396e-06,8.811558700472233e-07,9.515564670437016e-06,8.56831047713058e-06,6.987391429902345e-07,3.67834445569315e-06,9.285792657465208e-06,7.496068974433001e-06,5.119942215969786e-05,4.3194078898523e-05,2.167875209124759e-05,2.7978720027022064e-05,0.00011392452870495617,1.6682104615028948e-05,0.0008161255391314626,0.000301250081975013,0.0007326145423576236,0.0005458049126900733,0.00045247861999087036,0.0015105492202565074,0.00022685514704789966,0.05478037893772125,0.017388176172971725,0.03126506134867668,0.008944091387093067,0.012205586768686771,0.8502002358436584,0.737680971622467,0.6647613644599915,0.5779585838317871,0.58182293176651,0.3445926308631897,0.4536660313606262,0.28048625588417053,0.23279127478599548,0.3544214367866516,0.2998186945915222,0.12810368835926056,0.0476510226726532,0.07863853871822357,0.07570366561412811,0.14781929552555084,0.09511421620845795,0.16408772766590118,0.11839599162340164,0.08480704575777054,0.06728651374578476,0.059890519827604294,0.07551631331443787,0.07563044875860214,0.09502345323562622,0.09466063231229782,0.041771791875362396,0.037274908274412155,0.03709207475185394,0.030782129615545273,0.04725492000579834,0.05020652711391449,0.06131709739565849,0.041617248207330704,0.06758297234773636,0.05484069511294365,0.029297249391674995,0.01431298442184925,0.0001257472176803276,0.00335746631026268
1,The place of birth of Dušan Hanák is,"The place of birth of the director of I Love, You Love is",Dušan Hanák,"the director of I Love, You Love", Bratislava,2.6569108513285755e-07,4.3123114323861955e-07,8.077303937170655e-05,8.09375796961831e-06,7.395241937047103e-06,1.5376523151644506e-05,4.38068946095882e-06,1.2099091691197827e-05,8.639461157144979e-06,5.18450406161719e-06,1.0873222890950274e-05,1.0259947885060683e-05,3.980003839387791e-06,4.1226844587072264e-06,9.02761621546233e-06,1.3311018847161904e-05,4.6441327867796645e-05,6.112946266512154e-06,2.537909495003987e-06,2.3496244466514327e-05,3.272761023254134e-05,7.865113002480939e-05,1.63805962074548e-05,4.352520591055509e-06,1.2159529433120042e-05,1.0384134839114267e-05,3.2225909762928495e-06,4.354420525487512e-06,6.2288886510941666e-06,9.068040526472032e-06,2.1312957869668026e-06,1.232880208590359e-06,2.270790446345927e-06,6.602533630939433e-07,3.7930374219286023e-07,7.497160368075129e-07,1.6206901420900977e-07,1.828963945627038e-06,2.1222656414465746e-06,7.704801987529208e-07,1.550280330775422e-06,2.8253950858925236e-06,2.567210799497843e-07,2.863870918190514e-07,3.005161488545127e-07,1.1430516622112918e-07,9.130432232495878e-08,4.097456383078679e-07,9.288543623142687e-08,3.9062481249629855e-08,3.1772049879918995e-08,4.290475530410731e-08,1.3709828294850013e-07,4.717852775115716e-08,3.698713513244911e-08,1.128685767071147e-08,1.1447760961402764e-08,4.963858213358208e-09,2.9048285998811707e-09,2.325360792809761e-09,2.0262997946218775e-09,1.064607846323895e-09,1.2034804264260401e-09,6.380289629959179e-10,2.3816486560690464e-09,6.647182249075456e-10,3.02972730237272e-10,1.3013151667351508e-10,5.2776241710184024e-11,1.9150694918756983e-10,4.841626544127564e-10,1.2222256540184162e-09,1.1611479777684508e-08,8.103864956865436e-08,1.9454886057701515e-07,1.8307157461094903e-06,5.376157901082479e-07,1.3088966625218745e-05,1.8970476958202198e-05,3.7869472180318553e-06,0.1128707081079483,0.8184218406677246
2,The place of death of James Vincent is,The place of death of the director of Gold and the Woman is,James Vincent,the director of Gold and the Woman, New York,2.4086350094876252e-05,1.8481478036846966e-05,2.4040116841206327e-05,1.3454198779072613e-05,2.245300856884569e-05,0.00032359850592911243,1.1181801710336003e-05,4.6516183829226065e-06,2.419749762339052e-06,7.22294373645127e-07,7.094286502251634e-06,6.372406460286584e-06,4.243326657160651e-06,2.108246235366096e-06,5.250979029369773e-07,6.227791686796991e-07,4.80150038129068e-06,1.6546823644603137e-06,8.728374268685002e-06,8.216988135245629e-06,1.0738567652879283e-06,3.2566715617576847e-06,1.3851437188350246e-06,1.0446697160659824e-05,7.622064458701061e-06,8.917145351006184e-06,1.5304325415854692e-06,2.2838805307401344e-05,3.647439007181674e-05,7.85151423770003e-05,2.3240369046106935e-05,3.0078070267336443e-05,7.660699338885024e-05,0.00010952213779091835,0.00025480694603174925,0.0009570364491082728,2.633469739521388e-05,5.572178997681476e-05,0.0001704683090792969,0.00018256768817082047,0.00023105939908418804,0.0004863616486545652,0.00010603241389617324,9.25302902032854e-06,6.759849929949269e-05,4.371740942588076e-05,5.763873559772037e-05,0.0002770806313492358,0.000186634948477149,4.933599120704457e-05,0.0002292240969836712,1.6725476598367095e-05,0.00025702131097204983,4.8629502998664975e-05,4.0997179894475266e-05,0.00010848486999748275,3.072298932238482e-05,3.1362855224870145e-05,1.9480732589727268e-05,2.145619146176614e-05,4.345702473074198e-05,4.796793655259535e-05,3.740561078302562e-05,3.409072451177053e-05,1.6999803847284056e-05,2.1920661311014555e-05,1.5778183296788484e-05,3.5401775676291436e-05,3.5942346585216e-05,0.00017142359865829349,4.1445091483183205e-05,2.851819408533629e-05,6.007600313751027e-05,8.840659575071186e-06,3.742591798072681e-05,1.5838844774407335e-05,1.5395435184473172e-05,0.00014193361857905984,9.077160939341411e-05,0.0010052561992779374,8.765982784098014e-05,0.00093993847258389
3,The place of birth of Emil Loteanu is,The place of birth of the director of Lăutarii is,Emil Loteanu,the director of Lăutarii, Romania,8.000622983672656e-06,5.192435764911352e-06,1.2381860869936645e-06,5.971089649392525e-07,4.618935918188072e-07,3.7320378964977863e-07,5.217130478740728e-07,6.696563445984793e-07,1.7799676754748361e-07,3.380767452654254e-07,5.881009883523802e-07,3.575803475541761e-07,2.673974961453496e-07,5.820528485855903e-07,3.7950604792058584e-07,8.936045787777402e-07,4.6207199488890183e-07,1.6416568371369067e-07,2.825617855251039e-07,1.0195596189532807e-07,7.570941562562439e-08,2.777936174425122e-07,1.6788533230283065e-06,3.8299222637760977e-07,1.9078267143868288e-07,2.597955983674183e-07,1.1772723240710548e-07,4.2411748779613845e-08,1.3779006735603616e-07,1.351333906995933e-07,3.406913265280309e-06,3.2979221487039467e-06,9.047154890140519e-06,3.7968229662510566e-06,8.702658647052885e-07,9.093313337871223e-07,2.791760152831557e-06,3.077754627156537e-06,5.961334863968659e-06,5.679283640347421e-05,6.110612503107404e-06,1.1897941476490814e-06,5.535280251933727e-07,5.565224228121224e-07,6.947387873879052e-07,4.339933639130322e-07,6.518531847632403e-08,5.2247038695441006e-08,2.2500662666402604e-08,3.9939955343015754e-08,2.6321934853967832e-08,6.684532039002988e-09,4.094320615877223e-08,1.1792124610110477e-08,3.1674967093664463e-09,2.2304151858776322e-09,6.688726017500812e-09,6.628575022205041e-09,6.45323838810441e-09,1.7233821480999723e-08,7.444373562037754e-09,7.936093560090285e-09,6.5495635581669376e-09,1.3467775339393029e-08,4.903275119261252e-09,8.17571965683328e-09,4.251313967529313e-09,4.96319874088158e-09,1.1767808949514347e-08,9.295111347285001e-09,4.344132520373023e-08,3.676792914575344e-08,3.863400621639812e-08,4.999028391239335e-08,3.870237108571928e-08,2.1865355392947095e-07,1.4828070504790958e-07,9.597296184438164e-07,2.0371753635117784e-06,5.644044449581997e-07,0.0019810176454484463,0.0036820208188146353
4,The country of citizenship of Archduke Karl Salvator of Austria is,The country of citizenship of the father of Archduke Leopold Salvator of Austria is,Archduke Karl Salvator of Austria,the father of Archduke Leopold Salvator of Austria, Italian,1.1003251529473346e-05,6.765008038200904e-06,4.423950940690702e-06,4.0367748965763894e-07,5.308776280799066e-07,1.6890501797206525e-07,1.928804636008863e-07,1.1581422398876384e-07,4.380926270641794e-07,7.965359714035003e-07,4.315923263220611e-07,9.314721864939202e-07,5.519129331332806e-07,5.016290174353344e-07,5.526653694687411e-07,7.929045864329964e-07,1.4584530845240806e-06,3.609410896387999e-06,3.385615400475217e-06,1.4695513527840376e-05,2.1003470465075225e-06,8.350207849616709e-07,5.10896995820076e-07,5.219101808506821e-07,5.231527779869793e-07,1.4607870753025054e-06,3.9316293509727984e-07,1.3206743005866883e-06,1.1305827456453699e-06,7.233120413729921e-07,6.294367267400958e-07,3.7371694361354457e-07,6.621258989980561e-07,1.5261387034115614e-06,5.110890128889878e-07,1.214824806083925e-06,3.4595220199662435e-07,2.0085240066691767e-06,9.914543852573843e-07,1.8852299490390578e-06,1.013321252685273e-06,8.966566724666336e-07,3.344336164445849e-06,6.093987849453697e-06,2.0624154331017053e-06,1.148403612205584e-06,1.275482986784482e-06,1.5980523357939092e-06,4.5567485358333215e-06,1.3940572216597502e-06,2.1394018858700292e-06,4.084218289790442e-06,2.434396719763754e-06,2.5821279905358097e-06,2.5512772481306456e-06,2.4856759409885854e-05,4.891162461717613e-05,2.7750100343837403e-05,4.8228288505924866e-05,3.893920802511275e-05,8.131888171192259e-05,8.460922981612384e-05,0.0001147460934589617,0.00012326294381637126,7.444137736456469e-05,0.00013428146485239267,0.00018112621910404414,6.876839324831963e-05,0.00010176815703744069,1.846582927100826e-05,3.92259971704334e-05,3.181372085236944e-05,2.2666339646093547e-05,4.15673857787624e-05,4.8317790060536936e-05,2.5716317395563237e-05,6.257380846363958e-06,1.8552085748524405e-05,0.0004558211949188262,0.00019132385205011815,4.497737972997129e-05,0.0001568612497067079
5,The place of birth of Joseph Louis De Grasse is,The place of birth of the director of Father and the Boys is,Joseph Louis De Grasse,the director of Father and the Boys, New Brunswick,5.52243109268602e-05,0.00022359406284522265,8.696309669176117e-05,3.4193442843388766e-05,7.009386899881065e-05,0.00022303382866084576,1.7159014532808214e-05,2.395822411926929e-05,8.358847844647244e-05,2.6254709155182354e-05,2.3200555006042123e-05,2.591170050436631e-05,1.5135772628127597e-05,9.625497114029713e-06,9.826259883993771e-06,3.738077111847815e-06,6.261812814045697e-05,4.64465374534484e-05,0.00016919022891670465,2.136378680006601e-05,1.1769898264901713e-05,4.797033398062922e-06,7.31339787307661e-06,7.194564204837661e-06,3.32943418470677e-05,7.517043559346348e-05,2.2552198061021045e-05,8.227381476899609e-05,0.00016105409304145724,0.0005184184992685914,0.0005799875943921506,0.0002589676878415048,0.00045501854037865996,0.00024247575493063778,0.0008826962439343333,0.0006934795528650284,3.869419015245512e-05,0.00031162198865786195,7.352957618422806e-05,8.406103006564081e-05,1.9783157767960802e-05,8.43379893922247e-05,6.570103778358316e-06,4.104995241505094e-06,3.819963694695616e-06,5.832139322592411e-06,8.687296940479428e-06,6.163855869090185e-05,0.00010434533760417253,0.00019861497275996953,0.0001924630778376013,3.834179733530618e-05,0.00015509786317124963,7.575200288556516e-05,5.638963193632662e-05,0.00010349734657211229,2.60228098341031e-05,1.5296051060431637e-05,1.0133457180927508e-05,1.986565621336922e-05,3.9244769141077995e-05,1.7034049960784614e-05,5.0186237785965204e-05,1.970654193428345e-05,1.3148669495421927e-05,5.612234417640138e-06,9.688489626569208e-06,1.578219780640211e-05,4.914088549412554e-06,5.9949845308437943e-05,4.8518722906010225e-05,3.6960454963264056e-06,3.978643235313939e-06,2.2765489120502025e-05,9.796446647669654e-06,6.047488568583503e-06,3.2712202937545953e-06,5.517469162441557e-06,7.167287549236789e-06,1.8920663933386095e-05,0.0021015105303376913,0.003255456918850541
6,The place of death of M. B. Sreenivasan is,The place of death of the composer of Onappudava is,M. B. Sreenivasan,the composer of Onappudava, Lakshadweep,1.50615312577429e-06,8.747131687414367e-06,4.093068855581805e-05,2.033069222306949e-06,5.7173820096068084e-06,1.5988449604265043e-06,9.125729434344976e-07,1.1722621593435179e-06,2.852583747880999e-06,1.0201143822996528e-06,2.1774274500785396e-05,2.2125836039776914e-05,0.0001976604398805648,2.295017839060165e-05,1.990072451008018e-05,3.7560428154392866e-06,4.9009258873411454e-06,5.853472430317197e-06,2.025715548370499e-05,1.0496679351490457e-05,2.468411139489035e-06,1.204641375807114e-05,8.7977296061581e-06,2.8760907298419625e-05,2.1458422452269588e-06,3.4081799640262034e-06,5.692858735528716e-07,3.1070933914634224e-07,7.453314765371033e-07,1.8854110805932578e-07,9.155847919828375e-07,1.3743403997068526e-06,2.7503153887664666e-06,3.5364660107006785e-06,1.6734292103137705e-06,8.66832010615326e-07,4.482660642679548e-06,2.2031410935596796e-06,8.001576929927978e-07,9.248996661881392e-07,7.072711127875664e-07,7.964174983499106e-06,4.519306003203383e-06,1.8433230479786289e-06,1.0703046200433164e-06,4.913867542200023e-06,2.68078633780533e-06,4.621653715730645e-06,3.636838528109365e-06,4.969726433046162e-06,1.966013769560959e-06,4.086431545147207e-06,1.756140932229755e-06,2.423463911327417e-06,2.4167029550881125e-06,5.818080808239756e-07,4.6759325300627097e-07,4.095341807897057e-07,3.140386866107292e-07,2.1790948778743768e-07,1.309073383026771e-07,2.2104779873188818e-07,3.557713057489309e-07,5.457011980070092e-07,6.060641908334219e-07,2.1615863943225122e-07,1.0825264951108693e-07,1.0865143451610493e-07,1.7240454042166675e-07,1.7206340885422833e-07,1.0056796639901222e-07,4.8177607681054724e-08,9.597442840458825e-08,1.9925455774227885e-07,1.3404385867943347e-07,3.2405327488049807e-07,8.788120453573356e-08,4.628943202078517e-07,1.539385152682371e-07,1.1945881794872548e-07,0.0003488212823867798,0.00012365543807391077
7,The place of death of Zine El Abidine Ben Ali is,The place of death of the spouse of Naïma Ben Ali is,Zine El Abidine Ben Ali,the spouse of Naïma Ben Ali, Jeddah,0.0004410256224218756,0.0003090240352321416,4.893554068985395e-05,8.902233821572736e-05,0.00020047744328621775,1.8375145373283885e-05,2.9828415790689178e-05,1.5844170775380917e-05,7.255918171722442e-05,2.8914801077917218e-05,2.8522808861453086e-06,2.9574608561233617e-05,3.698079672176391e-05,8.527754289389122e-06,0.00026079072267748415,0.0001784800988389179,6.43876992398873e-05,0.0001696917024673894,0.00011530621850397438,0.00012352369958534837,7.336644921451807e-05,0.00011217917199246585,3.895459303748794e-05,1.5390720591312856e-06,4.944861302647041e-06,2.3071263512974838e-06,2.555511628088425e-06,2.818023676809389e-05,6.976480563025689e-06,1.1671255379042123e-05,1.760589839250315e-05,4.869802432949655e-05,0.00027738610515370965,8.327487739734352e-05,0.0001737859274726361,0.00017020189261529595,8.8647568190936e-05,8.417858225584496e-06,9.041549492394552e-05,6.122058039181866e-06,0.00012489045911934227,0.00011226882634218782,2.9966469810460694e-05,9.900702934828587e-06,1.9919480109820142e-06,5.273842816677643e-06,5.882553750780062e-07,1.0311950973118655e-05,8.240696843131445e-06,2.6395935037726304e-06,2.2991831428953446e-05,7.871572961448692e-06,5.516286364581902e-06,1.8796734366333112e-05,2.3478945877286606e-05,4.7337434807559475e-06,2.094803494401276e-05,2.3286442228709348e-05,0.0002159168798243627,0.00022446167713496834,0.0005480105755850673,0.004613903351128101,0.013574563898146152,0.00904933176934719,0.025918269529938698,0.25429701805114746,0.06273765116930008,0.22649447619915009,0.13500548899173737,0.12202707678079605,0.33020156621932983,0.8183321356773376,0.9858211874961853,0.9833794236183167,0.9650081992149353,0.9734322428703308,0.9736359715461731,0.9972285628318787,0.6830474734306335,0.8505916595458984,4.840598558075726e-05,0.054478343576192856
8,The country of Charles University is,The country of the publisher of Prague Papers on the History of International Relations is,Charles University,the publisher of Prague Papers on the History of International Relations, Czech Republic,2.7665191737469286e-06,2.0840212755501852e-07,5.369500755136869e-08,6.222216342166575e-08,2.7674613534145465e-07,6.216105248313397e-07,1.0829219831975934e-07,7.264479506829957e-08,2.1461926280608168e-07,1.244891905116674e-07,2.2125186660559848e-07,2.5577170958968054e-07,8.169791954060202e-08,1.1837672531100907e-07,7.34417895387196e-08,7.512908695161968e-08,1.0922916260369675e-07,1.3354593875192222e-07,3.3013796496561554e-07,2.820505073941604e-07,4.02355340156646e-07,7.940207069623284e-07,3.9127931472648925e-07,1.331856765318662e-06,6.676409611827694e-06,3.4533304642536677e-06,3.724456405507226e-07,4.3186270204387256e-07,4.891801381745609e-07,1.3514735428543645e-06,9.261154900741531e-07,6.266287755352096e-07,4.015899435216852e-07,7.269929938047426e-07,7.93166520907107e-07,1.89891736113168e-07,2.553738909227832e-07,9.863862260317546e-07,6.289469069997722e-07,5.803147473670833e-07,5.710188588636811e-07,1.1426004675740842e-06,2.5086870664381422e-05,2.9947161237942055e-05,8.075824734987691e-05,4.5943394070491195e-05,3.958027809858322e-05,4.469663690542802e-05,4.542353781289421e-05,5.0718659622361884e-05,5.567942207562737e-05,4.804457421414554e-05,2.6148914912482724e-05,3.578931136871688e-05,2.512171158741694e-05,1.2368709576549008e-05,1.1934685971937142e-05,1.2219451491546351e-05,1.2237845112395007e-05,8.155097020789981e-06,1.0512073458812665e-05,5.324193807609845e-06,8.163605343725067e-06,3.936903340218123e-06,1.6393003079429036e-06,1.2723470490527689e-06,2.090223915729439e-06,2.93624020741845e-06,5.957034773018677e-06,7.462350367859472e-06,8.103931577352341e-06,2.3020626031211577e-05,2.6858857381739654e-05,1.8789081877912395e-05,1.2149833310104441e-05,1.984561822609976e-05,2.8306637886998942e-06,7.796567160767154e-07,5.096397330817126e-07,2.033379189469997e-07,0.4517287313938141,0.0672052800655365
9,The employer of Éric Rohmer is,The employer of the director of Triple Agent is,Éric Rohmer,the director of Triple Agent, Cahiers du cinéma,1.4817529745414504e-06,5.2685454647871666e-06,2.7462135676614707e-06,0.00014792363799642771,1.8969252778333612e-05,0.0001279486605199054,0.0001386561489198357,0.0002071366470772773,2.4375165594392456e-05,0.0001408869429724291,0.0002072716597467661,2.1978014046908356e-05,4.201091996947071e-06,2.3030577722238377e-05,2.8402696443663444e-06,1.3290285778566613e-06,7.463441988875275e-07,8.223156555686728e-07,9.777570539881708e-07,2.100759729728452e-06,4.409436587593518e-05,2.4820574253681116e-05,4.527554210653761e-06,9.222397238772828e-06,6.101837243477348e-06,1.5592266208841465e-05,1.2100465937692206e-05,4.933293439535191e-06,4.621287644113181e-06,2.666439058884862e-06,2.3277966647583526e-06,1.1582651495700702e-06,1.6786975720606279e-07,1.6229503785325505e-07,4.830903890251648e-07,3.369412524989457e-06,2.3674538169871084e-06,1.6975074004221824e-06,1.8672220676307916e-06,1.782303456820955e-06,1.4582676612917567e-06,2.298155322932871e-06,1.27867924675229e-05,1.1662474207696505e-05,2.8582115191966295e-05,4.38554234278854e-05,1.1764758710341994e-05,1.922140654642135e-05,1.692509977146983e-05,9.435791525902459e-07,1.0525519655857352e-06,1.4863443311696756e-06,4.610894848156022e-06,1.0785905715238187e-06,6.86988187226234e-06,1.339028949587373e-05,4.011227792943828e-05,0.00016843838966451585,0.00016032319399528205,0.00011827384878415614,7.178938540164381e-05,4.793037078343332e-05,4.9863541789818555e-05,3.711546742124483e-05,7.139132503652945e-05,3.7580382922897115e-05,3.8711510569555685e-05,4.501861985772848e-05,5.0678529078140855e-05,4.894537414656952e-05,6.37923731119372e-05,0.00010551160085014999,8.021051326068118e-05,9.867143671726808e-05,9.483831672696397e-05,0.0003226537082809955,0.0001932086597662419,7.921348878880963e-05,0.00015983650519046932,0.00015579932369291782,7.766246199025773e-06,4.225887096254155e-05
