explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,answer_prob_obs,answer_prob_exp
George Washington fought in the,The first president of the United States fought in the,George Washington,The first president of the United States, Revolutionary War,7.095679029589519e-05,3.1107083486858755e-05,2.4778908482403494e-05,2.3353781216428615e-05,1.4395565813174471e-05,2.3656275516259484e-05,4.0434264519717544e-05,4.5859396777814254e-05,3.8649264752166346e-05,0.000758981448598206,0.009544242173433304,0.05546949431300163,0.058881353586912155,0.1178058460354805
The president lives in the,The leader of the United States lives in the,The president,The leader of the United States, White House,3.7489029637072235e-05,6.224385288078338e-05,0.00013572860916610807,0.00010698669939301908,0.00010969361028401181,0.00027417982346378267,0.00022501432977151126,0.0007817659643478692,0.0010138200595974922,0.005615337751805782,0.01084987074136734,0.02368377335369587,0.09549792110919952,0.07697546482086182
St. Peter's Basilica is in the city of,The biggest church in the world is in the city of,St. Peter's Basilica,The biggest church in the world, Rome,9.965970093617216e-05,9.680660150479525e-05,0.0001429094118066132,0.00045618379954248667,0.0019496382446959615,0.004957233555614948,0.00222745887003839,0.010760282166302204,0.010820595547556877,0.04411262646317482,0.02909693866968155,0.037497952580451965,0.04728441312909126,0.044989898800849915
Jesus died on the,The son of God died on the,Jesus,The son of God, cross,2.7697546101990156e-05,3.7723060813732445e-05,7.079554052324966e-05,9.28608569665812e-05,0.00010883840877795592,0.00022461445769295096,0.00027128137298859656,0.00018203082436230034,0.00033467478351667523,0.0008737812750041485,0.0009743313421495259,0.002988579450175166,0.4802296757698059,0.12653231620788574
Elephants are the largest land mammal on,Animals with long trunks are the largest land mammal on,Elephants,Animals with long trunks, Earth,4.614256613422185e-05,0.0001472419244237244,0.00024258843041025102,0.00020336650777608156,0.00046609132550656796,0.000664259132463485,0.0014523465652018785,0.0031402294989675283,0.03425643593072891,0.14437846839427948,0.20963525772094727,0.35173091292381287,0.41408950090408325,0.40920934081077576
Barack Obama was a member of the,The first black president of the United States was a member of the,Barack Obama,The first black president of the United States, Senate,7.467887189704925e-05,6.72274109092541e-05,0.0001992289471672848,0.00048685085494071245,0.0007299106218852103,0.001215778524056077,0.0012853420339524746,0.004440078046172857,0.01960352063179016,0.02669196017086506,0.08978550881147385,0.06350892782211304,0.017641816288232803,0.06506303697824478
Burj Khalifa is located in the city of,The tallest building in the world is located in the city of,Burj Khalifa,The tallest building in the world, Dubai,5.4003397963242605e-05,3.6543086025631055e-05,5.080826304038055e-05,0.00015805121802259237,9.016805415740237e-05,3.453743192949332e-05,7.162382098613307e-05,0.0002071833296213299,0.00042463617864996195,0.0032070009037852287,0.004890046548098326,0.002029439667239785,0.005210839211940765,0.00659497594460845
Mesopotamian civilization originated in the modern-day country of,The oldest civilization originated in the modern-day country of,Mesopotamian civilization,The oldest civilization, Iraq,7.491716678487137e-05,0.00011105806333944201,0.0002250218385597691,0.0003317240916658193,0.0003130682453047484,0.0005649426602758467,0.0007749373908154666,0.0017144110752269626,0.001224996754899621,0.005742283537983894,0.012765450403094292,0.01779148541390896,0.006183881778270006,0.05890067294239998
Martin Luther King Jr. delivered the speech during the March on Washington in 1963 widely known as I Had A,The famous Pastor and Civil Rights leader delivered the speech during the March on Washington in 1963 widely known as I Had A,Martin Luther King Jr.,The famous Pastor and Civil Rights leader, Dream,1.714943027764093e-05,5.174530451768078e-05,5.718997272197157e-05,5.3649629990104586e-05,0.0001385384239256382,0.0003226035332772881,0.0072656916454434395,0.003879000898450613,0.037699732929468155,0.28290867805480957,0.6077645421028137,0.9573161005973816,0.36570674180984497,0.6372653245925903
The sperm whale dives deep into the ocean to hunt giant,The largest toothed whale dives deep into the ocean to hunt giant,The sperm whale,The largest toothed whale, squid,0.00024207656679209322,0.0008375428151339293,0.0006581614725291729,0.001070818048901856,0.0014220168814063072,0.005079865921288729,0.004626584704965353,0.009445124305784702,0.039791978895664215,0.09135311841964722,0.04078394174575806,0.08408454060554504,0.100090391933918,0.14716646075248718
