explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,answer_prob_obs,answer_prob_exp
George Washington fought in the,The first president of the United States fought in the,George Washington,The first president of the United States, Revolutionary War,8.128844638122246e-05,1.5290997907868586e-05,1.8479355276213028e-05,4.013428679172648e-06,1.5051796253828797e-06,1.01005707620061e-05,3.857328465528553e-06,3.871477019856684e-06,3.8696117599101854e-07,1.2114403034502175e-05,0.0011016130447387695,0.0026136632077395916,0.058881353586912155,0.1178058460354805
The president lives in the,The leader of the United States lives in the,The president,The leader of the United States, White House,1.4420356819755398e-05,3.6917157558491454e-05,0.00014546862803399563,7.428452954627573e-05,2.7602405680227093e-05,6.966331420699134e-05,4.442319186637178e-05,0.00020904996199533343,0.00037166106631048024,0.002697296440601349,0.0074310204945504665,0.012121432460844517,0.09549792110919952,0.07697546482086182
St. Peter's Basilica is in the city of,The biggest church in the world is in the city of,St. Peter's Basilica,The biggest church in the world, Rome,0.00014585780445486307,0.00021820452820975333,0.0003069431986659765,0.0010357456048950553,0.003591011045500636,0.003496845718473196,0.0007316096452996135,0.006558714434504509,0.0015504059847444296,0.01356500107795,0.001388682285323739,0.0017061124090105295,0.04728441312909126,0.044989898800849915
Jesus died on the,The son of God died on the,Jesus,The son of God, cross,1.238643380929716e-05,3.117373853456229e-05,0.00010197226220043376,0.0005805908003821969,0.0004362033505458385,0.000884906854480505,0.0023156977258622646,0.0001134960402850993,9.267064888263121e-05,3.350048791617155e-05,2.625267552502919e-05,3.015187303390121e-06,0.4802296757698059,0.12653231620788574
Elephants are the largest land mammal on,Animals with long trunks are the largest land mammal on,Elephants,Animals with long trunks, Earth,0.00010220996045973152,0.00012856812099926174,0.00042814225889742374,0.00016230088658630848,0.00025800522416830063,0.00011573576193768531,0.00043412516242824495,0.001084052142687142,0.004867693409323692,0.011756752617657185,0.02711314894258976,0.056158583611249924,0.41408950090408325,0.40920934081077576
Barack Obama was a member of the,The first black president of the United States was a member of the,Barack Obama,The first black president of the United States, Senate,4.126191925024614e-05,3.809513145824894e-05,0.00017875738558359444,0.0005235620774328709,0.0006182573852129281,0.0008656388381496072,0.00023372936993837357,0.0016387803480029106,0.007817775942385197,0.006730466615408659,0.05241938680410385,0.006656339392066002,0.017641816288232803,0.06506303697824478
Burj Khalifa is located in the city of,The tallest building in the world is located in the city of,Burj Khalifa,The tallest building in the world, Dubai,4.3196701881242916e-05,9.091518222703598e-06,2.285965092596598e-05,6.111658876761794e-05,5.258223973214626e-05,3.1758258955960628e-06,1.4825907612703304e-07,1.3383274790612631e-06,2.896861951739993e-05,0.00021059857681393623,1.9216018699808046e-05,3.384024296337884e-07,0.005210839211940765,0.00659497594460845
Mesopotamian civilization originated in the modern-day country of,The oldest civilization originated in the modern-day country of,Mesopotamian civilization,The oldest civilization, Iraq,3.645414108177647e-05,8.046231960179284e-05,0.00016430502000730485,0.00035660143475979567,0.00028121922514401376,0.00019470416009426117,0.0002895221405196935,0.00045775549369864166,0.00015561995678581297,0.001999150961637497,3.668809085866087e-06,0.0001906187244458124,0.006183881778270006,0.05890067294239998
Martin Luther King Jr. delivered the speech during the March on Washington in 1963 widely known as I Had A,The famous Pastor and Civil Rights leader delivered the speech during the March on Washington in 1963 widely known as I Had A,Martin Luther King Jr.,The famous Pastor and Civil Rights leader, Dream,1.4439844562730286e-05,4.098202407476492e-05,5.7687462685862556e-05,5.172480450710282e-05,0.00013774387480225414,0.00020536480587907135,0.012310382910072803,0.0040407683700323105,0.06192973256111145,0.8143380880355835,0.7192981839179993,0.03708746284246445,0.36570674180984497,0.6372653245925903
The sperm whale dives deep into the ocean to hunt giant,The largest toothed whale dives deep into the ocean to hunt giant,The sperm whale,The largest toothed whale, squid,0.0002059241378447041,0.0010091759031638503,0.0005224448395892978,0.0005858768709003925,0.0006752641638740897,0.0012228443520143628,0.0013433642452582717,0.0007505055400542915,0.0021564532071352005,0.005483782384544611,0.0008579997229389846,0.004156966228038073,0.100090391933918,0.14716646075248718
The surface of the Earth is mostly covered in,The surface of the densest planet in the Solar System is mostly covered in,The surface of the Earth,The surface of the densest planet in the Solar System, water,2.7329997465130873e-05,4.068879934493452e-05,0.00016114920435938984,0.00026438909117132425,0.0007271046051755548,0.0019297567196190357,0.01319943368434906,0.009922954253852367,0.003418286796659231,0.0010973579483106732,0.005302945617586374,0.003193395910784602,0.04068177193403244,0.043853167444467545
Columbus' expedition led to the,The first spanish explorer to land in the Americas' expedition led to the,Columbus' expedition,The first spanish explorer to land in the Americas' expedition, discovery,2.3611582946614362e-06,7.671102503081784e-05,0.0008199281292036176,0.00025516594178043306,8.829889702610672e-05,0.00012626727402675897,0.00013618019875138998,0.00010070498683489859,9.399343252880499e-05,0.0006418651901185513,0.001835671835578978,0.006531707011163235,0.411927193403244,0.514491081237793
Royce Gracie was born in the country of,The first champion of the UFC was born in the country of,Royce Gracie,The first champion of the UFC, Brazil,6.427973130485043e-05,6.315040081972256e-05,4.429609907674603e-05,5.114376108394936e-05,2.0431092707440257e-05,3.5945904528489336e-05,9.694541222415864e-05,0.00018017129332292825,0.00047276326222345233,0.0022651676554232836,0.0010777580318972468,0.00013241001579444855,0.026844482868909836,0.05663884058594704
Enzo Ferrari was a lover of the sport of,Henry Ford's competitor was a lover of the sport of,Enzo Ferrari,Henry Ford's competitor, racing,7.8957900768728e-06,3.9750895666657016e-05,8.881137910066172e-05,0.00013758227578364313,0.00047172210179269314,0.001244888873770833,0.00020370702259242535,0.0011756480671465397,0.0025471996050328016,0.00047186852316372097,0.00011802095104940236,2.8673150154645555e-05,0.011504310183227062,0.0543273463845253
California is the most,The bear flag state is the most,California,The bear flag state, populous,2.360204962315038e-05,3.9190555980894715e-05,0.0006544370553456247,0.004970789421349764,0.00015366381558123976,0.006373058073222637,0.11006569117307663,0.13234679400920868,0.3114599585533142,0.9140298962593079,0.98494553565979,0.8957568407058716,0.0011133091757073998,0.3787842392921448
California is the most,The golden bear state is the most,California,The golden bear state, populous,1.7967820895137265e-05,1.36737517095753e-05,0.00030318432254716754,0.0005120663554407656,4.110491147457651e-07,5.881998367840424e-05,0.0004389358509797603,9.743162809172645e-05,0.00017221203597728163,0.026685886085033417,0.03444729745388031,0.007052441593259573,0.016364527866244316,0.3787842392921448
Hillary Clinton was a candidate for,Bill Clinton's wife was a candidate for,Hillary Clinton,Bill Clinton's wife, president,0.00010771164670586586,0.00043926137732341886,0.0008422198588959873,0.0017743962816894054,0.002857124898582697,0.000976665411144495,0.0006138401804491878,0.000248188414843753,9.000413410831243e-05,6.656815821770579e-05,1.98890375031624e-05,7.063277007546276e-05,0.3519904911518097,0.5238668918609619
Stephen Hawking worked in the field of,The man who coined the term Hawking Radiation worked in the field of,Stephen Hawking,The man who coined the term Hawking Radiation, quantum,2.204287375207059e-05,2.7700945793185383e-05,0.00011012602044502273,3.865247708745301e-05,4.598144005285576e-05,0.00024947887868620455,0.002531349891796708,0.0015591043047606945,0.015976032242178917,0.013690837658941746,0.0865764170885086,0.06180822104215622,0.04826728254556656,0.18779811263084412
Lionel Messi is a champion in the game of,The Argentine forward for Barcelona is a champion in the game of,Lionel Messi,The Argentine forward for Barcelona, football,1.003539000521414e-05,1.802532460715156e-05,0.0001496704062446952,0.00017364317318424582,0.000135889757075347,0.00036202676710672677,0.0006313594058156013,0.0008040170068852603,0.0005289202090352774,0.08108184486627579,0.1268625259399414,0.31461092829704285,0.4046311378479004,0.5442834496498108
Microsoft created the operating system for,Bill Gates' company created the operating system for,Microsoft,Bill Gates' company, Windows,3.257802381995134e-05,0.014734790660440922,0.009078195318579674,0.016664830967783928,0.01857178844511509,0.02417980693280697,0.040739960968494415,0.0047908965498209,0.0017557640094310045,0.002413003472611308,0.0022427160292863846,0.0021360593382269144,0.06934917718172073,0.08784747868776321
James Bond works for the,Agent 007 works for the,James Bond,Agent 007, British,5.0525606638984755e-05,0.00012141805200371891,0.00037582527147606015,0.00043932718108408153,0.001017487607896328,0.0003814111987594515,0.0011792187578976154,0.0013159043155610561,0.0061917961575090885,0.007015736773610115,0.00691468920558691,0.03903481364250183,0.0006663365056738257,0.011069848202168941
Alan Turing devised a way to break the ciphers made from the machine called the,The father of computer science devised a way to break the ciphers made from the machine called the,Alan Turing,The father of computer science, enigma,1.7207516975759063e-06,1.4574523447663523e-05,2.5239964088541456e-05,2.31140020332532e-05,3.1553703593090177e-05,6.705622945446521e-05,3.853547605103813e-05,2.2100566638982855e-05,4.806796641787514e-05,0.00011305037332931533,6.923989531060215e-06,1.1852236525555782e-07,0.00028046747320331633,0.00044431298738345504
Tim Cook was the CEO of Apple that oversaw the introduction of the Apple,Steve Jobs' successor oversaw the introduction of the Apple,Tim Cook,Steve Jobs' successor, Watch,1.5339794117608108e-05,1.235261493093276e-06,7.589142478536814e-05,0.0005175468395464122,0.00035052449675276875,0.0010520881041884422,0.001890569576062262,0.012305294163525105,0.055663324892520905,0.04006459563970566,0.3200659453868866,0.6130695343017578,0.3540010154247284,0.7835427522659302
Michael Jackson released the best-selling album of all time which is named,The King of Pop released the best-selling album of all time which is named,Michael Jackson,The King of Pop's, Thriller,1.8023752090812195e-06,7.981789167388342e-06,5.145365776115796e-06,7.950087820063345e-06,1.6785759726190008e-05,1.2970169336767867e-05,2.6955556677421555e-05,2.1710320652346127e-05,3.092626866418868e-05,0.00018198393809143454,2.9676948898327282e-08,1.902286328459013e-07,0.00014298834139481187,0.00023876610794104636
Chicago is the where the World's Columbian Exposition took place in the year of,The Windy City is where the World's Columbian Exposition took place in the year of,Chicago,The Windy City, 1893,9.118592060985975e-06,6.912097887834534e-05,3.101339461863972e-05,5.0624927098397166e-05,0.00011476222425699234,0.0002110999630531296,2.0315201254561543e-05,0.0001516036718385294,0.0003439502906985581,7.417552842525765e-05,8.408544090343639e-05,0.00021312704484444112,0.02226678654551506,0.013671007007360458
Robespierre executed many of his ideological opponents during the,The architect of the reign of terror executed many of his ideological opponents during the,Robespierre,The architect of the reign of terror, French Revolution,2.3726130166323856e-05,2.429487904009875e-05,4.1582992707844824e-05,4.645668377634138e-05,2.360045436944347e-05,1.793567935237661e-05,4.69022779725492e-06,3.515951050303556e-07,1.750976480252575e-05,0.009981180541217327,0.0009959186427295208,0.000485873082652688,0.00425700843334198,0.028314366936683655
Australia has a jumping marsupial animal called a,The big country near New Zealand has a jumping marsupial animal called a,Australia,The big country near New Zealand, Kangaroo,1.2631119261641288e-06,6.508406386274146e-06,4.504461685428396e-06,8.47742376208771e-06,1.1372701919754036e-05,1.4113929864834063e-05,9.37326331040822e-06,2.293715806445107e-05,3.5994868085253984e-05,5.139846507518087e-06,6.462801684392616e-05,3.8105412386357784e-05,0.0005254307179711759,0.0004807798541150987
Arnold Schwarzenegger was born in the country of,The bodybuilding governor of California was born in the country of,Arnold Schwarzenegger,The bodybuilding governor of California, Austria,9.981076800613664e-06,1.5925426851026714e-05,5.613809480564669e-05,6.033609315636568e-05,0.000189599406439811,3.888662831741385e-05,2.002089786401484e-05,5.589328793575987e-06,7.009270484559238e-05,0.002177090849727392,1.657372905583543e-07,1.295255515287863e-06,0.001927309320308268,0.013798421248793602
The largest university in Ohio is called The,The largest university in the Buckeye State is called The,Ohio,The Buckeye State, Ohio State University,0.00034918641904368997,8.561678259866312e-05,0.00011726581578841433,0.0001745084737194702,0.0003342638083267957,0.001545196515507996,0.001120378146879375,0.0017620035214349627,0.8425713181495667,0.6512104868888855,0.867896556854248,0.5738184452056885,0.13293713331222534,0.3509562611579895
"Canadians call their $1 coin a ""loonie"" because this type of bird appears on it","Canadians call their $1 coin a ""loonie"" because this type of winged animal appears on it",bird,winged animal, Common Loon,2.500792561477283e-06,4.0306058508576825e-06,7.442601599905174e-06,6.2816029640089255e-06,3.804979860433377e-05,5.9020137996412814e-05,3.766216468648054e-05,0.00014050965546630323,3.2820782507769763e-05,0.0002410107117611915,9.768906602403149e-05,4.6757581003475934e-05,4.719180708434578e-07,1.136051764660806e-06
