Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
0,The country of citizenship of Jaap Speyer is,The country of citizenship of the director of Lilli's Marriage is,Jaap Speyer,the director of Lilli's Marriage, Dutch,1.581668038852513e-05,4.162509128491365e-07,4.924639824821497e-07,2.552120008658676e-07,2.0526279342902853e-08,5.303468810780032e-07,1.0960427516693017e-06,1.7725123768741469e-07,4.0222030293080024e-06,2.775602297333535e-06,2.5277875010942807e-06,3.944124671306781e-07,1.6908829820749816e-06,8.402490720982314e-07,6.200916232046438e-06,2.6697459816205082e-06,0.0001344766205875203,0.007741337176412344,0.004290081560611725,0.06264599412679672,0.0875268429517746,0.4773288667201996,0.07286982983350754,0.1333017796278,0.9845567941665649,0.9656543135643005,0.9497355818748474,0.8921036720275879,0.018411235883831978,0.018899813294410706,0.009559043683111668,0.09492814540863037,3.687319258460775e-05,0.0018955129198729992
1,The place of birth of Dušan Hanák is,"The place of birth of the director of I Love, You Love is",Dušan Hanák,"the director of I Love, You Love", Bratislava,4.066424708071281e-08,1.0607700460241176e-06,7.338145223911852e-05,6.809399906160252e-07,1.019530415646841e-07,1.2717117670035805e-06,6.097748723732366e-07,1.242470602846879e-06,2.546468067521346e-07,2.5890635697578546e-06,5.975635303911986e-06,9.859649026111583e-07,1.1408724986949892e-07,7.853377042010834e-07,5.498052814800758e-06,5.082862571725855e-06,3.1190043046080973e-06,1.5346657164627686e-05,4.590796379488893e-05,5.215181226958521e-05,2.2157217244966887e-05,6.532832776429132e-05,0.0004506302357185632,0.00020659413712564856,0.0015823531430214643,0.0016782841412350535,0.0050010522827506065,0.0071390047669410706,0.03254007548093796,0.15629789233207703,0.10909236967563629,0.08076736330986023,0.00045534525997936726,0.04947078973054886
2,The place of death of James Vincent is,The place of death of the director of Gold and the Woman is,James Vincent,the director of Gold and the Woman, New York,1.558526179223918e-07,1.56617045377061e-06,7.883804755692836e-06,4.2875421968346927e-07,2.0349384399764858e-08,7.4427125582587905e-06,2.8342055884422734e-06,3.019571340701077e-05,2.116720861522481e-05,1.3830236639478244e-05,5.7567458497942425e-06,5.8331614127382636e-05,1.4804539887336432e-06,3.167858722008532e-07,4.85775490233209e-06,1.997396338992985e-06,6.80603136515856e-07,8.921056178223807e-07,7.356228252319852e-06,1.68620761087368e-06,2.0402640075189993e-05,2.827913021974382e-06,1.0702633801429329e-07,5.077187665847305e-07,8.000610250746831e-06,1.857854840636719e-06,2.7553295467441785e-07,1.482057427892869e-07,3.2698428409361213e-09,1.981067754286414e-09,1.2369737589779106e-07,1.4730538850926678e-06,0.001122611341997981,8.37918632896617e-05
3,The place of birth of Emil Loteanu is,The place of birth of the director of Lăutarii is,Emil Loteanu,the director of Lăutarii, Romania,6.241735377443547e-07,2.762114263532567e-06,4.364238975540502e-06,7.939210604490654e-07,5.363244213185681e-07,4.311522388888989e-06,2.1671603462891653e-06,4.2511110223131254e-06,4.0060813262243755e-06,2.571881168478285e-06,8.265041060440126e-07,1.8630822751219966e-07,6.770299023628468e-07,5.31456123553653e-07,2.653046067280229e-06,5.919670911680441e-06,1.2379078953017597e-06,1.9867524315486662e-05,0.0002175459812860936,6.250063597690314e-05,0.00018154342251364142,5.844668339705095e-05,3.9838836528360844e-05,0.00013235502410680056,9.609392463971744e-07,7.886474691076728e-07,3.260336711718992e-07,1.0830939345396473e-07,2.990665279867244e-07,1.2645588753912307e-07,7.0685054254227e-08,1.6340578667950467e-07,0.00481195654720068,0.002034316770732403
4,The country of citizenship of Archduke Karl Salvator of Austria is,The country of citizenship of the father of Archduke Leopold Salvator of Austria is,Archduke Karl Salvator of Austria,the father of Archduke Leopold Salvator of Austria, Italian,1.591242653375957e-05,1.940997208293993e-05,3.331864263600437e-06,1.1604281269228522e-07,8.955261421306204e-08,9.99655185296433e-06,3.690304311021464e-06,9.263178981200326e-06,3.6665428524429444e-06,2.2600302145292517e-06,1.8442632381265867e-06,9.811884638111223e-07,2.836127634964214e-07,1.8783412087941542e-06,2.3248765501193702e-05,2.969876913994085e-05,6.285576546360971e-06,1.9270646589575335e-05,5.129762212163769e-05,0.0002330590650672093,0.00024788666632957757,0.0012348718009889126,0.0015680702636018395,0.000546146125998348,0.00675374548882246,0.0005067561869509518,0.00048733328003436327,0.0011472596088424325,0.0054256487637758255,0.08679971098899841,0.01726861670613289,0.06445343047380447,1.6736430552555248e-05,0.00035608006874099374
5,The place of birth of Joseph Louis De Grasse is,The place of birth of the director of Father and the Boys is,Joseph Louis De Grasse,the director of Father and the Boys, New Brunswick,6.810234509657676e-08,7.689884114370216e-06,7.276822771018487e-07,4.8288789855632785e-08,6.210618863633499e-08,3.5922528240917018e-06,4.296623956179246e-06,1.712181983748451e-05,4.24036124968552e-06,6.620569183724001e-05,0.0004383523773867637,7.623984129168093e-05,4.792486265614571e-07,8.257883746409789e-05,2.2472049749922007e-05,0.0008960297564044595,0.00010489150008652359,0.00020245666382834315,2.0302151824580505e-05,3.613314765971154e-05,0.0001457596808904782,4.994225309928879e-05,3.070479215239175e-05,9.178159416478593e-06,8.562043512938544e-05,8.150502253556624e-05,8.847920071275439e-06,4.97150540468283e-05,1.1453061233623885e-05,1.7129552361438982e-05,5.065168807050213e-05,1.7139537931143423e-06,0.007045171223580837,0.00602232338860631
6,The place of death of M. B. Sreenivasan is,The place of death of the composer of Onappudava is,M. B. Sreenivasan,the composer of Onappudava, Lakshadweep,1.3249205949250609e-05,1.0433005627419334e-05,2.2247420474741375e-06,5.841376946591481e-07,8.096909027699439e-07,6.72637668230891e-07,2.5735920416991576e-07,6.591803412447916e-06,6.759612733731046e-05,2.4476387352478923e-06,3.0122018870315515e-06,2.1457418597492506e-07,8.505507764766662e-08,1.393836583929442e-07,3.211554400195382e-08,1.32377039108178e-07,1.1695164836567074e-08,6.396715690470955e-08,1.7568170562753949e-07,3.930111063255026e-07,4.8608345792899854e-08,1.9662442696244398e-07,8.876530728230136e-07,9.316863724961877e-07,2.4428145479760133e-06,4.6896806793483847e-07,1.7595265262571047e-06,1.5693588295562222e-07,1.1125514021159688e-07,1.5522670082646073e-07,1.334748702674915e-07,1.3714506508222257e-07,5.869304368388839e-05,2.7171119654667564e-05
7,The place of death of Zine El Abidine Ben Ali is,The place of death of the spouse of Naïma Ben Ali is,Zine El Abidine Ben Ali,the spouse of Naïma Ben Ali, Jeddah,0.00014963508874643594,0.0001065177348209545,7.174329766712617e-06,2.24252107727807e-05,1.1866702607221669e-06,1.592512671777513e-05,6.764136196579784e-05,3.7194758988334797e-06,8.28684824227821e-06,4.115998763154494e-06,3.105922223767266e-05,4.075332981301472e-06,7.378894679277437e-06,1.0787379324028734e-05,0.000141753742354922,3.432357061683433e-06,1.4828057828708552e-05,2.7160311219631694e-05,1.3698808061235468e-06,2.2003641788614914e-06,4.631659066944849e-06,6.174631721478363e-07,1.7686534192762338e-05,1.0237066589979804e-06,7.063378234306583e-06,1.5812374840606935e-06,1.4119218860741967e-07,1.4191389254847309e-06,7.051089596643578e-07,5.354881977837067e-07,9.826418363445555e-07,8.846059245115612e-07,0.0002301120839547366,4.396155782160349e-05
8,The country of Charles University is,The country of the publisher of Prague Papers on the History of International Relations is,Charles University,the publisher of Prague Papers on the History of International Relations, Czech Republic,1.8373699504081742e-06,8.518572940374725e-07,1.505235047716269e-07,3.9523933992313687e-07,9.512634591146707e-08,9.82980623120966e-07,3.1746221793582663e-06,1.2813669854949694e-05,3.033018856513081e-06,1.7928700799529906e-06,3.59080536327383e-06,2.4018279987103597e-07,5.387767032516422e-08,8.597263700949043e-08,3.561013670605462e-07,3.709302518473123e-07,1.947880491570686e-06,5.083896894575446e-07,2.1852372356079286e-06,6.6457105276640505e-06,4.140341843594797e-06,8.820863513392396e-06,2.87524039777054e-06,1.2759107903548284e-06,8.158016839843185e-07,6.800401024520397e-07,6.125455342953501e-07,4.2346152895333944e-07,1.494374402000176e-07,2.9904742859798716e-06,2.1262478639982874e-06,1.3232056517153978e-05,0.06457751244306564,0.028546705842018127
9,The employer of Éric Rohmer is,The employer of the director of Triple Agent is,Éric Rohmer,the director of Triple Agent, Cahiers du cinéma,3.8052741047067684e-07,2.4790705310806516e-07,1.4744734926352976e-06,2.333331030968111e-05,8.457590183752473e-09,1.5957629662111117e-09,1.2380469627260027e-07,7.772466688038548e-07,1.732034547785588e-06,6.36309266610624e-07,1.0589703833829844e-06,1.3986534668219974e-06,4.372925559437135e-06,9.807600690692198e-06,6.901410642967676e-07,3.268744563911241e-08,6.034479156369343e-07,3.9861106415628456e-07,8.212691682274453e-07,8.739526151657628e-07,2.177392389057786e-06,4.882199391431641e-06,8.930143849283922e-06,2.968604167108424e-05,9.062054596142843e-05,6.941996980458498e-05,0.00012638582848012447,0.000193223066162318,0.0002621794992592186,0.0003000491124112159,0.0007601731922477484,0.0005631255335174501,3.727771627382026e-06,4.274486127542332e-05
