Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
0,The country of citizenship of Jaap Speyer is,The country of citizenship of the director of Lilli's Marriage is,Jaap Speyer,the director of Lilli's Marriage, Dutch,3.935719723813236e-05,1.2870053751612431e-06,9.755184464665945e-07,9.473976092522207e-07,4.74267984884591e-08,9.411765518052562e-07,2.035699708358152e-06,2.6874218406192085e-07,7.216783160401974e-06,5.644944849336753e-06,7.578486020065611e-06,1.362716034236655e-06,4.010164502687985e-06,2.2712276859238045e-06,1.3589146874437574e-05,1.0098442544403952e-05,0.0005355783505365252,0.024274028837680817,0.01630275323987007,0.13129878044128418,0.20734934508800507,0.5693675875663757,0.3462963402271271,0.34435683488845825,0.9640184640884399,0.9395038485527039,0.9538425207138062,0.9193505644798279,0.06750330328941345,0.05765864998102188,0.018055817112326622,0.08719079196453094,3.687319258460775e-05,0.0018955129198729992
1,The place of birth of Dušan Hanák is,"The place of birth of the director of I Love, You Love is",Dušan Hanák,"the director of I Love, You Love", Bratislava,1.771559823282587e-07,1.2736056760331849e-06,2.667603621375747e-05,1.5853394188525272e-06,5.141444034961751e-07,1.9880042145814514e-06,8.449757729067642e-07,1.4096729046286782e-06,2.0342079665169877e-07,2.225939169875346e-06,6.749991371179931e-06,1.1949963436563849e-06,2.2547675371242804e-07,1.3712963209400186e-06,1.2386897651595064e-05,1.1471653124317527e-05,5.275952389638405e-06,2.9546572477556765e-05,9.543752094032243e-05,0.00016573717584833503,8.562538278056309e-05,0.0001852004643296823,0.0025597766507416964,0.0008093933574855328,0.004174797795712948,0.006711821537464857,0.020260950550436974,0.019539572298526764,0.12238939106464386,0.32496148347854614,0.21995729207992554,0.27168720960617065,0.00045534525997936726,0.04947078973054886
2,The place of death of James Vincent is,The place of death of the director of Gold and the Woman is,James Vincent,the director of Gold and the Woman, New York,7.272302013916487e-07,3.737031647688127e-06,1.8527385691413656e-05,3.469513330855989e-06,2.9187151540099876e-07,1.4728345377079677e-05,1.5344878192991018e-05,8.339859050465748e-05,6.641989602940157e-05,3.294024645583704e-05,7.80561185820261e-06,0.00014605525939259678,5.449081982078496e-06,1.628623408578278e-06,1.7846641640062444e-05,8.152188456733711e-06,2.525963509469875e-06,2.854045305866748e-06,3.136742452625185e-05,5.9073740885651205e-06,5.2001181757077575e-05,9.631228749640286e-06,1.2983140322830877e-06,3.7392862850538222e-06,1.687378971837461e-05,7.67195706430357e-06,3.407596068427665e-06,1.1449177463873639e-06,2.716848968020713e-08,1.865480037110956e-08,1.3454493910103338e-06,9.776133993000258e-06,0.001122611341997981,8.37918632896617e-05
3,The place of birth of Emil Loteanu is,The place of birth of the director of Lăutarii is,Emil Loteanu,the director of Lăutarii, Romania,1.7212653347087326e-06,5.445153419714188e-06,3.3147523481602548e-06,3.4976387723872904e-06,1.9842584606521996e-06,5.526908353203908e-06,4.504846856434597e-06,1.0656603990355507e-05,4.471205102163367e-06,5.3841713452129625e-06,2.0280810986150755e-06,6.154683092063351e-07,1.8284472389495932e-06,1.2384385854602442e-06,6.119749286881415e-06,1.8790133253787644e-05,6.961504823266296e-06,0.00010961993393721059,0.0011760140769183636,0.00038808112731203437,0.00128968246281147,0.0003577559255063534,0.0002646765497047454,0.0007816277793608606,1.0252531865262426e-05,6.586268682440277e-06,2.7375258468964603e-06,7.104019914550008e-07,1.0320130741092726e-06,3.8701418247910624e-07,7.884702313276648e-08,1.019227738652262e-06,0.00481195654720068,0.002034316770732403
4,The country of citizenship of Archduke Karl Salvator of Austria is,The country of citizenship of the father of Archduke Leopold Salvator of Austria is,Archduke Karl Salvator of Austria,the father of Archduke Leopold Salvator of Austria, Italian,1.5428882761625573e-05,2.8124308300903067e-05,3.6888106933474774e-06,7.149079692680971e-07,3.8807462487966404e-07,8.250619430327788e-06,4.768034614244243e-06,2.389695328020025e-05,6.575180123036262e-06,5.218454134592321e-06,3.3872397580125835e-06,2.1296905288181733e-06,8.462220080218685e-07,4.364168489701115e-06,2.486325684003532e-05,3.969852332375012e-05,1.1709469617926516e-05,2.6682722818804905e-05,6.173021392896771e-05,0.00018853973597288132,0.0004980812664143741,0.0007233620854094625,0.0012520203599706292,0.000583922490477562,0.0026073569897562265,0.00021272235608194023,0.0002351203584112227,0.0005158198182471097,0.002656143857166171,0.03367336839437485,0.006303810980170965,0.024284441024065018,1.6736430552555248e-05,0.00035608006874099374
5,The place of birth of Joseph Louis De Grasse is,The place of birth of the director of Father and the Boys is,Joseph Louis De Grasse,the director of Father and the Boys, New Brunswick,5.583985966950422e-07,1.316916950599989e-05,8.32434761832701e-06,6.260449367800902e-07,7.270489845723205e-07,8.733120921533555e-06,1.3549345567298587e-05,8.795429312158376e-05,3.2635158277116716e-05,0.0004171255568508059,0.0007325835176743567,0.00042664879583753645,5.324537141859764e-06,0.00026596037787385285,0.00023536109074484557,0.004583700094372034,0.0003173013683408499,0.0005200554733164608,0.00012351918849162757,0.0001588977174833417,0.00033957973937503994,0.00015906534099485725,0.0001457461476093158,4.911279756925069e-05,0.00045703418436460197,0.0005502457497641444,0.00014587606710847467,0.00032433486194349825,7.352822285611182e-05,7.763734174659476e-05,0.0004232498467899859,3.7082150811329484e-05,0.007045171223580837,0.00602232338860631
6,The place of death of M. B. Sreenivasan is,The place of death of the composer of Onappudava is,M. B. Sreenivasan,the composer of Onappudava, Lakshadweep,1.2728307410725392e-05,2.1447029212140478e-05,2.9962047847220674e-06,1.680954596849915e-06,3.7192007766861934e-06,5.613193479803158e-06,7.57275131491042e-07,1.639044967305381e-05,5.632954344036989e-05,4.575757429847727e-06,1.0512178960198071e-05,1.0348602472731727e-06,2.3054001019318093e-07,3.6083628174310434e-07,5.273771463976118e-08,2.4264662101813883e-07,6.235982397129192e-08,3.59918573167306e-07,1.947153123182943e-06,1.832720613492711e-06,4.063054745984118e-07,8.604438335169107e-07,3.876323262375081e-06,4.879394964518724e-06,6.628974006162025e-06,1.7734846551320516e-06,2.8235522222530562e-06,2.861985421986901e-07,2.0173747827811894e-07,3.501594960653165e-07,2.1559600327236694e-07,2.682664046460559e-07,5.869304368388839e-05,2.7171119654667564e-05
7,The place of death of Zine El Abidine Ben Ali is,The place of death of the spouse of Naïma Ben Ali is,Zine El Abidine Ben Ali,the spouse of Naïma Ben Ali, Jeddah,0.00010413085692562163,0.00015668357082176954,4.258193075656891e-05,3.443209425313398e-05,9.29188263398828e-06,1.85248427442275e-05,6.592140562133864e-05,6.206400030350778e-06,9.28654753806768e-06,7.579492375953123e-06,5.2397077524801716e-05,8.145379069901537e-06,1.4464816558756866e-05,1.554125628899783e-05,0.00017619934806134552,1.0047588148154318e-05,1.4356753126776312e-05,3.6580939195118845e-05,7.371027663793939e-07,2.454674813634483e-06,4.024775989819318e-06,1.341764459539263e-06,1.1328066648275126e-05,5.441063422040315e-07,1.644457597649307e-06,6.46707917439926e-07,1.1096953045353075e-07,3.504725555103505e-06,4.061293566337554e-06,1.3118913102516672e-06,6.0167913034092635e-06,6.076481895433972e-06,0.0002301120839547366,4.396155782160349e-05
8,The country of Charles University is,The country of the publisher of Prague Papers on the History of International Relations is,Charles University,the publisher of Prague Papers on the History of International Relations, Czech Republic,6.023404694133205e-06,2.478816668372019e-06,7.425728654197883e-07,1.8435923720971914e-06,3.5603338233158865e-07,1.959498604264809e-06,5.195398898649728e-06,1.4789960005145986e-05,4.517849447438493e-06,2.0093907551199663e-06,4.994227765564574e-06,3.565088775303593e-07,1.0675017136918541e-07,7.804984392123515e-08,2.239110301616165e-07,3.530805656737357e-07,3.0087280720181298e-06,8.838665053190198e-07,2.2740912299923366e-06,9.74102567852242e-06,6.3801339820201974e-06,1.562245779496152e-05,6.486431630037259e-06,4.140444161748746e-06,1.3509632481145673e-05,1.3891267371946014e-05,6.013997335685417e-06,6.760588803444989e-06,2.1011298940720735e-06,1.0174327144341078e-05,9.789548130356707e-06,6.294644117588177e-05,0.06457751244306564,0.028546705842018127
9,The employer of Éric Rohmer is,The employer of the director of Triple Agent is,Éric Rohmer,the director of Triple Agent, Cahiers du cinéma,1.0712066114137997e-06,7.642117338946264e-07,1.5775433439557673e-06,2.6940298994304612e-05,2.5912221701673843e-08,4.908231598932389e-09,4.461372498099081e-07,1.278376771551848e-06,5.095273991173599e-06,2.179741841246141e-06,2.3362281353911385e-06,2.944826974271564e-06,7.317908512050053e-06,1.2661344044317957e-05,7.494340366065444e-07,3.2996236853932714e-08,5.561429929912265e-07,8.897558814169315e-07,9.232822435478738e-07,8.752802500566759e-07,2.9999901016708463e-06,7.994634870556183e-06,1.7184085663757287e-05,3.7920028262306005e-05,0.00010910419223364443,9.082534961635247e-05,0.0002110293717123568,0.0001434253790648654,0.00019699425320141017,0.00014599759015254676,0.00043870980152860284,0.00034948077518492937,3.727771627382026e-06,4.274486127542332e-05
10,Khoa Do received the,The director of Footy Legends received the,Khoa Do,the director of Footy Legends, Young Australian of the Year,3.0345063350978307e-06,4.482322765397839e-06,7.274594281625468e-06,3.429361095186323e-05,6.908946488692891e-06,6.235499313334003e-06,7.793209078954533e-06,3.986383944720728e-06,3.2507239211554406e-06,3.30749941213071e-07,1.617347606952535e-07,2.467723163590563e-07,5.641675926426615e-08,1.2314031039295514e-07,2.3733667831038474e-07,1.7593680468053208e-07,3.04390766814322e-07,8.29262148727139e-07,1.483484902564669e-05,0.00019530783174559474,0.000330103503074497,0.0007600043900310993,0.0005079906550236046,0.001234484021551907,0.0008121636346913874,0.0006139233009889722,0.00012283115938771516,0.00011939244723180309,0.0002453462511766702,0.00029767677187919617,8.76232807058841e-05,0.00016748352209106088,0.001398396329022944,0.008005631156265736
11,The place of death of Luciano Salce is,The place of death of the director of Basta guardarla is,Luciano Salce,the director of Basta guardarla, Rome,1.654799461903167e-06,4.581205757858697e-06,4.088865352969151e-06,1.710851392999757e-06,2.4673807274666615e-05,2.2334419554681517e-05,0.0004599056555889547,0.0002480031398590654,0.00047492972225882113,3.12750598823186e-05,1.0943052984657697e-05,4.305278253013967e-06,3.549369466782082e-06,2.138339823432034e-06,1.6004874851205386e-05,1.9789686120930128e-06,1.1051404726458713e-05,5.206365131016355e-06,4.393660674395505e-06,1.649397745495662e-05,2.8588690838660114e-05,1.6546093775104964e-06,7.421193686241168e-07,4.4062178972126276e-07,8.1321966717951e-05,8.676050492795184e-05,0.00029030596488155425,0.0028408989310264587,0.0014523008139804006,0.0002826017444022,0.00028628110885620117,0.003202035091817379,0.0031918107997626066,0.006232523359358311
12,The place of birth of Fernando Di Leo is,The place of birth of the director of Mister Scarface is,Fernando Di Leo,the director of Mister Scarface, San Ferdinando di Puglia,4.751249070977792e-05,3.268838781878003e-06,3.380961970833596e-06,9.507418212706398e-07,3.653655312518822e-06,3.473620745353401e-05,8.068477654887829e-06,0.0002561816945672035,0.000136965696583502,7.153413025662303e-05,1.746802809066139e-05,3.219243353669299e-06,9.509632832305215e-07,1.6363552276743576e-05,0.00028597694472409785,7.441140041919425e-06,2.8974613996979315e-06,1.4378229934663977e-05,2.8577421744557796e-06,4.833018920180621e-06,2.682760850802879e-06,6.9430170697160065e-06,5.250481262919493e-05,2.2557211195817217e-05,6.231211591511965e-05,6.7713895077758934e-06,2.2621525204158388e-05,2.946894892374985e-05,8.970349153969437e-05,2.1735271729994565e-05,1.8183944121119566e-05,0.00012694281758740544,0.0027119843289256096,0.004866722039878368
