explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,answer_prob_obs,answer_prob_exp
George Washington fought in the,The first president of the United States fought in the,George Washington,The first president of the United States, Revolutionary War,7.690880920563359e-06,1.2026778222207213e-06,1.6521845225270226e-07,5.495827508639195e-07,3.607654974757679e-08,1.0670070338392179e-07,4.034996436530491e-06,9.807014066609554e-06,0.0001110197845264338,0.0060220519080758095,0.010980048216879368,0.058977022767066956,0.058881353586912155,0.1178058460354805
The president lives in the,The leader of the United States lives in the,The president,The leader of the United States, White House,0.0005709446268156171,0.0006737227668054402,0.00025347303017042577,5.0036029278999195e-05,3.5216518881497905e-05,1.1013425137207378e-05,4.915351382805966e-06,1.4627461496274918e-05,6.048444993211888e-05,0.0005338212358765304,0.0025647967122495174,0.044201817363500595,0.09549792110919952,0.07697546482086182
St. Peter's Basilica is in the city of,The biggest church in the world is in the city of,St. Peter's Basilica,The biggest church in the world, Rome,1.3296540828378056e-06,2.7689850412571104e-06,4.84881365991896e-06,4.9161735660163686e-05,0.00042547538760118186,0.0055048344656825066,0.00990814808756113,0.04205317422747612,0.352322518825531,0.9812018871307373,0.9607463479042053,0.22809118032455444,0.04728441312909126,0.044989898800849915
Jesus died on the,The son of God died on the,Jesus,The son of God, cross,0.0002828994474839419,5.9801597672048956e-05,5.46935734746512e-06,1.297716039516672e-06,1.2172132528576185e-06,1.3454690588332596e-06,4.748747528537933e-07,2.649322823344846e-07,5.841135362061323e-07,7.125868819457537e-07,9.410273378307465e-06,0.007288615219295025,0.4802296757698059,0.12653231620788574
Elephants are the largest land mammal on,Animals with long trunks are the largest land mammal on,Elephants,Animals with long trunks, Earth,1.9717731447599363e-06,6.247161218198016e-05,0.00014720972103532404,0.0001630010228836909,0.0002584950707387179,0.0005485849105753005,0.0005486458539962769,0.010294511914253235,0.08109169453382492,0.2195626199245453,0.525750458240509,0.5816754698753357,0.41408950090408325,0.40920934081077576
Barack Obama was a member of the,The first black president of the United States was a member of the,Barack Obama,The first black president of the United States, Senate,9.94705601442547e-07,1.1730996448022779e-05,2.369298817939125e-05,0.0009881258010864258,0.0021802354604005814,0.004347318317741156,0.01384693942964077,0.02734939381480217,0.16395442187786102,0.11614885181188583,0.34958431124687195,0.102963887155056,0.017641816288232803,0.06506303697824478
Burj Khalifa is located in the city of,The tallest building in the world is located in the city of,Burj Khalifa,The tallest building in the world, Dubai,1.4387690328021563e-07,1.9544026486073562e-07,2.5091748057093355e-07,1.4754083395018824e-06,5.873604322914616e-07,1.4056987538424437e-06,1.3027288332523312e-05,1.9898285245290026e-05,0.000159562609042041,0.009439910762012005,0.01696188375353813,0.021724946796894073,0.005210839211940765,0.00659497594460845
Mesopotamian civilization originated in the modern-day country of,The oldest civilization originated in the modern-day country of,Mesopotamian civilization,The oldest civilization, Iraq,3.4578545182739617e-06,9.065855010703672e-06,1.8716738850343972e-05,1.4383370398718398e-05,3.6196852306602523e-06,1.6419564417446963e-05,4.9150065024150535e-05,0.00012234930181875825,0.0008397638448514044,0.0022323934826999903,0.005143450107425451,0.045524828135967255,0.006183881778270006,0.05890067294239998
Martin Luther King Jr. delivered the speech during the March on Washington in 1963 widely known as I Had A,The famous Pastor and Civil Rights leader delivered the speech during the March on Washington in 1963 widely known as I Had A,Martin Luther King Jr.,The famous Pastor and Civil Rights leader, Dream,4.292888206691714e-06,4.542056922218762e-05,4.809662641491741e-05,1.853293906606268e-05,7.035509770503268e-05,0.0008696161676198244,0.011004926636815071,0.02606251649558544,0.23290959000587463,0.6080952286720276,0.8096352219581604,0.8048572540283203,0.36570674180984497,0.6372653245925903
The sperm whale dives deep into the ocean to hunt giant,The largest toothed whale dives deep into the ocean to hunt giant,The sperm whale,The largest toothed whale, squid,0.0024942674208432436,0.22562606632709503,0.08768268674612045,0.1516903042793274,0.02767079323530197,0.030880741775035858,0.027522848919034004,0.08328098803758621,0.06470751017332077,0.2628680169582367,0.05339637026190758,0.1016310453414917,0.100090391933918,0.14716646075248718
The surface of the Earth is mostly covered in,The surface of the densest planet in the Solar System is mostly covered in,The surface of the Earth,The surface of the densest planet in the Solar System, water,0.0007306399056687951,0.00024781146203167737,3.0824005079921335e-05,5.5791562772355974e-05,0.0005786120309494436,0.0019915795419365168,0.0066218301653862,0.050622083246707916,0.11544784158468246,0.03459882363677025,0.07445135712623596,0.0586482472717762,0.04068177193403244,0.043853167444467545
Columbus' expedition led to the,The first spanish explorer to land in the Americas' expedition led to the,Columbus' expedition,The first spanish explorer to land in the Americas' expedition, discovery,1.1558156074897852e-05,6.484821642516181e-05,8.357093611266464e-05,0.00030987756326794624,0.0008778816554695368,0.004841668531298637,0.021277345716953278,0.03980366140604019,0.288501113653183,0.7954130172729492,0.9186829328536987,0.5806012153625488,0.411927193403244,0.514491081237793
Royce Gracie was born in the country of,The first champion of the UFC was born in the country of,Royce Gracie,The first champion of the UFC, Brazil,1.8825511460818234e-06,1.4215754617907805e-06,4.496042947721435e-06,9.578063327353448e-06,8.098003490886185e-06,7.438546163029969e-05,0.0003144370566587895,0.00014788068074267358,0.004330648574978113,0.0873265340924263,0.38577744364738464,0.09823239594697952,0.026844482868909836,0.05663884058594704
Enzo Ferrari was a lover of the sport of,Henry Ford's competitor was a lover of the sport of,Enzo Ferrari,Henry Ford's competitor, racing,2.604485018764535e-07,2.1809773897984996e-06,1.6607315274086432e-06,1.700454049569089e-06,3.4673271329666022e-06,5.423791299108416e-05,0.0009711418533697724,0.0030734045431017876,0.0066626183688640594,0.006449440959841013,0.011218292638659477,0.08723670244216919,0.011504310183227062,0.0543273463845253
California is the most,The bear flag state is the most,California,The bear flag state, populous,1.3809342114257106e-08,1.7605902939976659e-06,3.2329398891306482e-06,9.322574442194309e-06,4.441751116246451e-06,4.953064035362331e-06,7.982824899954721e-05,0.0011804449604824185,0.007962343282997608,0.5793201327323914,0.9193506836891174,0.44678327441215515,0.0011133091757073998,0.3787842392921448
California is the most,The golden bear state is the most,California,The golden bear state, populous,1.3809343002435526e-08,1.7605896118766395e-06,3.232940343877999e-06,9.322574442194309e-06,4.441751570993802e-06,4.953064035362331e-06,7.98282417235896e-05,0.0011804447276517749,0.007962348870933056,0.5793200135231018,0.919350802898407,0.44678327441215515,0.016364527866244316,0.3787842392921448
Hillary Clinton was a candidate for,Bill Clinton's wife was a candidate for,Hillary Clinton,Bill Clinton's wife, president,1.171287294710055e-05,5.221950414124876e-05,6.49632784188725e-05,0.00020066078286617994,0.0003417733241803944,0.0027845315635204315,0.0026966643054038286,0.01017779391258955,0.007101172581315041,0.46378400921821594,0.546045184135437,0.5034865736961365,0.3519904911518097,0.5238668918609619
Stephen Hawking worked in the field of,The man who coined the term Hawking Radiation worked in the field of,Stephen Hawking,The man who coined the term Hawking Radiation, quantum,4.382316376450035e-07,3.6784598478334374e-07,6.729408710270945e-07,1.5899099992111587e-07,1.291681769544084e-06,2.0815614334424026e-06,0.00010564833064563572,5.612278255284764e-05,0.002542985137552023,0.007070991676300764,0.03318827971816063,0.21137936413288116,0.04826728254556656,0.18779811263084412
Lionel Messi is a champion in the game of,The Argentine forward for Barcelona is a champion in the game of,Lionel Messi,The Argentine forward for Barcelona, football,2.6273582989233546e-06,0.0001167289592558518,0.0003189824055880308,0.00012447909102775156,0.00024389159807469696,0.00418071448802948,0.06934748589992523,0.32713255286216736,0.3871084749698639,0.8336717486381531,0.8221067786216736,0.6448045969009399,0.4046311378479004,0.5442834496498108
Microsoft created the operating system for,Bill Gates' company created the operating system for,Microsoft,Bill Gates' company, Windows,0.0004894549492746592,0.011048238724470139,0.014770261012017727,0.012251131236553192,0.02065868489444256,0.042431145906448364,0.11289925873279572,0.03958168253302574,0.031389180570840836,0.07004303485155106,0.48419156670570374,0.13075342774391174,0.06934917718172073,0.08784747868776321
James Bond works for the,Agent 007 works for the,James Bond,Agent 007, British,5.097667781228665e-06,4.019654807052575e-05,2.9302198527147993e-05,5.302173121890519e-06,9.074743502424099e-06,1.0148652108910028e-05,7.57680800234084e-06,0.00021408282918855548,0.00376974418759346,0.009353717789053917,0.021757351234555244,0.017817622050642967,0.0006663365056738257,0.011069848202168941
Alan Turing devised a way to break the ciphers made from the machine called the,The father of computer science devised a way to break the ciphers made from the machine called the,Alan Turing,The father of computer science, enigma,1.7623749499762198e-06,1.141958591688308e-06,1.8740652194537688e-06,5.519675596588058e-07,1.2323968121563667e-06,5.888924533792306e-06,5.396985670813592e-06,3.7590423289657338e-06,1.1250349416513927e-05,2.812753564285231e-06,7.662381449335953e-07,0.00020185462199151516,0.00028046747320331633,0.00044431298738345504
Tim Cook was the CEO of Apple that oversaw the introduction of the Apple,Steve Jobs' successor oversaw the introduction of the Apple,Tim Cook,Steve Jobs' successor, Watch,1.6091229554149322e-05,0.0011744865914806724,0.0017517146188765764,0.009863924235105515,0.009192434139549732,0.014697746373713017,0.05033836141228676,0.38235971331596375,0.1356668472290039,0.08095034956932068,0.3951408565044403,0.19896751642227173,0.3540010154247284,0.7835427522659302
Michael Jackson released the best-selling album of all time which is named,The King of Pop released the best-selling album of all time which is named,Michael Jackson,The King of Pop's, Thriller,2.5251113200397413e-08,1.2918147662688284e-09,9.04466190831954e-09,2.4850967506040433e-08,2.821967726163166e-08,1.3151591815585562e-07,2.0604063877271983e-07,8.044985975175223e-07,4.670761427405523e-06,2.2512389477924444e-05,6.731937901349738e-05,0.0002470599429216236,0.00014298834139481187,0.00023876610794104636
Chicago is the where the World's Columbian Exposition took place in the year of,The Windy City is where the World's Columbian Exposition took place in the year of,Chicago,The Windy City, 1893,9.796402764550294e-07,1.3075044762445032e-06,5.883940730200266e-07,2.6091538529726677e-06,3.407363692531362e-06,2.8546148314489983e-05,1.986087954719551e-05,0.00013499631313607097,0.0025422025937587023,0.0015872204676270485,0.0018871159991249442,0.01210023369640112,0.02226678654551506,0.013671007007360458
Robespierre executed many of his ideological opponents during the,The architect of the reign of terror executed many of his ideological opponents during the,Robespierre,The architect of the reign of terror, French Revolution,4.296230429190473e-07,7.540267006334034e-07,4.7035302941367263e-07,3.026978845355188e-07,9.23399241514744e-08,2.5429059746784333e-07,7.096812737472646e-07,9.83809172794281e-07,2.9255405024741776e-05,0.01885223388671875,0.010303494520485401,0.01856730505824089,0.00425700843334198,0.028314366936683655
Australia has a jumping marsupial animal called a,The big country near New Zealand has a jumping marsupial animal called a,Australia,The big country near New Zealand, Kangaroo,1.3919638774950727e-08,5.669753377901543e-08,1.812821359692407e-08,3.452075603149751e-08,5.1103274500974294e-08,5.848079709380727e-08,2.0728984395645966e-07,5.330707608663943e-06,2.421675162622705e-05,0.00011448370787547901,0.0004145467246416956,0.000473998166853562,0.0005254307179711759,0.0004807798541150987
Arnold Schwarzenegger was born in the country of,The bodybuilding governor of California was born in the country of,Arnold Schwarzenegger,The bodybuilding governor of California, Austria,9.025092140291235e-08,2.8961386533410405e-07,7.58895168928575e-07,3.0241567401390057e-06,2.568861646068399e-06,1.4852771528239828e-05,1.216540204040939e-05,8.995162716018967e-06,0.00013704612501896918,0.02169402875006199,0.022177813574671745,0.015644269064068794,0.001927309320308268,0.013798421248793602
The largest university in Ohio is called The,The largest university in the Buckeye State is called The,Ohio,The Buckeye State, Ohio State University,4.018878826173022e-06,4.1262133890995756e-05,6.110384128987789e-05,6.486181518994272e-05,3.922362520825118e-05,3.9315818867180496e-05,0.0001276996044907719,0.00018596116569824517,0.006995756644755602,0.0019398817094042897,0.26456552743911743,0.28776612877845764,0.13293713331222534,0.3509562611579895
"Canadians call their $1 coin a ""loonie"" because this type of bird appears on it","Canadians call their $1 coin a ""loonie"" because this type of winged animal appears on it",bird,winged animal, Common Loon,5.268425979920721e-07,9.476607942815463e-07,9.883832490231725e-07,1.1990368875558488e-06,1.8842941926777712e-06,5.833105092278856e-07,1.2136518989791512e-07,6.918452299942146e-08,6.955546894005238e-08,3.2184637177579134e-08,4.280356069585878e-09,6.526950983243296e-06,4.719180708434578e-07,1.136051764660806e-06
The University of Chicago is located in Chicago neighborhood of,The university with the most Nobel Prizes is located in the Chicago neighborhood of,The University of Chicago,The university with the most Nobel Prizes, Hyde Park,9.72519046626985e-06,3.4508900625951355e-06,4.295318092317757e-07,2.4870323045433906e-07,1.3113235581840854e-06,9.311782196164131e-05,0.00018016865942627192,0.0004623370768968016,0.004902933724224567,0.00016114659956656396,9.938360744854435e-05,0.015222273766994476,0.008195447735488415,0.017048943787813187
