explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,answer_prob_obs,answer_prob_exp
George Washington fought in the,The first president of the United States fought in the,George Washington,The first president of the United States, Revolutionary War,3.503108746372163e-05,1.0718358680605888e-06,2.462389261381759e-07,1.4480497689817184e-08,3.488729860556816e-10,4.6530235664477004e-08,6.260554741288615e-09,4.063878566995527e-09,7.537661467216239e-11,6.495523763305755e-08,2.2717560568707995e-05,6.935174315003678e-05,0.058881353586912155,0.1178058460354805
The president lives in the,The leader of the United States lives in the,The president,The leader of the United States, White House,2.260068413306726e-06,0.0021434470545500517,0.0018225583480671048,6.03873013460543e-05,1.411573430232238e-05,1.1152998922625557e-05,1.7191385268233716e-05,3.1229508749675006e-05,0.00010533285239944234,0.003565679769963026,0.002116310643032193,0.0167729239910841,0.09549792110919952,0.07697546482086182
St. Peter's Basilica is in the city of,The biggest church in the world is in the city of,St. Peter's Basilica,The biggest church in the world, Rome,3.961503171012737e-05,8.382907981285825e-05,3.779413236770779e-05,0.00018732505850493908,0.000633544463198632,7.004368671914563e-05,7.54277107262169e-06,1.4966537492000498e-05,4.053578959428705e-05,0.0015530182281509042,7.187815299403155e-06,0.00015910842921584845,0.04728441312909126,0.044989898800849915
Jesus died on the,The son of God died on the,Jesus,The son of God, cross,1.0645790098351426e-05,0.0002749802079051733,0.00019743781012948602,0.0023534747306257486,0.0014415336772799492,0.00023460318334400654,0.00022424808412324637,3.7475645058293594e-06,1.6286682011923403e-06,2.5910111389748636e-08,1.5269593589550823e-08,9.908759146526336e-09,0.4802296757698059,0.12653231620788574
Elephants are the largest land mammal on,Animals with long trunks are the largest land mammal on,Elephants,Animals with long trunks, Earth,4.506907316681463e-06,1.5478022760362364e-05,8.799151692073792e-05,6.352737545967102e-05,1.1803017514466774e-05,4.901082775177201e-06,2.8500262487796135e-06,0.00030770336161367595,0.00023361861531157047,0.0007103941170498729,0.00162831274792552,0.007462534587830305,0.41408950090408325,0.40920934081077576
Barack Obama was a member of the,The first black president of the United States was a member of the,Barack Obama,The first black president of the United States, Senate,1.267120524062193e-06,5.010326276533306e-06,7.232163625303656e-05,0.0008021475514397025,0.0006568259559571743,0.000197249639313668,0.0004360796301625669,0.00045752048026770353,0.007989482022821903,0.00041697933920659125,0.01371205784380436,0.001749686081893742,0.017641816288232803,0.06506303697824478
Burj Khalifa is located in the city of,The tallest building in the world is located in the city of,Burj Khalifa,The tallest building in the world, Dubai,3.1539251210688235e-08,1.2372347590883237e-10,7.550814418166851e-10,5.0526631767411345e-09,1.4921443636239928e-08,2.060136727877193e-09,7.796461501570484e-13,8.384377719015956e-13,7.733240159346622e-10,6.28250091949667e-08,1.9626025249408485e-09,3.457108155302535e-09,0.005210839211940765,0.00659497594460845
Mesopotamian civilization originated in the modern-day country of,The oldest civilization originated in the modern-day country of,Mesopotamian civilization,The oldest civilization, Iraq,8.353824341611471e-06,1.4626789379690308e-05,1.7180571376229636e-05,0.0002930296759586781,1.3946056242275517e-05,7.836664735805243e-06,1.5311537936213426e-05,3.329042328914511e-06,6.000369012326701e-06,6.032566670910455e-05,2.543754362704931e-07,3.876183109241538e-05,0.006183881778270006,0.05890067294239998
Martin Luther King Jr. delivered the speech during the March on Washington in 1963 widely known as I Had A,The famous Pastor and Civil Rights leader delivered the speech during the March on Washington in 1963 widely known as I Had A,Martin Luther King Jr.,The famous Pastor and Civil Rights leader, Dream,7.012922651483677e-07,2.7372771000955254e-05,8.437292854068801e-05,4.293418169254437e-05,0.00010407901572762057,0.0005983328446745872,0.003956883680075407,0.003362748771905899,0.06343185901641846,0.3580189049243927,0.1724431961774826,0.001110987737774849,0.36570674180984497,0.6372653245925903
The sperm whale dives deep into the ocean to hunt giant,The largest toothed whale dives deep into the ocean to hunt giant,The sperm whale,The largest toothed whale, squid,0.0012885064352303743,0.057812850922346115,0.0022543163504451513,0.0011306124506518245,0.00020664487965404987,1.816639087337535e-05,1.7622069208300672e-05,1.1203532267245464e-05,2.0143423171248287e-05,5.908336788706947e-06,4.350089852778183e-07,0.00020090219913981855,0.100090391933918,0.14716646075248718
The surface of the Earth is mostly covered in,The surface of the densest planet in the Solar System is mostly covered in,The surface of the Earth,The surface of the densest planet in the Solar System, water,1.388281589242979e-06,1.5785795994815999e-06,3.1906229196465574e-06,5.699137909687124e-05,0.0017949549946933985,0.03086180053651333,0.3747749328613281,0.12177897244691849,0.005333317909389734,3.292778637842275e-05,0.00013948413834441453,0.0001813877170206979,0.04068177193403244,0.043853167444467545
Columbus' expedition led to the,The first spanish explorer to land in the Americas' expedition led to the,Columbus' expedition,The first spanish explorer to land in the Americas' expedition, discovery,3.353409327999657e-09,7.360121344390791e-06,0.000804571551270783,8.664203778607771e-05,8.307310054078698e-06,6.589280019397847e-06,9.05528668226907e-06,2.480992634446011e-06,1.5546579561487306e-06,5.637446633954823e-07,5.753807272412814e-06,0.00024561560712754726,0.411927193403244,0.514491081237793
Royce Gracie was born in the country of,The first champion of the UFC was born in the country of,Royce Gracie,The first champion of the UFC, Brazil,2.5090648705372587e-06,2.9964414949290585e-08,3.1232702895067632e-06,1.394937385157391e-06,1.0280121642836093e-07,4.2315015491567465e-08,4.891484422842041e-06,3.951572580263019e-06,2.049562317552045e-05,0.0003078651207033545,1.042357045122344e-08,7.32667473357651e-08,0.026844482868909836,0.05663884058594704
Enzo Ferrari was a lover of the sport of,Henry Ford's competitor was a lover of the sport of,Enzo Ferrari,Henry Ford's competitor, racing,2.9236966625489913e-08,7.515003517255536e-07,3.2217990337812807e-06,5.367986159399152e-05,0.00012196329771541059,0.000668510387185961,6.481852210526995e-07,5.780563697044272e-06,0.00010433742863824591,2.230952276249809e-07,7.225444242919821e-09,5.002749148275143e-08,0.011504310183227062,0.0543273463845253
California is the most,The bear flag state is the most,California,The bear flag state, populous,8.153318020731604e-10,3.7921320199529873e-06,3.832501170109026e-05,0.0019306526519358158,7.615777121827705e-06,6.056351776351221e-05,0.0444653145968914,0.05029348284006119,0.0759272351861,0.5485917329788208,0.9561620950698853,0.7921344041824341,0.0011133091757073998,0.3787842392921448
California is the most,The golden bear state is the most,California,The golden bear state, populous,9.421611935067631e-09,8.238117175096704e-07,2.701176163100172e-05,5.328990664565936e-05,2.6699147781528154e-08,1.7376441974192858e-06,0.0004782376636285335,0.00041044881800189614,0.00017717370064929128,0.005435477010905743,0.0005409386358223855,0.00010306486365152523,0.016364527866244316,0.3787842392921448
Hillary Clinton was a candidate for,Bill Clinton's wife was a candidate for,Hillary Clinton,Bill Clinton's wife, president,1.2819785297324415e-05,5.121002232044702e-06,5.3914527597953565e-06,6.459907126554754e-06,4.799990711035207e-05,5.941494964645244e-05,1.979106173166656e-06,1.1140024014366645e-08,2.8591726763949055e-09,8.1405182594807e-10,5.746489950553268e-10,1.0713084463986888e-07,0.3519904911518097,0.5238668918609619
Stephen Hawking worked in the field of,The man who coined the term Hawking Radiation worked in the field of,Stephen Hawking,The man who coined the term Hawking Radiation, quantum,4.491961469454964e-09,1.8361346576512005e-07,5.813431513956857e-08,3.232579004475156e-08,1.3481975713602878e-07,9.867937933449866e-07,4.747270213556476e-05,8.218239599955268e-06,0.00027908565243706107,0.00012927810894325376,0.008618135936558247,0.011532803066074848,0.04826728254556656,0.18779811263084412
Lionel Messi is a champion in the game of,The Argentine forward for Barcelona is a champion in the game of,Lionel Messi,The Argentine forward for Barcelona, football,1.0628224522690743e-08,1.4604208953272746e-09,4.7071557673916686e-07,2.442350250930758e-06,1.5897868479441968e-06,9.643495104683097e-06,4.8295109991158824e-06,4.075690867466619e-06,3.0135495308059035e-06,0.005795055069029331,6.722471880493686e-05,0.06542136520147324,0.4046311378479004,0.5442834496498108
Microsoft created the operating system for,Bill Gates' company created the operating system for,Microsoft,Bill Gates' company, Windows,2.119075588780106e-06,0.4772860109806061,0.889258086681366,0.617850124835968,0.1763938069343567,0.010356724262237549,0.02951914817094803,0.0008732382557354867,0.00017176996334455907,2.0775809389306232e-05,4.994816845282912e-05,0.00012035998952342197,0.06934917718172073,0.08784747868776321
James Bond works for the,Agent 007 works for the,James Bond,Agent 007, British,7.0699455179124016e-09,1.2622386748262215e-05,0.00012519494339358062,2.1895371901337057e-05,0.0001173408527392894,3.077404107898474e-05,2.8918236694153165e-06,1.5347784938057885e-05,0.00038915430195629597,0.0008100988925434649,0.0002100312412949279,0.01213855016976595,0.0006663365056738257,0.011069848202168941
