explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,answer_prob_obs,answer_prob_exp
George Washington fought in the,The first president of the United States fought in the,George Washington,The first president of the United States, Revolutionary War,3.0271159630501643e-05,6.860441317257937e-07,1.9878962120856158e-07,8.816991581284128e-09,2.1056992260959362e-10,3.321687458424094e-08,3.6226559529950464e-09,2.2352606432463062e-09,3.098137718593463e-11,2.7560703941276188e-08,1.0137636309082154e-05,2.9533706765505485e-05,0.058881353586912155,0.1178058460354805
The president lives in the,The leader of the United States lives in the,The president,The leader of the United States, White House,1.4208494576450903e-06,0.0016285302117466927,0.0014445113483816385,4.627795351552777e-05,9.130422768066637e-06,6.520670467580203e-06,1.288746170757804e-05,2.171571395592764e-05,7.918434857856482e-05,0.003056722693145275,0.0019021143671125174,0.015534979291260242,0.09549792110919952,0.07697546482086182
St. Peter's Basilica is in the city of,The biggest church in the world is in the city of,St. Peter's Basilica,The biggest church in the world, Rome,3.245113475713879e-05,6.540353206219152e-05,2.638240584929008e-05,0.00012355795479379594,0.00048266086378134787,4.510770668275654e-05,4.878210347669665e-06,9.16488170332741e-06,1.9818955479422584e-05,0.0009758058004081249,3.975946128775831e-06,8.693651034263894e-05,0.04728441312909126,0.044989898800849915
Jesus died on the,The son of God died on the,Jesus,The son of God, cross,8.429974514001515e-06,0.00021819731045980006,0.0001588409795658663,0.002280097920447588,0.0010845321230590343,0.00020130416669417173,0.0001803637860575691,3.8099683479231317e-06,1.9510346191964345e-06,2.7422991877301683e-08,7.933111945135352e-09,4.2355918772329915e-09,0.4802296757698059,0.12653231620788574
Elephants are the largest land mammal on,Animals with long trunks are the largest land mammal on,Elephants,Animals with long trunks, Earth,4.267381427780492e-06,1.0093801392940804e-05,6.0241527535254136e-05,5.042654083808884e-05,8.526995770807844e-06,2.715668642849778e-06,1.632573685128591e-06,0.00018018564151134342,9.22448598430492e-05,0.0001786995999282226,0.0004107037093490362,0.0029272325336933136,0.41408950090408325,0.40920934081077576
Barack Obama was a member of the,The first black president of the United States was a member of the,Barack Obama,The first black president of the United States, Senate,1.12876944058371e-06,3.004563723152387e-06,4.535680272965692e-05,0.0005582515150308609,0.0005018819938413799,0.00012516771676018834,0.0002748573897406459,0.00027916207909584045,0.00580274173989892,0.00019810994854196906,0.009880759753286839,0.0012023996096104383,0.017641816288232803,0.06506303697824478
Burj Khalifa is located in the city of,The tallest building in the world is located in the city of,Burj Khalifa,The tallest building in the world, Dubai,2.4716939606150845e-08,6.088215348531989e-11,3.781453206119778e-10,2.480756045031285e-09,9.708799986185568e-09,1.1353324946838939e-09,2.579651986814313e-13,2.967093801556353e-13,2.799912246498337e-10,3.771619461190312e-08,1.271526217649921e-09,2.079780569985701e-09,0.005210839211940765,0.00659497594460845
Mesopotamian civilization originated in the modern-day country of,The oldest civilization originated in the modern-day country of,Mesopotamian civilization,The oldest civilization, Iraq,7.414978426822927e-06,9.947861144610215e-06,1.0909743650699966e-05,0.0002579104038886726,1.3112690794514492e-05,5.842735390615417e-06,1.0944528185063973e-05,2.0869883883278817e-06,3.833256414509378e-06,5.200775558478199e-05,2.3515431735177117e-07,3.169579940731637e-05,0.006183881778270006,0.05890067294239998
Martin Luther King Jr. delivered the speech during the March on Washington in 1963 widely known as I Had A,The famous Pastor and Civil Rights leader delivered the speech during the March on Washington in 1963 widely known as I Had A,Martin Luther King Jr.,The famous Pastor and Civil Rights leader, Dream,5.140023517924419e-07,2.1540652596740983e-05,7.282837032107636e-05,3.9708342228550464e-05,9.868270717561245e-05,0.0005412225145846605,0.0035565008874982595,0.0025876739528030157,0.03586222976446152,0.21596550941467285,0.04700395464897156,0.00033814439666457474,0.36570674180984497,0.6372653245925903
The sperm whale dives deep into the ocean to hunt giant,The largest toothed whale dives deep into the ocean to hunt giant,The sperm whale,The largest toothed whale, squid,0.0008111330098472536,0.03589652478694916,0.001246884698048234,0.0005267076776362956,0.00010812090476974845,8.05695162853226e-06,9.258418685931247e-06,5.121712092659436e-06,1.0375485544500407e-05,2.5760170956345974e-06,1.7028675358687906e-07,0.00010124633990926668,0.100090391933918,0.14716646075248718
