Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
0,The country of citizenship of Jaap Speyer is,The country of citizenship of the director of Lilli's Marriage is,Jaap Speyer,the director of Lilli's Marriage, Dutch,1.723910463624634e-05,4.595592315581598e-07,5.006530159334943e-07,1.914174134753921e-07,3.253635938449406e-08,1.9357743497039337e-07,5.406767513704835e-07,1.0915664461208507e-07,1.3510777989722556e-06,1.5111514812815585e-06,2.5386909783264855e-06,2.2645539843324514e-07,1.0199695452683954e-06,8.554019927942136e-07,1.946783186212997e-06,1.1872964478243375e-06,7.359681330854073e-05,0.0022576565388590097,0.00275640981271863,0.031167196109890938,0.06560220569372177,0.47413355112075806,0.12031267583370209,0.1336059868335724,0.9828726649284363,0.9761106371879578,0.9539478421211243,0.8786709308624268,0.014378883875906467,0.020632632076740265,0.011160613968968391,0.09983798116445541,3.687319258460775e-05,0.0018955129198729992
1,The place of birth of Dušan Hanák is,"The place of birth of the director of I Love, You Love is",Dušan Hanák,"the director of I Love, You Love", Bratislava,4.0544858848079457e-07,1.4709859215145116e-06,6.045731788617559e-05,2.0879980411336874e-07,3.265165844368312e-07,2.1415017670278758e-07,2.0787418009149405e-07,1.879299560414438e-07,1.6041002481870237e-07,1.5019701322671608e-06,1.0357082828704733e-05,3.519435949783656e-06,1.2776169455719355e-07,1.0809908417286351e-06,9.624988706491422e-06,1.141038319474319e-05,8.025212082429789e-06,2.4986131393234245e-05,0.00010168756853090599,9.416617103852332e-05,2.39513046835782e-05,8.197821443900466e-05,0.0004651369235944003,0.0005000765668228269,0.0012084705522283912,0.0051013692282140255,0.008739813230931759,0.005070413462817669,0.02001078799366951,0.12359738349914551,0.1319541037082672,0.05585601180791855,0.00045534525997936726,0.04947078973054886
2,The place of death of James Vincent is,The place of death of the director of Gold and the Woman is,James Vincent,the director of Gold and the Woman, New York,5.190394745113736e-07,3.8892960674274946e-07,7.510875548177864e-06,2.1811112560499168e-07,2.2839138580366125e-07,2.6557318051345646e-06,4.622725953140616e-07,3.872865818266291e-06,1.5880114005994983e-06,1.6313987316607381e-06,7.571338755951729e-06,1.3465789379552007e-05,1.0501614724489627e-06,1.2295207341139758e-07,7.649117037544784e-07,2.8081703931093216e-06,9.46515001487569e-07,3.3974724829022307e-06,5.008098924008664e-06,3.8842276808281895e-06,1.9770652215811424e-05,5.67447114008246e-06,1.7875047433335567e-06,3.183710077792057e-06,2.4743230824242346e-05,3.6276403534429846e-06,5.577971933234949e-06,9.492719073023181e-07,6.7755574484351655e-09,3.01362703680752e-08,1.381297067837295e-07,4.922407697449671e-06,0.001122611341997981,8.37918632896617e-05
3,The place of birth of Emil Loteanu is,The place of birth of the director of Lăutarii is,Emil Loteanu,the director of Lăutarii, Romania,8.234899269154994e-07,2.6701404749474023e-06,4.976290256308857e-06,7.645115829291171e-07,5.123768005432794e-07,4.14775104218279e-06,1.4256120266509242e-06,3.5009352359338664e-06,2.5694791929709027e-06,1.3798376130580436e-06,1.306820877289283e-06,3.2363541890845227e-07,4.123756127683009e-07,5.474312274600379e-07,3.527768512867624e-06,7.404804819088895e-06,1.3171944601708674e-06,4.301941953599453e-05,0.0002679893805179745,8.32494260976091e-05,0.0003571367997210473,0.00010495921014808118,7.797605212545022e-05,0.00021737886709161103,9.624053518564324e-07,8.327078262482246e-07,4.00164765324007e-07,1.0341135947555813e-07,3.0699115427523793e-07,1.398036744149067e-07,6.775307781481388e-08,1.1979861369582068e-07,0.00481195654720068,0.002034316770732403
4,The country of citizenship of Archduke Karl Salvator of Austria is,The country of citizenship of the father of Archduke Leopold Salvator of Austria is,Archduke Karl Salvator of Austria,the father of Archduke Leopold Salvator of Austria, Italian,6.742615369148552e-06,1.5998666640371084e-05,3.3178696412505815e-06,2.5159727101708995e-07,1.380777518988907e-07,5.313179826771375e-06,1.9813312519545434e-06,3.51169705936627e-06,1.5407508726639207e-06,1.394696028000908e-06,1.2798941497749183e-06,7.393005603262282e-07,1.281559462995574e-07,8.020184623092064e-07,1.934041574713774e-05,1.6926531316130422e-05,1.925055585161317e-06,5.547104592551477e-06,5.1589271606644616e-05,0.0001459088671253994,0.00036841866676695645,0.0011441130191087723,0.001181960804387927,0.0005897237570025027,0.009138111025094986,0.0005404967232607305,0.000606888672336936,0.0013521723449230194,0.004610878881067038,0.0714801475405693,0.026875197887420654,0.06382397562265396,1.6736430552555248e-05,0.00035608006874099374
5,The place of birth of Joseph Louis De Grasse is,The place of birth of the director of Father and the Boys is,Joseph Louis De Grasse,the director of Father and the Boys, New Brunswick,3.218410142835637e-07,4.40284566138871e-06,9.341162581222306e-07,9.07528541205238e-09,1.2494568579768384e-07,1.2169633123448875e-07,3.899995135725476e-07,2.9150287446100265e-06,3.855462296087353e-07,7.077389909682097e-06,0.00051641627214849,5.5532062106067315e-05,4.798093300451001e-07,0.00010139944060938433,3.4986514947377145e-05,0.0004135495109949261,9.632513683754951e-05,0.00036285148235037923,4.3999494664603844e-05,2.98555132758338e-05,0.0002201480237999931,5.552482616622001e-05,2.1625644876621664e-05,1.4941650078981183e-05,0.0002361337246838957,0.00014258638839237392,9.349662286695093e-05,0.0002947552129626274,2.1535779524128884e-05,2.6671410523704253e-05,8.112350769806653e-05,1.6237287354670116e-06,0.007045171223580837,0.00602232338860631
6,The place of death of M. B. Sreenivasan is,The place of death of the composer of Onappudava is,M. B. Sreenivasan,the composer of Onappudava, Lakshadweep,1.4643569556938019e-05,7.049103714962257e-06,2.7215314730710816e-06,6.414388735720422e-07,1.93025630323973e-06,9.53974108597322e-07,2.139031352044185e-07,5.79749121243367e-06,4.3363186705391854e-05,1.7210664964295574e-06,2.2957594865147257e-06,2.0794914235011674e-07,4.297266897879126e-08,9.95526576730299e-08,3.968795425635108e-08,1.4199459030805883e-07,2.1035981845329843e-08,8.721389832544446e-08,2.4996893444040325e-07,1.0417118119221414e-06,9.820632129731166e-08,3.9733245671413897e-07,1.2606376458279556e-06,1.007342575576331e-06,2.3967572815308813e-06,6.090611464060203e-07,3.87490172215621e-06,2.0190175575862668e-07,1.4698186134864955e-07,1.44983971495094e-07,1.385489838412468e-07,3.2730011412240856e-07,5.869304368388839e-05,2.7171119654667564e-05
7,The place of death of Zine El Abidine Ben Ali is,The place of death of the spouse of Naïma Ben Ali is,Zine El Abidine Ben Ali,the spouse of Naïma Ben Ali, Jeddah,0.0006338977837003767,5.753412551712245e-05,1.3896419659431558e-05,4.034394441987388e-05,4.4118286268712836e-07,1.1487492884043604e-05,2.37087624554988e-05,2.5574299797881395e-06,1.201828467856103e-06,2.4270350422739284e-06,2.713731737458147e-05,5.508309186552651e-06,5.193421202420723e-06,6.790673069190234e-06,0.00023660367878619581,2.5491481210337952e-05,2.2981401343713515e-05,7.304931204998866e-05,8.071830052358564e-06,2.405177838227246e-06,7.140384695958346e-06,4.217346486257156e-06,1.7301006664638408e-05,2.8398196718626423e-06,3.0093075110926293e-05,2.8077436127205146e-06,3.4942303273055586e-07,5.2046611926925834e-06,8.632899266558525e-07,1.6640093463138328e-06,1.8005309243562806e-07,3.8336480656653293e-07,0.0002301120839547366,4.396155782160349e-05
8,The country of Charles University is,The country of the publisher of Prague Papers on the History of International Relations is,Charles University,the publisher of Prague Papers on the History of International Relations, Czech Republic,1.7420048834537738e-06,1.0996840273946873e-06,1.5005997511252644e-07,3.76900914034195e-07,2.0154958235707454e-07,7.506334327445074e-07,2.1188209302636096e-06,1.0127640052814968e-05,1.8991819388247677e-06,9.245719638784067e-07,1.1160352642036742e-06,1.5639066930361878e-07,2.798986287189109e-08,8.161352837987579e-08,1.662590989326418e-07,3.244448123496113e-07,3.169627007082454e-06,6.525339699692267e-07,1.3534653362512472e-06,6.494796252809465e-06,4.5007959670329e-06,5.758065071859164e-06,3.4845436402974883e-06,1.5970268805176602e-06,9.069227075997333e-07,4.0500566456103115e-07,6.336599085443595e-07,4.0717299043535604e-07,1.825291491286407e-07,3.6392873425938888e-06,1.982028152269777e-06,9.84254165814491e-06,0.06457751244306564,0.028546705842018127
9,The employer of Éric Rohmer is,The employer of the director of Triple Agent is,Éric Rohmer,the director of Triple Agent, Cahiers du cinéma,2.499459981208929e-07,2.495376918432157e-07,1.3189301171223633e-06,3.3919135603355244e-05,1.870310306628653e-08,6.991831558167405e-09,3.001921129452967e-07,7.364085377048468e-07,2.918058271461632e-06,8.992406606012082e-07,1.1068126468671835e-06,1.548126988382137e-06,3.003419806191232e-06,5.410679932538187e-06,6.823462399552227e-07,3.412671745195439e-08,9.404643037669302e-07,6.08219181685854e-07,1.013998826238094e-06,7.103085408743937e-07,2.6252548650518293e-06,5.317998329701368e-06,1.422690456820419e-05,4.756328053190373e-05,8.8565589976497e-05,0.000128349318401888,0.00013889512047171593,0.00019293819786980748,0.00022910036204848439,0.0002076925156870857,0.0010370207019150257,0.0007254252559505403,3.727771627382026e-06,4.274486127542332e-05
