Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
0,The country of citizenship of Jaap Speyer is,The country of citizenship of the director of Lilli's Marriage is,Jaap Speyer,the director of Lilli's Marriage, Dutch,2.8097820177208632e-05,2.8220278181834146e-05,1.517914733994985e-05,4.752690983877983e-06,2.7640153348329477e-06,2.5418003133381717e-06,1.716557335385005e-06,1.3183198461774737e-06,9.845108479566989e-07,4.970231657352997e-06,1.838379944274493e-06,1.8331035107621574e-06,2.1429766547953477e-06,4.519291906035505e-06,2.7225999019719893e-06,2.49929826168227e-06,2.1335918063414283e-06,1.1640319144134992e-06,5.636271907860646e-06,1.4147120737106889e-06,3.4544254958746023e-06,8.111886700135074e-07,4.5804440560459625e-06,6.538954494317295e-06,9.762197805684991e-07,1.0693718195398105e-06,3.824435225396883e-06,2.8528544135042466e-05,2.236337968497537e-05,7.976544111443218e-06,1.32208842842374e-05,5.440324457595125e-07,3.687319258460775e-05,0.0018955129198729992
1,The place of birth of Dušan Hanák is,"The place of birth of the director of I Love, You Love is",Dušan Hanák,"the director of I Love, You Love", Bratislava,7.908936822786927e-06,2.6421307666169014e-06,1.2727653029287467e-06,3.7478687318071024e-06,8.768010957282968e-06,1.0705533668442513e-06,1.5119562704057898e-06,2.167386696783069e-07,6.414708764168608e-08,1.962416433798353e-07,3.175308549430156e-08,5.703731886796959e-08,6.670410357401124e-07,9.432845899937092e-07,2.065297849185299e-06,2.217060171005869e-07,6.653490345343016e-07,3.997197950411646e-07,5.732175054617983e-07,2.796621629386209e-06,1.1336044735799078e-05,4.1591647459426895e-06,6.905320788064273e-06,5.97604275753838e-06,5.131422767590266e-06,1.1829909453808796e-05,5.5314785640803166e-06,7.516515779570909e-06,1.584098754392471e-05,6.5829713093989994e-06,4.614198587660212e-06,4.0525551412429195e-06,0.00045534525997936726,0.04947078973054886
2,The place of death of James Vincent is,The place of death of the director of Gold and the Woman is,James Vincent,the director of Gold and the Woman, New York,2.9618837288580835e-05,0.00010297930566594005,0.0004191676271148026,0.00018844162696041167,0.00012621564383152872,0.0003614346496760845,8.05626914370805e-05,0.00013788619253318757,0.0005028730956837535,0.00010237687092740089,6.515192217193544e-05,2.343449705222156e-05,0.00012206621613586321,3.4612381568877026e-05,3.38348290824797e-05,2.7286963813821785e-05,4.216899105813354e-05,7.605053724546451e-06,4.576135324896313e-05,1.954761683009565e-05,5.6880267038650345e-06,5.637036792904837e-06,2.3166481696534902e-05,5.057566158939153e-05,5.1782284572254866e-05,6.62017846480012e-05,0.00012513555702753365,0.00022420045570470393,8.413846080657095e-05,4.083600651938468e-05,0.00019351582159288228,2.6646233891369775e-05,0.001122611341997981,8.37918632896617e-05
3,The place of birth of Emil Loteanu is,The place of birth of the director of Lăutarii is,Emil Loteanu,the director of Lăutarii, Romania,1.985945345950313e-06,3.8698285607097205e-06,3.5762104744208045e-07,6.104837666498497e-06,6.292002581176348e-07,8.534630637768714e-07,1.340660219284473e-06,1.5626244476152351e-06,1.9065109881921671e-06,3.971665591961937e-06,2.1925498003838584e-06,3.5659127206599806e-06,2.856570802123315e-07,8.659703780722339e-07,1.2020683470836957e-06,6.672267431895307e-07,1.9293041987111792e-05,1.8383457245363388e-06,6.7143496380595025e-06,2.3147082174546085e-05,1.9804083422059193e-05,1.1764411283365916e-05,9.23124753171578e-06,1.0459307304699905e-05,0.00029745028587058187,0.0001877440809039399,0.00023178452102001756,0.00019522604998201132,0.00018924794858321548,0.0002038201200775802,0.00013133323227521032,0.00016460270853713155,0.00481195654720068,0.002034316770732403
4,The country of citizenship of Archduke Karl Salvator of Austria is,The country of citizenship of the father of Archduke Leopold Salvator of Austria is,Archduke Karl Salvator of Austria,the father of Archduke Leopold Salvator of Austria, Italian,7.16454360372154e-06,8.417940989602357e-06,2.169966137444135e-06,1.7162557242045295e-06,1.2639597457564378e-07,1.2620160987353302e-06,1.1829048162326217e-05,5.670401151292026e-06,3.759816991077969e-06,8.014217200980056e-06,1.516737142992497e-06,1.0702075996960048e-05,1.2107497241231613e-05,5.348050535758375e-07,2.778617272269912e-06,7.058655455693952e-07,2.5246654331567697e-06,1.5349964144206751e-07,3.10610204223849e-07,1.9014277086171205e-07,1.3245415857454645e-06,1.0309587139545329e-07,3.807291193425044e-07,1.3748449418926612e-06,4.983288590665325e-07,3.848668939099298e-07,2.0084089555894025e-06,3.5422883684077533e-06,4.649661150324391e-06,2.202156338171335e-06,6.630480129388161e-06,1.1366141734470148e-06,1.6736430552555248e-05,0.00035608006874099374
5,The place of birth of Joseph Louis De Grasse is,The place of birth of the director of Father and the Boys is,Joseph Louis De Grasse,the director of Father and the Boys, New Brunswick,3.84923696401529e-05,8.521362178726122e-05,0.0002138547133654356,9.213346493197605e-05,7.606907456647605e-05,0.00031766356551088393,0.0001165748035418801,4.447150058695115e-05,0.00021759187802672386,5.8581656048772857e-05,5.398452685767552e-06,5.519637488760054e-05,0.00019630756287369877,7.334242400247604e-05,0.0003167667891830206,0.0002194067492382601,0.00020674496772699058,0.00010255193774355575,0.0008678203448653221,0.00031143109663389623,0.00015544255438726395,9.314715134678409e-05,0.0004929574788548052,0.0011422603856772184,0.00028773368103429675,0.00028059325995855033,0.0005876666982658207,0.0004721383738797158,0.00024353594926651567,0.00010836651927093044,0.00118487689178437,8.905780123313889e-05,0.007045171223580837,0.00602232338860631
6,The place of death of M. B. Sreenivasan is,The place of death of the composer of Onappudava is,M. B. Sreenivasan,the composer of Onappudava, Lakshadweep,9.240668532584095e-07,2.805579470077646e-06,6.238724836293841e-06,2.976234327434213e-06,2.8943143206561217e-06,4.575474304147065e-05,2.641921855683904e-05,5.87695876674843e-06,9.17481841611334e-08,8.207563269024831e-07,3.17999501930899e-06,1.5010333299869671e-05,2.942942273875815e-06,4.370682290755212e-06,2.1440297132357955e-05,3.445384436417953e-06,9.91245178738609e-06,9.002388651424553e-06,9.575214789947495e-06,2.3620575575478142e-06,5.611910864899983e-07,1.1292203794255329e-07,9.644953280485424e-08,2.803929533001792e-07,1.0173295805770977e-07,2.8303034582677356e-07,7.324687771870231e-07,1.735799060043064e-06,1.1652317652988131e-06,1.1708426654877258e-06,3.805663936873316e-06,4.3138729921565755e-08,5.869304368388839e-05,2.7171119654667564e-05
7,The place of death of Zine El Abidine Ben Ali is,The place of death of the spouse of Naïma Ben Ali is,Zine El Abidine Ben Ali,the spouse of Naïma Ben Ali, Jeddah,0.00012706610141322017,0.0001657693210290745,0.00046208882122300565,6.101658073021099e-06,4.643994543584995e-05,2.047467751253862e-05,1.5854864614084363e-05,9.228400813299231e-06,5.160295131645398e-06,1.2207086001581047e-05,1.9513743154675467e-06,1.0275451131747104e-05,1.3146627679816447e-05,2.481523551978171e-06,1.3931887679063948e-06,2.600246489237179e-06,1.4116394595475867e-06,1.634059344723937e-06,3.015785978277563e-06,3.1237843813869404e-06,7.282818046405737e-07,4.783099711858085e-07,2.023660499617108e-06,8.727168278710451e-06,7.014937182248104e-06,1.5166865523497108e-05,2.0755240257130936e-05,5.899219831917435e-05,6.693827890558168e-05,3.676555570564233e-05,0.00019121929653920233,6.167640094645321e-05,0.0002301120839547366,4.396155782160349e-05
8,The country of Charles University is,The country of the publisher of Prague Papers on the History of International Relations is,Charles University,the publisher of Prague Papers on the History of International Relations, Czech Republic,4.325113422964932e-06,3.468461272859713e-06,9.304119885200635e-06,3.2351817935705185e-06,3.6616181660065195e-06,1.604784984010621e-06,2.1649300379067427e-06,4.849900392400741e-07,5.683372705789225e-07,6.108541583671467e-07,2.1353511669985892e-07,1.8124120515494724e-07,6.564917498508294e-07,1.3406612424660125e-06,7.337435476983956e-07,6.48340176212514e-07,5.433626029116567e-06,1.867429773483309e-06,2.6876534775510663e-06,5.764565685240086e-06,2.747333564911969e-05,5.2957970183342695e-05,0.00017671824025455862,0.0003092501137871295,0.09360229969024658,0.04979013279080391,0.034907080233097076,0.23623797297477722,0.29501646757125854,0.001736731268465519,0.004200794268399477,0.0012338225496932864,0.06457751244306564,0.028546705842018127
9,The employer of Éric Rohmer is,The employer of the director of Triple Agent is,Éric Rohmer,the director of Triple Agent, Cahiers du cinéma,1.563667524351331e-06,3.344653578096768e-06,2.457667505950667e-06,1.3993047787153046e-06,8.630604497739114e-06,1.4091450793785043e-05,3.99491582356859e-05,7.973183073772816e-07,2.385870857324335e-06,2.901324478443712e-06,9.993258345275535e-07,7.996317776814976e-07,4.177819334927335e-07,1.396615658677547e-07,2.2495869700378535e-07,1.9902786618786195e-07,1.1887067330462742e-07,1.9261662487224385e-07,3.5374824847167474e-07,8.378521556551277e-07,2.983084414154291e-06,5.846723524882691e-06,5.433405021904036e-06,3.492048108455492e-06,5.881835022591986e-06,5.8321061260357965e-06,1.3060906894679647e-05,1.8468009557182086e-06,6.015138183101953e-07,7.294676720448479e-07,4.801848376700946e-07,8.524892791683669e-07,3.727771627382026e-06,4.274486127542332e-05
