Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
0,The country of citizenship of Jaap Speyer is,The country of citizenship of the director of Lilli's Marriage is,Jaap Speyer,the director of Lilli's Marriage, Dutch,2.1686255422537215e-05,6.029931682860479e-07,6.12847770753433e-07,2.951404383111367e-07,3.957169525392601e-08,2.392442866039346e-07,6.674474661849672e-07,1.237150684119115e-07,1.6362561154892319e-06,2.0074635358469095e-06,3.248321263527032e-06,2.8898278969791136e-07,1.3128660611982923e-06,1.0704396800065297e-06,2.5019130589498673e-06,1.7183272120746551e-06,0.00010435155854793265,0.003495930228382349,0.003905724035575986,0.042245879769325256,0.0902765542268753,0.5192186832427979,0.1644032895565033,0.18719318509101868,0.9806652069091797,0.9770645499229431,0.9600711464881897,0.9156490564346313,0.018083887174725533,0.027782931923866272,0.013091501779854298,0.09904437512159348,3.687319258460775e-05,0.0018955129198729992
1,The place of birth of Dušan Hanák is,"The place of birth of the director of I Love, You Love is",Dušan Hanák,"the director of I Love, You Love", Bratislava,5.542266308111721e-07,1.6189241023312206e-06,5.19260429427959e-05,2.9352713681873865e-07,5.047180593464873e-07,2.9681231694667076e-07,2.468109698838816e-07,2.2517799891375034e-07,1.755781511292298e-07,1.6553500472582527e-06,1.0826324796653353e-05,4.001845809398219e-06,1.5251610818722838e-07,1.2245286598044913e-06,1.1416526831453666e-05,1.392535341437906e-05,9.249903087038547e-06,3.1025836506159976e-05,0.00012061474262736738,0.00012719746155198663,3.421607834752649e-05,0.00010878216562559828,0.0006840075948275626,0.0006852145306766033,0.0016592406900599599,0.00685745058581233,0.011360236443579197,0.006507975980639458,0.0294050183147192,0.15729324519634247,0.15282809734344482,0.08033246546983719,0.00045534525997936726,0.04947078973054886
2,The place of death of James Vincent is,The place of death of the director of Gold and the Woman is,James Vincent,the director of Gold and the Woman, New York,8.40429322579439e-07,5.901261488361342e-07,1.2348004929663148e-05,4.159056743446854e-07,4.5687684746553714e-07,4.065090251970105e-06,7.717065386714239e-07,5.970231995888753e-06,2.766846591839567e-06,2.4485175345034804e-06,9.552776646160055e-06,1.8682600057218224e-05,1.5360673160103033e-06,1.8038444693502242e-07,1.0773952681120136e-06,4.275532319297781e-06,1.3863301546734874e-06,5.0520343393145595e-06,7.699864909227472e-06,5.407036951510236e-06,2.6038942451123148e-05,8.036932740651537e-06,2.79399046121398e-06,5.171323209651746e-06,3.391908103367314e-05,5.496749054145766e-06,9.290596608479973e-06,1.5759392226755153e-06,1.122986947876825e-08,4.609211146089365e-08,2.3660255976665212e-07,8.707197594048921e-06,0.001122611341997981,8.37918632896617e-05
3,The place of birth of Emil Loteanu is,The place of birth of the director of Lăutarii is,Emil Loteanu,the director of Lăutarii, Romania,1.1472102414700203e-06,3.325681291244109e-06,5.396310370997526e-06,1.0937322940662852e-06,6.910588012942753e-07,4.770147370436462e-06,1.7899052409120486e-06,4.333092419983586e-06,2.72677084467432e-06,1.8482656969354139e-06,1.5607125760652707e-06,4.3302745211803995e-07,5.180576181373908e-07,6.421389002753131e-07,4.250191523169633e-06,9.751005563884974e-06,1.8919256490335101e-06,6.467023922596127e-05,0.0003985596413258463,0.00012717890786007047,0.0005755177116952837,0.00015439897833857685,0.00011701691255439073,0.0003258690412621945,1.5995771036614315e-06,1.3105390053169685e-06,6.2385242927121e-07,1.5272387088316464e-07,4.3782830516647664e-07,1.786671930403827e-07,7.595641449142931e-08,1.9549631247173238e-07,0.00481195654720068,0.002034316770732403
4,The country of citizenship of Archduke Karl Salvator of Austria is,The country of citizenship of the father of Archduke Leopold Salvator of Austria is,Archduke Karl Salvator of Austria,the father of Archduke Leopold Salvator of Austria, Italian,6.669475169474026e-06,1.5907458873698488e-05,3.3763910778361605e-06,4.0695772440813016e-07,2.2888009709731705e-07,5.8866226027021185e-06,2.8255315100977896e-06,4.841761892748764e-06,1.9346944100107066e-06,1.7669526641839184e-06,1.5003869293650496e-06,9.270698342334072e-07,1.7737946222950995e-07,1.010784785648866e-06,1.9885817891918123e-05,2.0667697754106484e-05,2.5068163722608006e-06,7.431402082147542e-06,5.898585368413478e-05,0.00016657689411658794,0.00046037641004659235,0.0011017953511327505,0.001300203613936901,0.0006682423409074545,0.008194031193852425,0.00040484077180735767,0.0005113118677400053,0.001129278913140297,0.003953875508159399,0.062475427985191345,0.020870396867394447,0.05328159034252167,1.6736430552555248e-05,0.00035608006874099374
5,The place of birth of Joseph Louis De Grasse is,The place of birth of the director of Father and the Boys is,Joseph Louis De Grasse,the director of Father and the Boys, New Brunswick,5.378345804274431e-07,6.0194188336026855e-06,2.2495785287901526e-06,1.860518672458511e-08,2.6594759106046695e-07,2.6340728709328687e-07,6.767796776330215e-07,4.993429683963768e-06,7.857140644773608e-07,1.3226867849880364e-05,0.0006439643912017345,9.649276762502268e-05,9.11932431790774e-07,0.00013816950377076864,6.142228085082024e-05,0.0007730837096460164,0.00014765464584343135,0.0005702665075659752,7.484840898541734e-05,5.16136824444402e-05,0.00033183628693223,8.268396777566522e-05,3.455706246313639e-05,2.6626201361068524e-05,0.00042192148976027966,0.0002520110283512622,0.0001659170666243881,0.0004665255837608129,3.71416135749314e-05,3.991493213106878e-05,0.00015282505773939192,4.112291208002716e-06,0.007045171223580837,0.00602232338860631
6,The place of death of M. B. Sreenivasan is,The place of death of the composer of Onappudava is,M. B. Sreenivasan,the composer of Onappudava, Lakshadweep,1.2500868251663633e-05,8.808282473182771e-06,3.038839167857077e-06,8.598990461905487e-07,2.6872919534071116e-06,1.6493158909725025e-06,2.937293857030454e-07,7.3946807788161095e-06,4.6489461965393275e-05,2.0997940737288445e-06,3.085019670834299e-06,2.863363874894276e-07,5.6298681272437534e-08,1.1865300564295467e-07,4.624961036370223e-08,1.6933879010139208e-07,3.006329762911264e-08,1.305434409459849e-07,4.0411350710201077e-07,1.415533233739552e-06,1.4993507591043453e-07,5.118046146890265e-07,1.7373768059769645e-06,1.4932904832676286e-06,3.1375495836982736e-06,8.261190487246495e-07,4.595204245561035e-06,2.4562697831242986e-07,1.6235270550168934e-07,1.7141394437203417e-07,1.6090828580672678e-07,3.743829211089178e-07,5.869304368388839e-05,2.7171119654667564e-05
7,The place of death of Zine El Abidine Ben Ali is,The place of death of the spouse of Naïma Ben Ali is,Zine El Abidine Ben Ali,the spouse of Naïma Ben Ali, Jeddah,0.0006355326040647924,8.069335308391601e-05,3.018896677531302e-05,6.0195230616955087e-05,1.0729961559263756e-06,1.6611269529676065e-05,2.8432341423467733e-05,3.1965350899554323e-06,1.5691767885073205e-06,3.2338352866645437e-06,3.412642763578333e-05,7.077326245052973e-06,6.419100373022957e-06,7.865794032113627e-06,0.00026747191441245377,3.343787102494389e-05,2.171895539504476e-05,8.858762885211036e-05,7.950851795612834e-06,2.797684601318906e-06,8.123220140987542e-06,4.775503839482553e-06,1.8239476048620418e-05,3.521353619362344e-06,2.1301380911609158e-05,2.6005461677414132e-06,3.6261587865737965e-07,8.405047992710024e-06,2.0635329747165088e-06,2.671123638720019e-06,4.6702700728928903e-07,9.720122307044221e-07,0.0002301120839547366,4.396155782160349e-05
8,The country of Charles University is,The country of the publisher of Prague Papers on the History of International Relations is,Charles University,the publisher of Prague Papers on the History of International Relations, Czech Republic,2.1523894702113466e-06,1.2760123127009138e-06,2.180701130782836e-07,4.938001438858919e-07,2.560237817306188e-07,8.860044999892125e-07,2.439423496980453e-06,1.0712944458646234e-05,2.1571913748630323e-06,9.57798192757764e-07,1.2485550087149022e-06,1.7534392782181385e-07,3.349887833792309e-08,8.540231277720522e-08,1.7842944544099737e-07,3.438717612880282e-07,3.54129156221461e-06,7.473910272892681e-07,1.539501909064711e-06,7.132767223083647e-06,4.908261871605646e-06,6.82687777953106e-06,4.5275337470229715e-06,2.1836735868419055e-06,1.7541572105983505e-06,9.110871701523138e-07,1.1931221024497063e-06,8.205736321542645e-07,3.4309721286263084e-07,4.904020443063928e-06,2.7639409836410778e-06,1.3855857105227187e-05,0.06457751244306564,0.028546705842018127
9,The employer of Éric Rohmer is,The employer of the director of Triple Agent is,Éric Rohmer,the director of Triple Agent, Cahiers du cinéma,2.9474668394868786e-07,3.0989841093287396e-07,1.1592782129810075e-06,3.571720662876032e-05,2.385085373646234e-08,9.434049097478692e-09,4.184329327472369e-07,8.329373031301657e-07,3.7280344713508384e-06,1.1915100230908138e-06,1.3521262189897243e-06,1.9510437141434522e-06,3.595772568587563e-06,6.202556960488437e-06,7.007492968114093e-07,3.475558330023887e-08,9.517121952740126e-07,7.2555206998004e-07,1.1518962992340676e-06,7.531425012530235e-07,2.6868435725191375e-06,5.68100176678854e-06,1.6915348169277422e-05,5.524661173694767e-05,0.00010060185741167516,0.00014721158368047327,0.0001628980244277045,0.00019878389139194041,0.00021971683599986136,0.00018605341028887779,0.0008697750163264573,0.000737534137442708,3.727771627382026e-06,4.274486127542332e-05
