explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,answer_prob_obs,answer_prob_exp
George Washington fought in the,The first president of the United States fought in the,George Washington,The first president of the United States, Revolutionary War,0.0006647413247264922,0.00013738243433181196,6.3248400692828e-05,5.807405250379816e-05,2.5073673896258697e-05,3.196212855982594e-05,0.00020807937835343182,0.0003052910615224391,0.0004376957076601684,0.008390004746615887,0.01929219625890255,0.06480096280574799,0.058881353586912155,0.1178058460354805
The president lives in the,The leader of the United States lives in the,The president,The leader of the United States, White House,0.0010393027914687991,0.000911398499738425,0.001334977918304503,0.0008341669454239309,0.0008316392777487636,0.0008240074967034161,0.0012163813225924969,0.0020780377089977264,0.0032914772164076567,0.0066508217714726925,0.008831909857690334,0.04218984767794609,0.09549792110919952,0.07697546482086182
St. Peter's Basilica is in the city of,The biggest church in the world is in the city of,St. Peter's Basilica,The biggest church in the world, Rome,0.003956026863306761,0.004973127041012049,0.01293541956692934,0.009200293570756912,0.021939944475889206,0.024022001773118973,0.027017150074243546,0.02021479792892933,0.05962203070521355,0.17710143327713013,0.10715299099683762,0.07692679762840271,0.04728441312909126,0.044989898800849915
Jesus died on the,The son of God died on the,Jesus,The son of God, cross,0.0004115415213163942,4.7227829782059416e-05,8.136823453241959e-05,7.380793249467388e-05,0.00015107450599316508,0.0001537342759547755,0.000118524425488431,0.00011294234718661755,0.000372808804968372,0.0008754627197049558,0.002834691433236003,0.020754922181367874,0.4802296757698059,0.12653231620788574
Elephants are the largest land mammal on,Animals with long trunks are the largest land mammal on,Elephants,Animals with long trunks, Earth,0.005317875184118748,0.009998073801398277,0.020796895027160645,0.009303363040089607,0.011101546697318554,0.003988780081272125,0.009499942883849144,0.05808228254318237,0.14882001280784607,0.2911730110645294,0.3809393048286438,0.5185233950614929,0.41408950090408325,0.40920934081077576
Barack Obama was a member of the,The first black president of the United States was a member of the,Barack Obama,The first black president of the United States, Senate,0.0020921609830111265,0.002450463827699423,0.004117090255022049,0.010188748128712177,0.007816698402166367,0.010809110477566719,0.008818653412163258,0.011848421767354012,0.023891456425189972,0.015690190717577934,0.04307301715016365,0.07423365116119385,0.017641816288232803,0.06506303697824478
Burj Khalifa is located in the city of,The tallest building in the world is located in the city of,Burj Khalifa,The tallest building in the world, Dubai,9.587268141331151e-05,0.000514640414621681,0.0014117670943960547,0.0009823094587773085,0.00041682232404127717,0.0002052903873845935,0.0006705218111164868,0.0006740248645655811,0.0012530054664239287,0.00629410520195961,0.007610841188579798,0.00801808387041092,0.005210839211940765,0.00659497594460845
Mesopotamian civilization originated in the modern-day country of,The oldest civilization originated in the modern-day country of,Mesopotamian civilization,The oldest civilization, Iraq,0.00029666724731214345,0.0009764661663211882,0.002416865434497595,0.004057383164763451,0.001531144604086876,0.001882661134004593,0.0012839805567637086,0.001722276909276843,0.004786129575222731,0.005501937121152878,0.02872815728187561,0.06771966069936752,0.006183881778270006,0.05890067294239998
Martin Luther King Jr. delivered the speech during the March on Washington in 1963 widely known as I Had A,The famous Pastor and Civil Rights leader delivered the speech during the March on Washington in 1963 widely known as I Had A,Martin Luther King Jr.,The famous Pastor and Civil Rights leader, Dream,0.00010252812353428453,0.0003776077937800437,0.00028663536068052053,0.00018263570382259786,0.0007915725582279265,0.0033914889208972454,0.015577050857245922,0.024521248415112495,0.08887085318565369,0.3023588955402374,0.3888899087905884,0.8610043525695801,0.36570674180984497,0.6372653245925903
The sperm whale dives deep into the ocean to hunt giant,The largest toothed whale dives deep into the ocean to hunt giant,The sperm whale,The largest toothed whale, squid,0.003304708981886506,0.010848844423890114,0.015710419043898582,0.04364408552646637,0.017391586676239967,0.014653540216386318,0.011528759263455868,0.02669592574238777,0.0536358579993248,0.0796893760561943,0.037781257182359695,0.06627479940652847,0.100090391933918,0.14716646075248718
