explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,answer_prob_obs,answer_prob_exp
George Washington fought in the,The first president of the United States fought in the,George Washington,The first president of the United States, Revolutionary War,0.0004773449036292732,0.00011360848293406889,5.0841397751355544e-05,4.380221071187407e-05,1.2485749721236061e-05,2.5699942852952518e-05,9.076121204998344e-05,0.00013005081564188004,9.780617256183177e-05,0.0034895085263997316,0.018643368035554886,0.07368290424346924,0.058881353586912155,0.1178058460354805
The president lives in the,The leader of the United States lives in the,The president,The leader of the United States, White House,0.0006704273400828242,0.0008942927815951407,0.0020819802302867174,0.000563358364161104,0.0003784257860388607,0.00036033676587976515,0.000601592066232115,0.0013735360698774457,0.0035371643025428057,0.0081653306260705,0.009397423826158047,0.03665383905172348,0.09549792110919952,0.07697546482086182
St. Peter's Basilica is in the city of,The biggest church in the world is in the city of,St. Peter's Basilica,The biggest church in the world, Rome,0.010657921433448792,0.01743893139064312,0.032259751111269,0.014107396826148033,0.0293390154838562,0.037113603204488754,0.025621991604566574,0.019158385694026947,0.04089507833123207,0.17487864196300507,0.049185894429683685,0.03377288579940796,0.04728441312909126,0.044989898800849915
Jesus died on the,The son of God died on the,Jesus,The son of God, cross,0.0006193998269736767,3.812440991168842e-05,0.00010235760419163853,0.00015071213420014828,0.00025568416458554566,0.0002842801914084703,0.0005111605860292912,0.00020864818361587822,0.0005874676862731576,0.0008300066110678017,0.0011504926951602101,0.0028757997788488865,0.4802296757698059,0.12653231620788574
Elephants are the largest land mammal on,Animals with long trunks are the largest land mammal on,Elephants,Animals with long trunks, Earth,0.005208431277424097,0.005613352172076702,0.021127641201019287,0.012007744051516056,0.0089075593277812,0.0018010790226981044,0.005571053363382816,0.04374023154377937,0.10504574328660965,0.18192631006240845,0.2839730978012085,0.414205402135849,0.41408950090408325,0.40920934081077576
Barack Obama was a member of the,The first black president of the United States was a member of the,Barack Obama,The first black president of the United States, Senate,0.0005131256184540689,0.001970937242731452,0.005204738117754459,0.009818391874432564,0.009164371527731419,0.009677421301603317,0.0064802756533026695,0.010008683428168297,0.024278227239847183,0.022411534562706947,0.07958116382360458,0.10268355906009674,0.017641816288232803,0.06506303697824478
Burj Khalifa is located in the city of,The tallest building in the world is located in the city of,Burj Khalifa,The tallest building in the world, Dubai,6.0594757087528706e-05,0.0004062466323375702,0.0014289583778008819,0.0007377865840680897,0.00032982436823658645,0.00012786078150384128,0.00017126322200056165,0.00022500836348626763,0.0005799722275696695,0.0028467760421335697,0.0019159445073455572,0.0015036665135994554,0.005210839211940765,0.00659497594460845
Mesopotamian civilization originated in the modern-day country of,The oldest civilization originated in the modern-day country of,Mesopotamian civilization,The oldest civilization, Iraq,0.0001661008718656376,0.0011628917418420315,0.002308961935341358,0.0047132233157753944,0.0013876021839678288,0.0015453173546120524,0.0011435779742896557,0.0013817144790664315,0.0041429223492741585,0.005970092490315437,0.003337347647175193,0.019448351114988327,0.006183881778270006,0.05890067294239998
Martin Luther King Jr. delivered the speech during the March on Washington in 1963 widely known as I Had A,The famous Pastor and Civil Rights leader delivered the speech during the March on Washington in 1963 widely known as I Had A,Martin Luther King Jr.,The famous Pastor and Civil Rights leader, Dream,9.07284120330587e-05,0.00033551716478541493,0.0003220920916646719,0.00018021521100308746,0.0008659004815854132,0.0029323759954422712,0.01540388260036707,0.025627434253692627,0.1300664246082306,0.5982100367546082,0.7312636971473694,0.9573255181312561,0.36570674180984497,0.6372653245925903
The sperm whale dives deep into the ocean to hunt giant,The largest toothed whale dives deep into the ocean to hunt giant,The sperm whale,The largest toothed whale, squid,0.00441603222861886,0.01419823244214058,0.02132534049451351,0.05006476491689682,0.017974577844142914,0.013215052895247936,0.00991814024746418,0.01638169027864933,0.04913356900215149,0.08395705372095108,0.052583880722522736,0.06561606377363205,0.100090391933918,0.14716646075248718
