explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,answer_prob_obs,answer_prob_exp
George Washington fought in the,The first president of the United States fought in the,George Washington,The first president of the United States, Revolutionary War,5.090009381092386e-06,6.73619808821968e-08,1.0425690106785623e-06,2.46185379637609e-07,1.3268614651451571e-08,5.00986800489045e-07,3.379635131750547e-07,5.070115207672643e-07,1.577912378536439e-08,3.1991648938856088e-06,0.0002666887594386935,0.0001772634277585894,0.058881353586912155,0.1178058460354805
The president lives in the,The leader of the United States lives in the,The president,The leader of the United States, White House,1.6930364381551044e-06,1.1123443073302042e-05,0.0002014000783674419,1.022190531330125e-06,1.2949500387549051e-06,5.19733134751732e-07,9.280623089580331e-06,8.133111259667203e-05,0.0007228914764709771,0.0031613523606210947,0.003999829292297363,0.014145678840577602,0.09549792110919952,0.07697546482086182
St. Peter's Basilica is in the city of,The biggest church in the world is in the city of,St. Peter's Basilica,The biggest church in the world, Rome,0.00013150258746463805,0.012752211652696133,0.02825033664703369,0.005525106098502874,0.008811107836663723,0.01128758117556572,0.000623163825366646,0.0007847571396268904,0.0009154033614322543,0.00996257085353136,0.00023281345784198493,0.0002885975409299135,0.04728441312909126,0.044989898800849915
Jesus died on the,The son of God died on the,Jesus,The son of God, cross,3.0023413273738697e-05,6.605455382668879e-07,2.79245159617858e-05,0.0001238421245943755,1.3405765457719099e-05,0.00019748062186408788,0.0007322078454308212,2.0899378796457313e-06,5.1958654694317374e-06,2.5703645860630786e-06,1.123030074268172e-06,4.321017499364643e-08,0.4802296757698059,0.12653231620788574
Elephants are the largest land mammal on,Animals with long trunks are the largest land mammal on,Elephants,Animals with long trunks, Earth,0.0003803484432864934,5.032522039982723e-06,0.00027689835405908525,0.0029649664647877216,7.002976781222969e-05,9.508275411462819e-07,2.697052877920214e-05,0.0008153918897733092,0.0015085263876244426,0.0012888702331110835,0.006955853197723627,0.02191850356757641,0.41408950090408325,0.40920934081077576
Barack Obama was a member of the,The first black president of the United States was a member of the,Barack Obama,The first black president of the United States, Senate,2.7886430942203333e-08,9.710991434985772e-06,0.0006351364427246153,0.0005761596257798374,0.0015583629719913006,0.00043233524775132537,0.00012137873272877187,0.00032315345015376806,0.0003088619851041585,0.00018270296277478337,0.0035719359293580055,0.0012640418717637658,0.017641816288232803,0.06506303697824478
Burj Khalifa is located in the city of,The tallest building in the world is located in the city of,Burj Khalifa,The tallest building in the world, Dubai,3.0292850450308606e-09,7.861795836561214e-08,8.789220373728313e-06,2.471518200763967e-06,1.060518388840137e-05,2.8205113267176785e-06,1.7897416881851314e-08,5.430150196161776e-08,2.3737029550829902e-06,3.2188968361879233e-06,3.047557584068272e-08,9.491119001836523e-09,0.005210839211940765,0.00659497594460845
Mesopotamian civilization originated in the modern-day country of,The oldest civilization originated in the modern-day country of,Mesopotamian civilization,The oldest civilization, Iraq,1.2127432000852423e-06,0.00018025106692221016,0.0004923357046209276,0.0018007600447162986,0.00031606931588612497,0.00012808073370251805,0.00013311367365531623,0.00013204672723077238,4.672642899095081e-05,7.452795398421586e-05,3.015210268131341e-07,5.3847674280405045e-05,0.006183881778270006,0.05890067294239998
Martin Luther King Jr. delivered the speech during the March on Washington in 1963 widely known as I Had A,The famous Pastor and Civil Rights leader delivered the speech during the March on Washington in 1963 widely known as I Had A,Martin Luther King Jr.,The famous Pastor and Civil Rights leader, Dream,4.444874321052339e-06,8.168190834112465e-05,0.0001949665165739134,8.76312333275564e-05,0.000896272889804095,0.0007932904991321266,0.0024840713012963533,0.002463272074237466,0.01848980039358139,0.4814958870410919,0.16293852031230927,0.0013568750582635403,0.36570674180984497,0.6372653245925903
The sperm whale dives deep into the ocean to hunt giant,The largest toothed whale dives deep into the ocean to hunt giant,The sperm whale,The largest toothed whale, squid,0.0003828020126093179,0.003174846526235342,0.010721775703132153,0.01994064822793007,0.006467354018241167,0.002053861739113927,0.0015318188816308975,0.00022954828455112875,0.00014173559611663222,2.1161542463232763e-05,7.459055268554948e-06,0.00021232894505374134,0.100090391933918,0.14716646075248718
The surface of the Earth is mostly covered in,The surface of the densest planet in the Solar System is mostly covered in,The surface of the Earth,The surface of the densest planet in the Solar System, water,3.422357622184791e-05,5.107192919240333e-06,0.00016330894140992314,0.0010185238206759095,0.021126316860318184,0.09533463418483734,0.44843509793281555,0.06809843331575394,0.009401760064065456,5.283177233650349e-05,0.00010681412095436826,7.875329902162775e-05,0.04068177193403244,0.043853167444467545
Columbus' expedition led to the,The first spanish explorer to land in the Americas' expedition led to the,Columbus' expedition,The first spanish explorer to land in the Americas' expedition, discovery,1.4270189296894387e-07,0.0001498819183325395,0.0009481243905611336,7.245338929351419e-05,7.608318810525816e-06,1.1100330993940588e-05,1.8478220226825215e-05,6.313975518423831e-06,6.467888397310162e-06,4.333800006861566e-06,0.00020553372451104224,0.00028705669683404267,0.411927193403244,0.514491081237793
Royce Gracie was born in the country of,The first champion of the UFC was born in the country of,Royce Gracie,The first champion of the UFC, Brazil,9.774860518518835e-05,1.0143951385543915e-06,1.144473299063975e-05,1.9005708963959478e-05,1.3021095810472616e-06,3.544762421370251e-06,2.5903556888806634e-05,8.524167787982151e-05,0.00019480455375742167,0.001135700149461627,1.2037648957630154e-05,5.978972694720142e-07,0.026844482868909836,0.05663884058594704
Enzo Ferrari was a lover of the sport of,Henry Ford's competitor was a lover of the sport of,Enzo Ferrari,Henry Ford's competitor, racing,1.3896047867945072e-08,1.5785051800776273e-05,0.00037278785021044314,0.00018956081476062536,0.0002164831239497289,0.002387893619015813,2.3308966774493456e-05,0.00036423865822143853,5.198526196181774e-05,2.1199055311171833e-07,3.199940294962289e-07,5.178555397833406e-07,0.011504310183227062,0.0543273463845253
California is the most,The bear flag state is the most,California,The bear flag state, populous,1.6805199720693054e-07,5.2193107613618395e-09,1.0815972018463071e-05,0.00018905874458141625,6.496658897958696e-05,0.0003727519069798291,0.028152626007795334,0.010327504016458988,0.018143726512789726,0.5644049048423767,0.8887033462524414,0.6577337980270386,0.0011133091757073998,0.3787842392921448
California is the most,The golden bear state is the most,California,The golden bear state, populous,5.1736184225603665e-09,1.6081873333018137e-10,2.476283498253906e-06,3.7461534247995587e-06,7.365576948359376e-08,7.219719009299297e-07,6.461251905420795e-05,1.3796407074551098e-06,2.1510904844035394e-06,0.0018377192318439484,0.0007192030898295343,0.00014299365284387022,0.016364527866244316,0.3787842392921448
Hillary Clinton was a candidate for,Bill Clinton's wife was a candidate for,Hillary Clinton,Bill Clinton's wife, president,3.6904744774801657e-05,1.1108340913779102e-05,0.0004008673713542521,0.0012520038289949298,0.0014426273992285132,0.00042973406380042434,0.00022588795400224626,7.553478553745663e-06,5.1114852794853505e-06,5.386976908994257e-07,4.3544750383262e-07,3.6559893601406657e-07,0.3519904911518097,0.5238668918609619
Stephen Hawking worked in the field of,The man who coined the term Hawking Radiation worked in the field of,Stephen Hawking,The man who coined the term Hawking Radiation, quantum,0.00032011434086598456,1.4867473510093987e-05,0.00013917568139731884,0.0001337804860668257,0.00021791218023281544,0.00018218907644040883,0.005476187914609909,0.0006833040970377624,0.014060666784644127,0.0011885503772646189,0.018564850091934204,0.02268402837216854,0.04826728254556656,0.18779811263084412
Lionel Messi is a champion in the game of,The Argentine forward for Barcelona is a champion in the game of,Lionel Messi,The Argentine forward for Barcelona, football,1.2368287798381061e-06,1.3905101070577075e-07,3.307911174488254e-05,0.00017048449080903083,0.0001288166968151927,0.0002293219295097515,7.617806841153651e-05,6.273055623751134e-05,7.67243473092094e-05,0.0022837670985609293,0.0008637644932605326,0.05062349513173103,0.4046311378479004,0.5442834496498108
Microsoft created the operating system for,Bill Gates' company created the operating system for,Microsoft,Bill Gates' company, Windows,0.0006159953773021698,0.23829862475395203,0.4087311923503876,0.26877549290657043,0.19527889788150787,0.003477016929537058,0.009386034682393074,0.00011873635230585933,0.00012523673649411649,0.002550907898694277,0.0022934055887162685,0.0009528328664600849,0.06934917718172073,0.08784747868776321
James Bond works for the,Agent 007 works for the,James Bond,Agent 007, British,0.00089193758321926,0.0004349030496086925,0.0025466715451329947,0.007055114023387432,0.00439791614189744,0.010016442276537418,0.0004079170757904649,0.004008889198303223,0.027702482417225838,0.03576715663075447,0.0034164541866630316,0.012559516355395317,0.0006663365056738257,0.011069848202168941
Alan Turing devised a way to break the ciphers made from the machine called the,The father of computer science devised a way to break the ciphers made from the machine called the,Alan Turing,The father of computer science, enigma,7.787936517900107e-09,3.6161583238936146e-07,6.522104740724899e-06,1.1066211982324603e-06,1.3973796058053267e-06,5.86044052397483e-06,2.0493418560363352e-05,8.556127795600332e-06,2.3498931113863364e-05,2.001486427616328e-05,4.960227215633495e-06,3.6321157637075885e-08,0.00028046747320331633,0.00044431298738345504
Tim Cook was the CEO of Apple that oversaw the introduction of the Apple,Steve Jobs' successor oversaw the introduction of the Apple,Tim Cook,Steve Jobs' successor, Watch,1.561576937092468e-05,1.0270846928506216e-07,8.186832019418944e-06,0.000383445352781564,0.0010387576185166836,0.0027142849285155535,0.0038079111836850643,0.011778871528804302,0.006091714836657047,0.009999653324484825,0.11921951919794083,0.3035809099674225,0.3540010154247284,0.7835427522659302
Michael Jackson released the best-selling album of all time which is named,The King of Pop released the best-selling album of all time which is named,Michael Jackson,The King of Pop's, Thriller,6.6487558569861e-08,2.6970820954375085e-07,2.504372105249786e-06,1.2187402944618952e-06,1.2632906873477623e-05,2.238047272840049e-06,4.614861154550454e-06,1.9302349755889736e-05,1.273615453101229e-05,9.506698552286252e-05,5.499867922198476e-11,4.0364922515578883e-10,0.00014298834139481187,0.00023876610794104636
Chicago is the where the World's Columbian Exposition took place in the year of,The Windy City is where the World's Columbian Exposition took place in the year of,Chicago,The Windy City, 1893,3.657408342405688e-06,9.898813004838303e-05,1.5416155292768963e-05,0.00012228875129949301,8.310891280416399e-05,7.278013799805194e-05,1.669393782322004e-06,6.683078481728444e-06,6.657671474386007e-05,4.3703653318516444e-06,7.48276124795666e-06,4.164004712947644e-05,0.02226678654551506,0.013671007007360458
Robespierre executed many of his ideological opponents during the,The architect of the reign of terror executed many of his ideological opponents during the,Robespierre,The architect of the reign of terror, French Revolution,4.4469870772445574e-05,6.348535066535987e-07,1.2716074706986547e-05,1.4016203522260184e-06,5.614439260170911e-07,2.843645496852787e-08,7.2551133989406935e-09,9.673364331774792e-10,1.353968514195003e-06,0.0031003423500806093,0.00011994950182270259,3.517647928674705e-05,0.00425700843334198,0.028314366936683655
Australia has a jumping marsupial animal called a,The big country near New Zealand has a jumping marsupial animal called a,Australia,The big country near New Zealand, Kangaroo,3.1595529748074114e-08,4.27111990575213e-06,3.111212549811171e-07,5.524165658243874e-07,5.3181274779490195e-06,8.433990842604544e-06,1.9538447304512374e-08,8.620700242545354e-08,3.6703097521240124e-06,4.1225422364732367e-07,8.564218660467304e-06,1.935712862177752e-05,0.0005254307179711759,0.0004807798541150987
Arnold Schwarzenegger was born in the country of,The bodybuilding governor of California was born in the country of,Arnold Schwarzenegger,The bodybuilding governor of California, Austria,1.3250764823169447e-05,7.13807821739465e-06,0.000243481234065257,0.0021406514570116997,0.0024729007855057716,0.002894155913963914,0.001130027580074966,1.089791658159811e-05,2.165791011066176e-05,0.0005334238521754742,3.726833952555353e-09,5.99378751076074e-08,0.001927309320308268,0.013798421248793602
