explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,answer_prob_obs,answer_prob_exp
George Washington fought in the,The first president of the United States fought in the,George Washington,The first president of the United States, Revolutionary War,3.0636886094725924e-06,2.5024673888651705e-08,5.997819130243442e-07,1.1394826771038424e-07,5.0868069756404566e-09,2.8550468300636567e-07,1.8149212621665356e-07,2.6846353762266517e-07,5.867101027234867e-09,1.3433253798211808e-06,0.00013578128709923476,6.943281914573163e-05,0.058881353586912155,0.1178058460354805
The president lives in the,The leader of the United States lives in the,The president,The leader of the United States, White House,8.595600320404628e-07,4.78517222290975e-06,0.00011880135571118444,4.2925205434585223e-07,6.631416340496799e-07,2.6027271360362647e-07,6.074777502362849e-06,6.020818909746595e-05,0.0005999870481900871,0.0028591996524482965,0.0036946770269423723,0.013036984950304031,0.09549792110919952,0.07697546482086182
St. Peter's Basilica is in the city of,The biggest church in the world is in the city of,St. Peter's Basilica,The biggest church in the world, Rome,5.5441971198888496e-05,0.008222379721701145,0.021679090335965157,0.0041488721035420895,0.006901387125253677,0.008408806286752224,0.00037825206527486444,0.0004732920497190207,0.0005603714380413294,0.006585429888218641,0.0001279780553886667,0.00017174806271214038,0.04728441312909126,0.044989898800849915
Jesus died on the,The son of God died on the,Jesus,The son of God, cross,1.7643309547565877e-05,2.844718380856648e-07,1.8939492292702198e-05,7.102807285264134e-05,4.508888650889276e-06,0.0001246680476469919,0.0004655971715692431,7.256526259880047e-07,1.9505816908349516e-06,9.163220511254622e-07,4.1318762100672757e-07,1.3211819194225427e-08,0.4802296757698059,0.12653231620788574
Elephants are the largest land mammal on,Animals with long trunks are the largest land mammal on,Elephants,Animals with long trunks, Earth,0.00021000319975428283,1.466279172745999e-06,9.72079869825393e-05,0.0018094355473294854,2.6954910936183296e-05,2.9998446393619815e-07,1.078134937415598e-05,0.00040198126225732267,0.000618695339653641,0.0004340507439337671,0.002576942089945078,0.009383191354572773,0.41408950090408325,0.40920934081077576
Barack Obama was a member of the,The first black president of the United States was a member of the,Barack Obama,The first black president of the United States, Senate,8.083230085276227e-09,3.983438546129037e-06,0.00036803731927648187,0.00032993254717439413,0.0010534944012761116,0.00025392515817657113,6.853719241917133e-05,0.00019490717386361212,0.00018587680824566633,7.922381337266415e-05,0.002198822796344757,0.0007396826986223459,0.017641816288232803,0.06506303697824478
Burj Khalifa is located in the city of,The tallest building in the world is located in the city of,Burj Khalifa,The tallest building in the world, Dubai,9.173848347643343e-10,2.304929402896505e-08,3.880286840285407e-06,1.0786972097776015e-06,6.09794960837462e-06,1.6135318219312467e-06,6.009865494149835e-09,1.7463881007984128e-08,1.2908684539070236e-06,1.683391474216478e-06,1.331849563968035e-08,4.331061731477348e-09,0.005210839211940765,0.00659497594460845
Mesopotamian civilization originated in the modern-day country of,The oldest civilization originated in the modern-day country of,Mesopotamian civilization,The oldest civilization, Iraq,6.071514917493914e-07,8.90755545697175e-05,0.0003426016482990235,0.0013496585888788104,0.00023789347324054688,8.150307257892564e-05,8.420073572779074e-05,8.463420090265572e-05,2.3886163035058416e-05,4.34480061812792e-05,1.8727408246377308e-07,3.8206133467610925e-05,0.006183881778270006,0.05890067294239998
Martin Luther King Jr. delivered the speech during the March on Washington in 1963 widely known as I Had A,The famous Pastor and Civil Rights leader delivered the speech during the March on Washington in 1963 widely known as I Had A,Martin Luther King Jr.,The famous Pastor and Civil Rights leader, Dream,2.1078033114463324e-06,6.181088974699378e-05,0.0001576854265294969,7.341102900682017e-05,0.0008546545286662877,0.0006111099501140416,0.0015071192756295204,0.0012359743705019355,0.01017747726291418,0.2355392575263977,0.036869216710329056,0.00034142055665142834,0.36570674180984497,0.6372653245925903
The sperm whale dives deep into the ocean to hunt giant,The largest toothed whale dives deep into the ocean to hunt giant,The sperm whale,The largest toothed whale, squid,0.000157178335939534,0.0017976568778976798,0.0066423797979950905,0.013875151984393597,0.004706673324108124,0.0014341318747028708,0.0011124896118417382,0.00011036853538826108,5.318101466400549e-05,6.136709544080077e-06,2.0061611394339707e-06,9.366315498482436e-05,0.100090391933918,0.14716646075248718
The surface of the Earth is mostly covered in,The surface of the densest planet in the Solar System is mostly covered in,The surface of the Earth,The surface of the densest planet in the Solar System, water,1.3431112165562809e-05,1.8359910427534487e-06,8.731935668038204e-05,0.0007196147926151752,0.01693890057504177,0.08946817368268967,0.47412508726119995,0.06078478693962097,0.006189251318573952,1.3485857380146626e-05,2.9267592253745534e-05,1.9953209630330093e-05,0.04068177193403244,0.043853167444467545
Columbus' expedition led to the,The first spanish explorer to land in the Americas' expedition led to the,Columbus' expedition,The first spanish explorer to land in the Americas' expedition, discovery,5.4084530631826055e-08,0.00010750444926088676,0.0007991080638021231,4.5222375774756074e-05,3.5599621241999557e-06,3.995513452537125e-06,7.978148460097145e-06,2.389243945799535e-06,2.5984527383116074e-06,1.5643283859390067e-06,8.539985719835386e-05,0.0001110984812839888,0.411927193403244,0.514491081237793
